2,-3:-4, -6, -4, 0
3,-5:-4, -6, -4, -10, -6
5,-8:-4, 0, 4, 6, -8
10,-1:-4, 4, -8, -6, 2
10,-1:-4, 4, -8, 2, -6
-1,3:6, 6, 8, 6, 2
4,-8:-4, -6, 6, 10, -4, -2
6,-10:-4, 0, 4, 6, -18, -14
17,-2:-4, 0, 8, -2, -6, 18
17,-2:-4, 0, 8, -2, 18, -6
17,-2:-4, 0, 8, -2, 18, -4
-9,-4:-4, 2, 6, 10, 14, 10
11,-3:-4, 4, -8, -16, -12, 2
11,-3:-4, 4, -8, -16, 2, -12
10,-1:-4, 4, -8, -4, -6, -2
2,-3:-4, 4, -8, -4, 0, -10
2,-3:-4, 4, -8, -4, 0, -8
5,0:6, -4, -4, -6, -4, 0
1,11:6, 6, -2, 10, 0, 8
1,11:6, 6, -2, 10, 8, 0
-6,6:6, 6, 2, -2, -4, 10
-3,4:6, 6, 8, 6, 12, 8
-4,-1:-4, -6, -6, -16, 0, -6, -4, 2, 8, -4
-4,-1:-4, -6, -6, -16, 0, -6, -4, 2, 8, 0
1,-5:-4, -6, -6, -16, 0, -2, -4, -8, -4, 2
5,4:-4, -6, -6, -16, 0, 0, 6, 4, 10, 12
5,4:-4, -6, -6, -16, 0, 0, 6, 4, 16, 14
5,4:-4, -6, -6, -16, 0, 0, 6, 4, 16, 16
5,4:-4, -6, -6, -16, 0, 0, 6, 4, 16, 18
5,4:-4, -6, -6, -16, 0, 0, 6, 4, 18, 12
5,4:-4, -6, -6, -16, 0, 0, 6, 4, 18, 22
5,4:-4, -6, -6, -16, 0, 0, 6, 4, 20, 20
6,-6:-4, -6, -6, -16, 2, 2, -8, -10, -10, 4
6,-6:-4, -6, -6, -16, 2, 2, -8, -10, 4, -10
-2,2:-4, -6, -6, -16, 2, 2, 4, 6, 2, 6
-4,8:-4, -6, -6, -16, 2, 8, 6, 10, 10, -6
-4,8:-4, -6, -6, -16, 2, 8, 6, 10, 10, 4
8,-6:-4, -6, -6, -14, -14, 2, 2, 0, -16, 4
8,-6:-4, -6, -6, -14, -14, 2, 2, 0, -16, 6
8,-6:-4, -6, -6, -14, -14, 2, 2, 0, -16, 8
-5,-2:-4, -6, -6, -14, -14, 2, 4, 4, 6, 8
-6,-4:-4, -6, -6, -14, -8, 0, 0, 6, 4, 0
-4,-1:-4, -6, -6, -14, -8, 0, 2, 0, 8, 0
-4,-1:-4, -6, -6, -14, -8, 0, 2, 4, 8, -4
-4,-1:-4, -6, -6, -14, -8, 0, 2, 4, 8, -2
-4,-1:-4, -6, -6, -14, -8, 0, 2, 4, 8, 0
2,-10:-4, -6, -6, -14, -6, -18, -4, -6, -4, -22
2,-10:-4, -6, -6, -14, -6, -18, -4, -6, -4, -18
5,4:-4, -6, -6, -14, 0, -4, -10, 4, 12, 10
5,4:-4, -6, -6, -14, 0, -4, -10, 6, 4, 8
5,-6:-4, -6, -6, -14, 0, -4, 0, -6, 2, 2
5,-6:-4, -6, -6, -14, 0, -4, 0, -6, 4, 0
5,-6:-4, -6, -6, -14, 0, -4, 0, -6, 4, 10
5,-6:-4, -6, -6, -14, 0, -4, 0, -6, 6, 4
5,-6:-4, -6, -6, -14, 0, -4, 0, -6, 6, 6
5,-6:-4, -6, -6, -14, 0, -4, 0, -6, 6, 8
5,-6:-4, -6, -6, -14, 0, -4, 0, -6, 12, 10
5,4:-4, -6, -6, -14, 0, -4, 4, 12, 10, -10
5,4:-4, -6, -6, -14, 0, -4, 4, 12, 10, -8
5,-6:-4, -6, -6, -14, 0, -4, 8, 6, -6, 2
2,-3:-4, -6, -6, -14, 0, -2, -8, -6, 4, -4
0,6:-4, -6, -6, -14, 0, -2, -6, 4, 4, 16
0,-3:-4, -6, -6, -14, 0, -2, -4, 2, 2, -10
0,-3:-4, -6, -6, -14, 0, -2, -4, 2, 2, -8
6,-2:-4, -6, -6, -14, 0, -2, 0, -4, -10, 10
10,7:-4, -6, -6, -14, 0, -2, 6, -12, -2, 2
10,7:-4, -6, -6, -14, 0, -2, 6, -2, 2, -12
3,2:-4, -6, -6, -14, 0, 2, 4, -8, 4, -8
-4,-1:-4, -6, -6, -14, 2, -4, -4, -2, 8, 0
13,0:-4, -6, -6, -14, 2, 2, -8, -26, -20, -8
13,0:-4, -6, -6, -14, 2, 2, -8, -26, -8, -20
13,0:-4, -6, -6, -14, 2, 2, -8, -20, -8, -26
-5,0:-4, -6, -6, -14, 2, 2, 0, -8, 10, 6
-5,0:-4, -6, -6, -14, 2, 2, 0, 10, 6, -8
-5,0:-4, -6, -6, -14, 2, 2, 0, 10, 6, -6
-5,0:-4, -6, -6, -14, 2, 2, 0, 10, 6, -4
9,-7:-4, -6, -6, -14, 2, 2, 6, -18, -14, -6
-3,-4:-4, -6, -6, -14, 2, 2, 6, -12, -2, 4
8,-5:-4, -6, -6, -14, 2, 2, 6, -8, -2, 0
8,-5:-4, -6, -6, -14, 2, 2, 6, -8, -2, 2
8,-5:-4, -6, -6, -14, 2, 2, 6, -8, 0, -2
8,-5:-4, -6, -6, -14, 2, 2, 6, -8, 4, 4
8,-5:-4, -6, -6, -14, 2, 2, 6, -8, 4, 6
8,-5:-4, -6, -6, -14, 2, 2, 6, -8, 4, 8
-3,-4:-4, -6, -6, -14, 2, 2, 6, -2, 4, -12
-3,-4:-4, -6, -6, -14, 2, 2, 6, -2, 4, -10
-8,0:-4, -6, -6, -14, 2, 2, 8, -4, 6, 10
3,13:-4, -6, -6, -14, 2, 4, 6, -2, 4, 8
4,4:-4, -6, -6, -14, 4, -4, -12, 0, -2, -10
-8,-8:-4, -6, -6, -14, 6, -2, 10, 10, 10, 16
-8,-8:-4, -6, -6, -14, 6, -2, 10, 10, 10, 20
-8,-8:-4, -6, -6, -14, 6, -2, 10, 10, 16, 10
1,7:-4, -6, -6, -14, 6, 0, 2, 4, 8, 16
1,7:-4, -6, -6, -14, 6, 0, 2, 4, 8, 20
0,9:-4, -6, -6, -14, 6, 0, 2, 14, 22, 18
0,9:-4, -6, -6, -14, 6, 0, 14, 22, 0, 0
-8,-3:-4, -6, -6, -14, 6, 10, 6, 22, 14, 6
4,2:-4, -6, -6, -4, -10, -2, -6, -4, 8, 14
4,2:-4, -6, -6, -4, -10, -2, -6, -4, 8, 16
4,2:-4, -6, -6, -4, -10, -2, -6, -4, 8, 18
4,2:-4, -6, -6, -4, -10, -2, -6, -4, 14, 8
3,6:-4, -6, -6, -4, -10, -2, -6, 6, 8, 14
3,6:-4, -6, -6, -4, -10, -2, -6, 6, 8, 16
3,6:-4, -6, -6, -4, -10, -2, -6, 6, 8, 18
-9,-5:-4, -6, -6, -4, -10, -2, -4, 2, -6, 6
-9,-5:-4, -6, -6, -4, -10, -2, -4, 2, 6, -6
-9,-5:-4, -6, -6, -4, -10, -2, -4, 2, 6, -2
-4,-5:-4, -6, -6, -4, -10, 2, 2, -4, -8, 4
-7,3:-4, -6, -6, -4, -8, 8, 8, 14, 12, 8
-1,1:-4, -6, -6, -4, -8, 10, 6, 0, 8, 12
-1,1:-4, -6, -6, -4, -8, 10, 6, 0, 12, 12
-7,5:-4, -6, -6, -4, -4, -12, -6, 10, 12, 14
-5,-9:-4, -6, -6, -4, -4, -12, -4, -2, -6, 4
-5,-9:-4, -6, -6, -4, -4, -12, -4, -2, -6, 6
-5,-9:-4, -6, -6, -4, -4, -12, -4, -2, -6, 8
-7,5:-4, -6, -6, -4, -4, -12, 10, 12, 14, 0
-3,-1:-4, -6, -6, -4, -4, -10, 4, 2, 0, -8
-3,-1:-4, -6, -6, -4, -4, -6, 6, 4, 0, -10
-10,-6:-4, -6, -6, -4, -4, 4, -6, -10, -12, 2
-7,-8:-4, -6, -6, -4, -4, 4, 0, -2, 4, 0
-15,10:-4, -6, -6, -4, -2, 2, 32, 22, 16, 26
-6,1:-4, -6, -6, -4, -2, 6, 6, 12, 20, 28
-6,1:-4, -6, -6, -4, -2, 6, 6, 12, 28, 20
-6,1:-4, -6, -6, -4, -2, 6, 6, 12, 28, 22
-6,1:-4, -6, -6, -4, -2, 6, 12, 20, 28, 6
-10,0:-4, -6, -6, -4, -2, 6, 24, 26, 16, 8
-2,13:-4, -6, -6, -4, -2, 6, 26, 28, 4, -2
-2,13:-4, -6, -6, -4, -2, 26, 28, 4, 6, 6
-2,13:-4, -6, -6, -4, -2, 26, 28, 4, 6, 8
-23,1:-4, -6, -6, -4, -2, 30, 30, 16, -2, 26
-23,1:-4, -6, -6, -4, -2, 30, 30, 16, 26, -2
-23,1:-4, -6, -6, -4, -2, 30, 30, 16, 26, 2
-17,17:-4, -6, -6, -4, -2, 30, 32, 24, 12, 32
-17,17:-4, -6, -6, -4, -2, 30, 32, 24, 32, 12
-17,17:-4, -6, -6, -4, -2, 30, 32, 24, 32, 16
5,4:-4, -6, -6, -4, 2, -10, -16, -10, 0, -12
9,6:-4, -6, -6, -4, 2, -10, -16, -8, -2, -12
3,8:-4, -6, -6, -4, 2, -10, -12, -20, 10, -10
3,8:-4, -6, -6, -4, 2, -10, -12, -20, 10, -6
9,-2:-4, -6, -6, -4, 2, -10, -12, -10, -6, 6
9,-2:-4, -6, -6, -4, 2, -10, -12, -10, -6, 8
3,8:-4, -6, -6, -4, 2, -10, -12, -10, 10, -10
3,8:-4, -6, -6, -4, 2, -10, -12, -10, 10, -8
3,8:-4, -6, -6, -4, 2, -10, -12, -6, 10, -20
3,8:-4, -6, -6, -4, 2, -10, -12, -6, 10, -10
15,-7:-4, -6, -6, -4, 2, -10, -12, 2, -8, -24
3,8:-4, -6, -6, -4, 2, -10, -4, -4, 10, -18
3,8:-4, -6, -6, -4, 2, -10, -4, -4, 10, -8
12,8:-4, -6, -6, -4, 2, 0, -2, -6, 6, 6
8,14:-4, -6, -6, -4, 2, 2, -8, -6, 4, -12
8,14:-4, -6, -6, -4, 2, 2, -8, -6, 4, -10
8,14:-4, -6, -6, -4, 2, 2, -8, -6, 4, -8
-8,12:-4, -6, -6, -4, 6, -10, -6, 20, 18, 22
-12,-8:-4, -6, -6, -4, 6, -10, 4, 2, 6, 10
-12,-8:-4, -6, -6, -4, 6, -10, 4, 2, 6, 18
-12,-8:-4, -6, -6, -4, 6, -10, 4, 2, 10, 6
-13,-6:-4, -6, -6, -4, 6, -10, 4, 20, 12, 24
-13,-6:-4, -6, -6, -4, 6, -10, 4, 20, 12, 26
-9,14:-4, -6, -6, -4, 6, -10, 4, 20, 28, 8
-9,14:-4, -6, -6, -4, 6, -10, 4, 20, 28, 10
-9,2:-4, -6, -6, -4, 8, 0, 6, -6, -4, 2
-9,2:-4, -6, -6, -4, 8, 0, 6, -6, -4, 4
-7,4:-4, -6, -6, -4, 8, 4, 8, 8, -10, 16
1,3:-4, -6, -6, -4, 8, 8, 14, -2, 0, 12
-7,3:-4, -6, -6, -4, 8, 8, 14, 12, 8, -8
-7,3:-4, -6, -6, -4, 8, 8, 14, 12, 8, 2
-2,9:-4, -6, -6, -4, 10, -4, -8, 16, 12, 4
-2,9:-4, -6, -6, -4, 10, -4, -8, 16, 12, 6
0,8:-4, -6, -6, -4, 10, -4, -6, 4, 6, -2
-1,7:-4, -6, -6, -4, 10, -4, -6, 6, 10, -2
-5,-9:-4, -6, -6, -4, 10, -4, -2, -6, 2, 12
-5,-9:-4, -6, -6, -4, 10, -4, -2, -6, 4, 8
-5,-9:-4, -6, -6, -4, 10, -4, -2, -6, 4, 10
-5,-9:-4, -6, -6, -4, 10, -4, -2, -6, 6, 12
-5,-9:-4, -6, -6, -4, 10, -4, -2, -6, 8, 2
-5,-9:-4, -6, -6, -4, 10, -4, -2, -6, 8, 4
-5,-9:-4, -6, -6, -4, 10, -4, -2, -6, 8, 6
0,8:-4, -6, -6, -4, 10, -4, -2, 4, 6, -4
0,8:-4, -6, -6, -4, 10, -4, -2, 4, 6, -2
-1,7:-4, -6, -6, -4, 10, -4, -2, 6, 10, -4
-1,7:-4, -6, -6, -4, 10, -4, -2, 6, 10, -2
-2,9:-4, -6, -6, -4, 10, -4, 4, 16, 12, -8
1,3:-4, -6, -6, -4, 10, -4, 16, 8, 0, -8
-2,10:-4, -6, -6, -4, 10, 2, -16, -4, 10, -6
-2,10:-4, -6, -6, -4, 10, 2, -16, -2, 10, 0
-4,11:-4, -6, -6, -4, 10, 2, -16, 20, 16, -6
-2,10:-4, -6, -6, -4, 10, 2, -14, -6, 10, -16
-4,11:-4, -6, -6, -4, 10, 2, -12, 20, 16, -2
-2,10:-4, -6, -6, -4, 10, 2, -8, -4, 10, -2
-2,10:-4, -6, -6, -4, 10, 2, -8, -4, 10, 0
-2,10:-4, -6, -6, -4, 10, 2, -8, -2, 10, -8
-4,11:-4, -6, -6, -4, 10, 2, -8, 20, 16, -6
-2,10:-4, -6, -6, -4, 10, 2, -6, -12, 10, -10
-2,10:-4, -6, -6, -4, 10, 2, -6, -12, 10, 0
-2,10:-4, -6, -6, -4, 10, 2, -6, -8, 10, -14
-2,10:-4, -6, -6, -4, 10, 2, -6, -8, 10, -10
-2,10:-4, -6, -6, -4, 10, 2, -6, -2, 10, -2
-4,11:-4, -6, -6, -4, 10, 2, -6, 20, 16, -16
-2,10:-4, -6, -6, -4, 10, 2, -4, -12, 10, -4
8,-3:-4, -6, -6, -4, 10, 2, -4, -6, -2, 12
8,-3:-4, -6, -6, -4, 10, 2, -4, -6, -2, 14
8,-3:-4, -6, -6, -4, 10, 2, -4, -6, 12, -2
-2,10:-4, -6, -6, -4, 10, 2, -4, -2, 10, -10
-2,10:-4, -6, -6, -4, 10, 2, -4, -2, 10, -8
-2,5:-4, -6, -6, -4, 10, 6, 8, 10, 12, -8
-2,10:-4, -6, -6, -4, 10, 6, 14, 4, 10, -8
-2,10:-4, -6, -6, -4, 10, 6, 14, 4, 10, 2
1,-13:-4, -6, -6, -4, 10, 8, -4, -12, -12, 2
1,-13:-4, -6, -6, -4, 10, 8, -4, -12, 2, -12
-5,-9:-4, -6, -6, -4, 10, 8, -4, -2, -6, 10
-5,-9:-4, -6, -6, -4, 10, 8, -4, -2, -6, 12
-5,-9:-4, -6, -6, -4, 10, 8, -4, -2, -6, 14
-3,2:-4, -6, -6, -4, 10, 8, 12, 10, 6, -8
8,-4:-4, -6, -6, 0, -10, -6, -2, -14, 0, -2
9,-7:-4, -6, -6, 0, -8, -18, -14, -8, 6, -2
9,-7:-4, -6, -6, 0, -8, -18, -14, -6, 6, -8
9,-7:-4, -6, -6, 0, -8, -18, -14, -4, 0, 0
9,-7:-4, -6, -6, 0, -8, -18, -14, -4, 4, -2
9,-7:-4, -6, -6, 0, -8, -18, -14, -4, 4, 0
9,-7:-4, -6, -6, 0, -8, -18, -14, 4, -8, -2
12,6:-4, -6, -6, 0, -8, -14, -6, -14, -8, -16
12,6:-4, -6, -6, 0, -8, -12, 0, -8, 4, 4
12,6:-4, -6, -6, 0, -8, -12, 0, -8, 4, 6
12,6:-4, -6, -6, 0, -8, -12, 0, -8, 6, 4
12,6:-4, -6, -6, 0, -8, -12, 0, -8, 8, 4
5,8:-4, -6, -6, 0, -8, -12, 0, 4, 8, -6
5,8:-4, -6, -6, 0, -8, -12, 0, 4, 8, -4
8,-5:-4, -6, -6, 0, -8, -8, -14, 4, -8, -4
8,-5:-4, -6, -6, 0, -8, -8, -14, 4, -8, 4
8,-5:-4, -6, -6, 0, -8, -6, 6, 2, -8, -2
8,-5:-4, -6, -6, 0, -8, -6, 6, 2, -8, 0
8,-5:-4, -6, -6, 0, -8, -6, 6, 2, -8, 2
8,-5:-4, -6, -6, 0, -8, -4, -8, 4, 4, -2
8,-5:-4, -6, -6, 0, -8, -4, -8, 4, 4, 0
8,-5:-4, -6, -6, 0, -8, -4, -8, 4, 4, 2
2,1:-4, -6, -6, 0, -8, -4, 0, -2, 4, -14
12,6:-4, -6, -6, 0, -8, 0, -8, 4, 4, -12
8,-5:-4, -6, -6, 0, -8, 0, -6, -8, -2, 4
8,-5:-4, -6, -6, 0, -8, 0, -6, -8, 4, 4
8,-5:-4, -6, -6, 0, -8, 0, -6, -8, 4, 6
8,-5:-4, -6, -6, 0, -8, 0, -6, -8, 6, 4
8,-5:-4, -6, -6, 0, -8, 0, -6, -8, 8, 4
8,-5:-4, -6, -6, 0, -8, 0, -6, -8, 8, 10
5,8:-4, -6, -6, 0, -8, 0, -6, 4, 8, -12
5,8:-4, -6, -6, 0, -8, 0, -6, 4, 8, -10
8,-5:-4, -6, -6, 0, -8, 0, 0, -8, 8, 10
-4,-1:-4, -6, -6, 0, -6, -8, -2, 2, 8, -8
-4,-1:-4, -6, -6, 0, -6, -8, -2, 2, 8, -6
-4,-1:-4, -6, -6, 0, -6, -8, -2, 2, 8, -4
-4,-1:-4, -6, -6, 0, -6, -6, -6, -4, 8, -14
-4,-1:-4, -6, -6, 0, -6, -6, -6, -4, 8, -12
-4,-1:-4, -6, -6, 0, -6, -6, -6, -4, 8, -10
-4,-1:-4, -6, -6, 0, -6, -6, -2, -10, 8, -4
-4,-1:-4, -6, -6, 0, -6, -6, -2, -6, 8, -4
9,-1:-4, -6, -6, 0, -6, 2, -4, -2, -8, 4
9,-1:-4, -6, -6, 0, -6, 2, -4, -2, -8, 6
9,-1:-4, -6, -6, 0, -6, 2, -4, -2, -8, 8
-9,-8:-4, -6, -6, 0, -6, 4, -8, 0, 6, 8
-9,-8:-4, -6, -6, 0, -6, 4, -8, 0, 6, 16
-9,-8:-4, -6, -6, 0, -6, 4, -8, 0, 8, 6
10,-4:-4, -6, -6, 0, -6, 4, 2, 10, 6, -16
-7,-1:-4, -6, -6, 0, -6, 6, 8, 10, 8, 4
-4,-1:-4, -6, -6, 0, -4, -14, -14, -4, 8, -10
-4,-1:-4, -6, -6, 0, -4, -14, -14, -4, 8, -8
-4,-1:-4, -6, -6, 0, -4, -14, -14, -4, 8, -6
-3,-3:-4, -6, -6, 0, -4, -14, -14, -2, 2, -12
-3,-3:-4, -6, -6, 0, -4, -14, -14, -2, 2, -10
-3,-3:-4, -6, -6, 0, -4, -14, -14, -2, 2, -8
-4,-1:-4, -6, -6, 0, -4, -10, -8, -14, 8, -4
-4,-1:-4, -6, -6, 0, -4, -10, -8, -8, 8, -6
-4,-1:-4, -6, -6, 0, -4, -10, -8, 2, 8, -10
-4,-1:-4, -6, -6, 0, -4, -10, -6, -6, 8, -4
8,-4:-4, -6, -6, 0, -4, -10, -6, -2, -14, 4
8,-4:-4, -6, -6, 0, -4, -10, -6, -2, -14, 6
-4,-1:-4, -6, -6, 0, -4, -10, -6, -2, 8, -12
-4,-1:-4, -6, -6, 0, -4, -10, -6, -2, 8, -10
-4,-1:-4, -6, -6, 0, -4, -10, -2, -4, 8, -2
-4,-1:-4, -6, -6, 0, -4, -10, -2, -4, 8, 0
-4,-1:-4, -6, -6, 0, -4, -10, -2, -4, 8, 2
9,-7:-4, -6, -6, 0, -4, -8, -18, -14, 4, 2
9,-7:-4, -6, -6, 0, -4, -8, -18, -14, 4, 4
9,-7:-4, -6, -6, 0, -4, -8, -18, -14, 4, 6
9,-7:-4, -6, -6, 0, -4, -8, -18, -14, 8, 2
9,-7:-4, -6, -6, 0, -4, -8, -18, -14, 10, 8
15,3:-4, -6, -6, 0, -4, -8, -14, -8, -18, 2
15,3:-4, -6, -6, 0, -4, -8, -14, -8, -18, 4
15,3:-4, -6, -6, 0, -4, -8, -14, -8, -18, 6
15,3:-4, -6, -6, 0, -4, -8, -14, -8, 2, -18
8,-5:-4, -6, -6, 0, -4, -8, -8, -2, 2, 8
8,-5:-4, -6, -6, 0, -4, -8, -8, -2, 8, 10
8,-5:-4, -6, -6, 0, -4, -8, -8, -2, 10, 8
8,-5:-4, -6, -6, 0, -4, -8, -8, 0, 6, -2
8,-5:-4, -6, -6, 0, -4, -8, -8, 10, 0, -4
8,-5:-4, -6, -6, 0, -4, -8, -8, 10, 0, -2
-3,-5:-4, -6, -6, 0, -4, -6, -12, -4, -16, -10
-3,-5:-4, -6, -6, 0, -4, -6, -12, -4, -16, -8
-3,-5:-4, -6, -6, 0, -4, -6, -12, -4, -16, -6
-4,-1:-4, -6, -6, 0, -4, -6, -6, -10, 8, -8
-4,-1:-4, -6, -6, 0, -4, -6, -6, -10, 8, -6
-4,-1:-4, -6, -6, 0, -4, -6, -6, -10, 8, -4
-3,-3:-4, -6, -6, 0, -4, -2, -6, -8, 2, -10
-3,-3:-4, -6, -6, 0, -4, -2, -6, -8, 2, -8
-3,-3:-4, -6, -6, 0, -4, -2, -6, -8, 2, -6
-3,-3:-4, -6, -6, 0, -4, -2, -6, -6, 2, -14
-3,-3:-4, -6, -6, 0, -4, -2, -6, -6, 2, -12
-3,-3:-4, -6, -6, 0, -4, -2, -6, -6, 2, -10
14,-5:-4, -6, -6, 0, -4, -2, -2, -4, -14, -4
-3,-3:-4, -6, -6, 0, -4, -2, 2, -10, -2, 0
-3,-3:-4, -6, -6, 0, -4, -2, 2, -10, -2, 2
-3,-3:-4, -6, -6, 0, -4, -2, 2, -10, -2, 4
-3,-3:-4, -6, -6, 0, -4, -2, 2, -6, -12, -10
-3,-3:-4, -6, -6, 0, -4, -2, 2, -6, -12, 0
0,-3:-4, -6, -6, 0, -4, 0, -10, 2, -2, 0
3,0:-4, -6, -6, 0, -4, 0, -8, -12, 8, -2
12,7:-4, -6, -6, 0, -4, 0, -8, -8, -16, -22
12,7:-4, -6, -6, 0, -4, 0, -8, -8, -16, -20
12,7:-4, -6, -6, 0, -4, 0, -8, -8, -16, -18
3,0:-4, -6, -6, 0, -4, 0, -8, 8, -2, -12
3,0:-4, -6, -6, 0, -4, 0, -8, 8, -2, -10
4,-7:-4, -6, -6, 0, -4, 0, -4, 0, -10, -4
4,-7:-4, -6, -6, 0, -4, 0, -4, 0, -10, 6
4,-7:-4, -6, -6, 0, -4, 0, -4, 0, 6, -10
4,-7:-4, -6, -6, 0, -4, 0, -4, 0, 6, -8
4,-7:-4, -6, -6, 0, -4, 0, -4, 0, 6, -6
0,-5:-4, -6, -6, 0, -4, 2, 0, 8, -16, 0
8,-5:-4, -6, -6, 0, -4, 2, 10, -8, -8, 6
11,-4:-4, -6, -6, 0, -2, -8, 4, -14, 4, -2
14,-4:-4, -6, -6, 0, -2, -2, -20, -16, -8, 6
14,-4:-4, -6, -6, 0, -2, -2, -20, -16, 6, -8
14,-4:-4, -6, -6, 0, -2, -2, -20, -8, 6, -16
13,-2:-4, -6, -6, 0, -2, -2, -8, -10, 8, 10
13,-2:-4, -6, -6, 0, -2, -2, -8, -10, 8, 12
-4,-1:-4, -6, -6, 0, 2, -10, -2, -6, 8, -4
2,-6:-4, -6, -6, 0, 2, -10, 4, -12, -10, 2
2,-6:-4, -6, -6, 0, 2, -10, 4, -12, 2, -10
-4,-1:-4, -6, -6, 0, 2, -8, -18, -18, 8, -18
-4,-1:-4, -6, -6, 0, 2, -8, -18, -18, 8, -16
-4,-1:-4, -6, -6, 0, 2, -8, -18, -18, 8, -14
9,-7:-4, -6, -6, 0, 2, -8, -18, -14, -2, 4
9,-7:-4, -6, -6, 0, 2, -8, -18, -14, 0, -2
-4,-1:-4, -6, -6, 0, 2, -8, -18, -14, 8, -16
-4,-1:-4, -6, -6, 0, 2, -8, -18, -14, 8, -14
-4,-1:-4, -6, -6, 0, 2, -8, -18, -14, 8, -8
9,-7:-4, -6, -6, 0, 2, -8, -18, -14, 8, -2
9,-7:-4, -6, -6, 0, 2, -8, -18, -14, 8, 4
9,-7:-4, -6, -6, 0, 2, -8, -18, -14, 8, 6
-4,-1:-4, -6, -6, 0, 2, -8, -18, -8, 8, -10
-4,-1:-4, -6, -6, 0, 2, -8, -18, -8, 8, -2
-3,-3:-4, -6, -6, 0, 2, -8, -18, -2, 2, -12
-4,-1:-4, -6, -6, 0, 2, -8, -16, -22, 8, -16
-4,-1:-4, -6, -6, 0, 2, -8, -16, -20, 8, -24
-4,-1:-4, -6, -6, 0, 2, -8, -16, -20, 8, -22
-3,-3:-4, -6, -6, 0, 2, -8, -16, -2, 2, -18
-4,-1:-4, -6, -6, 0, 2, -8, -14, -6, 8, -12
-4,-1:-4, -6, -6, 0, 2, -8, -14, -6, 8, -10
-4,-1:-4, -6, -6, 0, 2, -8, -14, -6, 8, -8
-3,-3:-4, -6, -6, 0, 2, -8, -14, -2, 2, -14
-3,-3:-4, -6, -6, 0, 2, -8, -14, -2, 2, -12
-3,-3:-4, -6, -6, 0, 2, -8, -14, -2, 2, -10
-4,-1:-4, -6, -6, 0, 2, -8, -8, -8, 8, -14
-4,-1:-4, -6, -6, 0, 2, -8, -8, -8, 8, -12
-4,-1:-4, -6, -6, 0, 2, -8, -8, -8, 8, -10
8,-5:-4, -6, -6, 0, 2, -8, -8, -2, -2, 0
8,-5:-4, -6, -6, 0, 2, -8, -8, -2, -2, 2
-3,-3:-4, -6, -6, 0, 2, -8, -8, -2, 2, -18
-3,-3:-4, -6, -6, 0, 2, -8, -8, -2, 2, -12
-3,-3:-4, -6, -6, 0, 2, -8, -8, -2, 2, -10
8,-5:-4, -6, -6, 0, 2, -8, -8, -2, 2, 0
8,-5:-4, -6, -6, 0, 2, -8, -8, -2, 2, 2
8,-5:-4, -6, -6, 0, 2, -8, -8, -2, 2, 8
8,-5:-4, -6, -6, 0, 2, -8, -8, -2, 8, 6
8,-5:-4, -6, -6, 0, 2, -8, -8, -2, 8, 14
8,-5:-4, -6, -6, 0, 2, -8, -8, 8, 8, 2
8,-5:-4, -6, -6, 0, 2, -8, -8, 8, 8, 4
8,-5:-4, -6, -6, 0, 2, -8, -8, 8, 8, 6
-5,-4:-4, -6, -6, 0, 2, -8, -2, -4, 4, 2
2,-5:-4, -6, -6, 0, 2, 6, 2, -12, -2, -14
0,-6:-4, -6, -6, 2, -10, -24, -24, -4, -4, -16
0,-6:-4, -6, -6, 2, -10, -24, -22, -4, -4, -24
0,-6:-4, -6, -6, 2, -10, -24, -22, -4, -4, -22
0,-6:-4, -6, -6, 2, -10, -24, -22, -4, -4, -20
0,-6:-4, -6, -6, 2, -10, -24, -18, -4, -4, -30
0,-6:-4, -6, -6, 2, -10, -24, -18, -4, -4, -20
0,-6:-4, -6, -6, 2, -10, -20, -28, -4, -4, -34
0,-6:-4, -6, -6, 2, -10, -20, -28, -4, -4, -32
0,-6:-4, -6, -6, 2, -10, -20, -28, -4, -4, -30
12,-9:-4, -6, -6, 2, -10, -20, -24, -28, -16, 8
12,-9:-4, -6, -6, 2, -10, -20, -24, -28, 8, -16
-2,-11:-4, -6, -6, 2, -10, -18, -12, -16, -4, -8
0,-6:-4, -6, -6, 2, -10, -16, -16, -4, -4, -22
0,-6:-4, -6, -6, 2, -10, -16, -16, -4, -4, -20
0,-6:-4, -6, -6, 2, -10, -16, -16, -4, -4, -18
-2,4:-4, -6, -6, 2, -10, -12, 4, -4, 4, -20
-2,4:-4, -6, -6, 2, -10, -12, 4, -4, 4, -16
-4,-10:-4, -6, -6, 2, -10, -10, -4, -8, -4, 2
-4,-10:-4, -6, -6, 2, -10, -10, -4, -4, 2, -8
-7,-6:-4, -6, -6, 2, -10, -10, 4, -2, 4, 6
1,17:-4, -6, -6, 2, -10, 4, 22, 18, 20, 14
4,15:-4, -6, -6, 2, -10, 4, 26, 16, 16, 34
4,15:-4, -6, -6, 2, -10, 4, 26, 16, 16, 36
4,15:-4, -6, -6, 2, -10, 4, 26, 16, 34, 16
7,-7:-4, -6, -6, 2, -4, -4, -6, -10, -16, 0
-4,-1:-4, -6, -6, 2, -4, -4, -6, -4, 8, -6
8,18:-4, -6, -6, 2, 2, -6, 4, 6, -4, 12
8,18:-4, -6, -6, 2, 2, -6, 4, 6, 12, -4
8,18:-4, -6, -6, 2, 2, -6, 4, 6, 12, -2
8,18:-4, -6, -6, 2, 2, -6, 4, 6, 12, 0
