4,-6:-4, -6, 0
4,-6:-4, 2, 0, -12
4,-6:-4, 2, 0, -2
1,9:6, 6, -4, 0
1,0:6, 6, -2, 16
1,0:6, 6, 8, 16
-1,5:-4, -6, -14, 6, 0
7,0:-4, -6, -8, -18, -20
6,-10:-4, -6, -8, -18, -4
6,-10:-4, -6, -8, -18, 0
6,-10:-4, -6, -8, -4, -18
6,-10:-4, -6, -8, -4, -8
6,-10:-4, -6, -8, -2, -14
-1,5:-4, -6, 6, 0, -14
-1,5:-4, -6, 6, 0, -4
4,-6:-4, -6, 6, 0, 2
4,-6:-4, -6, 6, 0, 12
4,-6:-4, -6, 6, 4, 2
4,-6:-4, -6, 6, 4, 4
4,-6:-4, -6, 6, 4, 6
6,10:-4, -4, -14, 6, -4
6,10:-4, -4, 6, -4, -4
6,10:-4, -4, 6, -4, -2
2,4:-4, 0, -12, -10, 4
2,4:-4, 0, -12, 4, -10
2,4:-4, 0, -12, 4, -6
1,6:-4, 0, -12, 4, 6
-5,6:-4, 2, 6, 10, 6
4,-6:-4, 4, -10, -12, 2
4,-6:-4, 4, -10, 2, -14
4,-6:-4, 4, -10, 2, -12
4,-6:-4, 4, -10, 2, -10
4,-6:-4, 4, -8, 0, -10
4,-6:-4, 4, -8, 0, -8
6,6:-4, 4, -2, -12, -6
7,-3:6, -4, -4, -6, 0
-5,6:6, 6, 8, 8, -2
1,0:6, 6, 14, 16, -4
1,0:6, 6, 14, 16, 0
8,-8:-4, 4, -4, -28, -14, -10, -10, -22
13,-3:-4, 4, -4, -26, -20, -18, -8, -10
12,7:-4, 4, -4, -26, -20, -8, -26, -2
7,-2:-4, 4, -4, -26, -18, -26, -26, -12
7,-2:-4, 4, -4, -26, -18, -26, -26, -8
7,-2:-4, 4, -4, -26, -18, -26, -12, -26
7,-2:-4, 4, -4, -26, -18, -26, -12, -24
7,-2:-4, 4, -4, -26, -18, -26, -12, -22
6,-17:-4, 4, -4, -22, -30, -10, -18, -28
6,-17:-4, 4, -4, -22, -30, -10, -18, -26
6,-17:-4, 4, -4, -22, -30, -10, -18, -24
15,-14:-4, 4, -4, -22, -14, -18, -20, -16
9,-12:-4, 4, -4, -18, -24, -24, -18, -12
9,-12:-4, 4, -4, -18, -24, -24, -18, -10
17,-4:-4, 4, -4, -18, -14, -20, -26, -12
17,-4:-4, 4, -4, -18, -14, -20, -12, -26
14,-17:-4, 4, -4, -16, -24, -36, -22, -36
14,-17:-4, 4, -4, -16, -24, -34, -22, -38
14,-17:-4, 4, -4, -16, -24, -34, -22, -28
14,-17:-4, 4, -4, -16, -24, -32, -22, -34
14,-17:-4, 4, -4, -16, -24, -32, -22, -32
14,-17:-4, 4, -4, -16, -24, -32, -22, -30
14,-17:-4, 4, -4, -16, -24, -26, -22, -28
14,-17:-4, 4, -4, -16, -18, -20, -22, -16
14,-17:-4, 4, -4, -16, -18, -20, -22, -14
14,-17:-4, 4, -4, -16, -18, -20, -22, -12
14,-17:-4, 4, -4, -16, -18, -16, -22, -16
14,-17:-4, 4, -4, -16, -16, -22, -32, -28
14,-17:-4, 4, -4, -16, -16, -22, -32, -26
14,-17:-4, 4, -4, -16, -16, -22, -32, -24
14,-17:-4, 4, -4, -16, -16, -22, -28, -28
18,-1:-4, 4, -4, -14, -14, -14, -26, -10
18,-1:-4, 4, -4, -14, -14, -14, -10, -26
18,-1:-4, 4, -4, -14, -14, -14, -10, -24
13,-10:-4, 4, -4, -12, -24, -26, -32, -10
13,-10:-4, 4, -4, -12, -24, -26, -32, -8
1,-3:-4, 4, -4, -12, -24, -26, -12, -2
4,-6:-4, 4, -4, -12, -20, -32, -10, -4
16,-8:-4, 4, -4, -12, -20, -18, -34, -14
16,-8:-4, 4, -4, -12, -20, -18, -14, -34
5,-10:-4, 4, -4, -12, -14, -8, -12, -26
5,-10:-4, 4, -4, -12, -14, -8, -12, -24
5,-10:-4, 4, -4, -12, -14, -8, -12, -22
6,-17:-4, 4, -4, -10, -18, -28, -18, -34
6,-17:-4, 4, -4, -10, -18, -28, -18, -26
12,-4:-4, 4, -2, -14, -8, -10, -12, 2
10,-5:-4, 4, -2, -14, -8, 2, -10, -16
-5,9:-4, 4, -2, -14, 2, 10, -10, 2
-5,9:-4, 4, -2, -14, 2, 10, 2, -10
8,-4:-4, 4, -2, -14, 6, 4, -2, -8
7,3:-4, 4, -2, -12, -8, -22, -12, -16
7,3:-4, 4, -2, -12, -8, -22, -12, -14
4,-5:-4, 4, -2, -12, -8, -8, -2, -8
8,2:-4, 4, -2, -12, -6, 2, -2, 4
7,1:-4, 4, -2, -12, 0, -10, -18, -14
7,-8:-4, 4, -2, -12, 0, -10, -16, 2
7,-8:-4, 4, -2, -12, 0, -10, -6, 2
-1,5:-4, 4, -2, -12, 6, -16, -4, -2
-1,5:-4, 4, -2, -12, 6, -16, -4, 0
7,17:-4, 4, -2, -12, 6, 2, -12, 4
3,4:-4, 4, -2, -12, 6, 2, -12, 6
3,4:-4, 4, -2, -12, 6, 2, -12, 16
7,17:-4, 4, -2, -12, 6, 2, 4, -12
7,17:-4, 4, -2, -12, 6, 2, 4, -8
3,4:-4, 4, -2, -12, 6, 2, 6, -12
3,4:-4, 4, -2, -12, 6, 2, 6, -8
2,-6:-4, 4, -2, -12, 6, 4, 10, -8
5,-3:-4, 4, -2, -8, -10, -18, -20, 2
12,-4:-4, 4, -2, -8, -10, -12, -6, -4
2,7:-4, 4, -2, -8, 0, -10, 6, 2
-10,-1:-4, 4, -2, -8, 0, 6, -12, -6
-10,-1:-4, 4, -2, -8, 0, 6, -12, -4
-10,-1:-4, 4, -2, -8, 0, 6, -12, -2
7,11:-4, 4, -2, -8, 2, -16, -8, -8
7,11:-4, 4, -2, -8, 2, -16, -8, -4
8,-3:-4, 4, -2, -8, 6, 2, -12, -6
-3,10:-4, 4, -2, -8, 6, 6, 12, -16
13,-7:-4, 4, -2, 2, 12, 8, 2, 14
13,-7:-4, 4, -2, 2, 12, 8, 2, 16
13,-7:-4, 4, -2, 2, 12, 8, 2, 18
13,-7:-4, 4, -2, 2, 12, 8, 14, 2
13,-7:-4, 4, -2, 2, 12, 8, 14, 6
-2,11:-4, 4, -2, 2, 14, 12, 6, -16
10,-1:-4, 4, -2, 6, -16, -14, 2, -2
9,-3:-4, 4, -2, 6, -16, 2, -8, -2
5,5:-4, 4, -2, 6, -16, 6, 2, 4
5,5:-4, 4, -2, 6, -16, 6, 2, 6
5,5:-4, 4, -2, 6, -16, 6, 2, 8
3,-1:-4, 4, -2, 6, 0, -24, 0, -6
3,-1:-4, 4, -2, 6, 0, -24, 0, -4
3,-1:-4, 4, -2, 6, 0, -24, 0, -2
17,-10:-4, 4, -2, 6, 0, -2, -2, 2
17,-10:-4, 4, -2, 6, 0, -2, -2, 4
17,-10:-4, 4, -2, 6, 0, -2, -2, 6
17,-10:-4, 4, -2, 6, 0, -2, 2, 2
3,-1:-4, 4, -2, 6, 0, 0, -6, -24
3,-1:-4, 4, -2, 6, 0, 0, -6, -20
17,-10:-4, 4, -2, 6, 0, 0, -6, -8
17,-10:-4, 4, -2, 6, 0, 0, -6, 2
17,-10:-4, 4, -2, 6, 0, 0, 2, -6
17,-10:-4, 4, -2, 6, 0, 0, 2, -4
17,-10:-4, 4, -2, 6, 0, 0, 2, -2
17,-10:-4, 4, -2, 6, 0, 6, 14, 8
17,-10:-4, 4, -2, 6, 0, 6, 14, 10
17,-10:-4, 4, -2, 6, 0, 6, 14, 12
10,-8:-4, 4, -2, 6, 2, -18, -24, 6
10,-8:-4, 4, -2, 6, 2, -18, 6, -24
9,3:-4, 4, -2, 6, 4, 4, 0, -24
9,3:-4, 4, -2, 6, 4, 4, 0, -20
17,-10:-4, 4, -2, 6, 4, 4, 0, -10
17,-10:-4, 4, -2, 6, 4, 4, 0, 0
-3,10:-4, 4, -2, 6, 6, 12, -16, -16
-3,10:-4, 4, -2, 6, 6, 12, -16, -12
-4,10:-4, 4, 4, -6, -14, -2, 4, 2
-4,10:-4, 4, 4, -6, -14, -2, 4, 4
3,15:-4, 4, 4, -6, -14, 2, 4, 14
10,13:-4, 4, 4, -6, -14, 2, 4, 16
10,13:-4, 4, 4, -6, -14, 2, 4, 18
-4,10:-4, 4, 4, -6, -14, 4, 2, 2
-4,10:-4, 4, 4, -6, -6, -16, 4, 4
-4,10:-4, 4, 4, -6, -6, -14, 4, -4
-4,10:-4, 4, 4, -6, -6, 4, 4, -16
-4,10:-4, 4, 4, -6, -6, 4, 4, -12
-4,10:-4, 4, 4, -6, -4, -10, 4, -4
-4,10:-4, 4, 4, -6, -4, -8, 4, -10
-4,10:-4, 4, 4, -6, -4, -6, 4, -6
-4,10:-4, 4, 4, -6, -4, -6, 4, -4
-4,10:-4, 4, 4, -6, -4, -6, 4, -2
-4,10:-4, 4, 4, -6, -4, 0, 4, -10
-4,10:-4, 4, 4, -6, -4, 0, 4, -4
-4,10:-4, 4, 4, -6, -4, 0, 4, -2
4,-6:-4, 4, 4, -6, 0, 8, 14, 8
4,-6:-4, 4, 4, -6, 0, 8, 14, 10
4,-6:-4, 4, 4, -6, 0, 8, 14, 12
-4,10:-4, 4, 4, -6, 4, -8, -20, -16
-4,10:-4, 4, 4, -6, 4, -8, -20, -14
-4,10:-4, 4, 4, -6, 4, -8, -2, -16
4,-6:-4, 4, 4, -6, 4, 6, 0, 10
4,-6:-4, 4, 4, -6, 4, 18, 8, 6
4,-6:-4, 4, 4, -6, 4, 18, 8, 8
4,-6:-4, 4, 4, -6, 4, 18, 8, 10
4,-6:-4, 4, 4, -6, 4, 18, 14, 14
4,-6:-4, 4, 4, -6, 4, 22, -6, 8
4,-6:-4, 4, 4, -6, 4, 22, 8, -6
4,-6:-4, 4, 4, -6, 4, 22, 8, 2
2,10:-4, 4, 4, 4, -4, 2, 6, 2
25,-2:-4, 4, 4, 4, -4, 12, -8, -12
25,-2:-4, 4, 4, 4, 6, -8, -12, 2
25,-2:-4, 4, 4, 4, 6, -8, -12, 4
25,-2:-4, 4, 4, 4, 6, -8, -12, 6
6,-10:-4, 4, 4, 4, 6, -8, -10, -6
4,-6:-4, 4, 4, 4, 8, -6, -10, -2
4,-6:-4, 4, 4, 4, 8, 0, -4, -2
4,-6:-4, 4, 4, 4, 8, 0, -4, 0
4,-6:-4, 4, 4, 4, 8, 0, -4, 6
4,-6:-4, 4, 4, 4, 8, 0, 2, -2
4,-6:-4, 4, 4, 4, 8, 0, 2, 0
4,-6:-4, 4, 4, 4, 8, 0, 2, 2
4,-6:-4, 4, 4, 4, 8, 0, 4, 6
4,-6:-4, 4, 4, 4, 8, 0, 6, 0
-6,5:-4, 4, 4, 4, 10, -14, -6, 0
3,-10:-4, 4, 4, 6, -14, -12, -28, -14
3,-10:-4, 4, 4, 6, -14, -12, -14, -28
3,-10:-4, 4, 4, 6, -14, -12, -14, -24
-1,5:-4, 4, 4, 6, -6, -14, 0, 14
-5,6:-4, 4, 4, 6, 10, -6, 6, -4
-5,6:-4, 4, 4, 6, 10, -6, 6, -2
-5,6:-4, 4, 4, 6, 10, -6, 6, 0
8,-5:-4, 4, 6, 2, -10, -10, 0, 12
8,-5:-4, 4, 6, 2, -10, -10, 0, 14
8,-5:-4, 4, 6, 2, -10, -10, 0, 16
8,-5:-4, 4, 6, 2, -10, -10, 12, 0
8,-5:-4, 4, 6, 2, -10, -10, 12, 2
8,-5:-4, 4, 6, 2, -10, -10, 12, 4
8,-5:-4, 4, 6, 2, -10, 0, 12, -10
4,-6:-4, 4, 6, 4, -8, -4, -10, 6
0,8:-4, 4, 6, 4, 6, 6, -8, -6
-1,-15:-4, 4, 6, 6, -4, -14, -10, -4
4,-6:-4, 4, 6, 6, 12, 6, 16, -6
9,-7:6, -4, -4, -12, -8, -18, 2, -2
9,-7:6, -4, -4, -12, -8, -18, 2, 2
7,-3:6, -4, -4, -12, 0, -8, 0, -14
7,-3:6, -4, -4, -12, 0, -8, 0, -12
7,-3:6, -4, -4, -12, 0, -8, 0, -10
7,-3:6, -4, -4, -12, 4, 6, 4, 0
7,-3:6, -4, -4, -12, 4, 6, 4, 2
5,-5:6, -4, -4, -12, 4, 6, 10, -6
5,-5:6, -4, -4, -12, 4, 6, 10, -4
5,-5:6, -4, -4, -12, 4, 6, 10, -2
9,-7:6, -4, -4, -6, -8, -18, -6, -6
9,-7:6, -4, -4, -6, -8, -18, -2, -10
9,-7:6, -4, -4, -6, -8, -18, -2, -8
9,-7:6, -4, -4, -6, -8, -18, -2, -6
5,3:6, -4, -4, -6, -8, -16, -16, -24
9,-7:6, -4, -4, -6, -8, -10, -14, -6
9,-7:6, -4, -4, -6, -8, -10, -14, -4
9,-7:6, -4, -4, -6, -8, -10, -14, -2
9,-7:6, -4, -4, -6, -8, -2, -12, -12
9,-7:6, -4, -4, -6, -8, -2, -12, -10
9,-7:6, -4, -4, -6, -8, -2, -12, -8
9,-7:6, -4, -4, -6, -8, -2, -10, -10
12,-9:6, -4, -4, -6, -6, 2, -10, 8
8,2:6, -4, -4, -6, -6, 4, -6, -12
2,1:6, -4, -4, -6, -4, -10, 0, 2
1,8:6, -4, -4, -6, -4, -10, 0, 4
12,-1:6, -4, -4, -6, -4, -8, -12, -10
7,-3:6, -4, -4, -6, 6, 4, 10, 4
7,-3:6, -4, -4, -6, 6, 4, 10, 6
7,-3:6, -4, -4, -6, 6, 4, 10, 8
7,-3:6, -4, -4, -6, 6, 6, 2, 4
7,-3:6, -4, -4, -6, 6, 6, 2, 6
7,-3:6, -4, -4, -6, 6, 6, 2, 8
13,0:6, -4, -4, -6, 6, 10, -6, 2
9,13:6, -4, -4, -4, -8, -20, -16, 6
9,13:6, -4, -4, -4, -8, -20, 6, -16
9,13:6, -4, -4, -4, -8, -20, 6, -14
9,-7:6, -4, -4, -4, -8, -10, -8, -16
9,-7:6, -4, -4, -4, -8, -10, -2, -8
9,13:6, -4, -4, -4, -8, 6, -2, -16
9,-3:6, -4, -4, -4, -8, 8, -8, -22
9,13:6, -4, -4, -4, -6, -14, 6, -4
9,13:6, -4, -4, -4, 6, -4, -10, -4
9,13:6, -4, -4, -4, 6, -4, -8, -10
9,13:6, -4, -4, -4, 6, -4, -6, -6
9,13:6, -4, -4, -4, 6, -4, -6, -4
9,13:6, -4, -4, -4, 6, -4, -6, -2
8,10:6, -4, -4, 0, -12, 0, 10, 8
5,7:6, -4, -4, 0, -12, 4, -4, -12
5,7:6, -4, -4, 0, -12, 4, -4, -10
5,7:6, -4, -4, 0, -12, 4, -4, -8
3,3:6, -4, -4, 0, -8, 4, -2, 14
3,3:6, -4, -4, 0, -8, 4, 14, -2
4,9:6, -4, -4, 0, -2, -10, 6, 8
4,9:6, -4, -4, 0, -2, 6, 8, -10
4,9:6, -4, -4, 0, -2, 6, 8, -6
8,10:6, -4, -4, 0, 0, 10, 8, -12
8,10:6, -4, -4, 0, 0, 10, 8, -10
8,10:6, -4, -4, 0, 0, 10, 8, -8
7,-3:6, -4, -4, 2, 0, -8, -4, -12
7,-3:6, -4, -4, 2, 6, 4, 0, -14
-2,9:6, -4, -4, 2, 6, 10, 0, 6
-2,9:6, -4, -4, 2, 6, 10, 2, 0
-2,9:6, -4, -4, 2, 6, 10, 4, 4
-2,9:6, -4, -4, 2, 6, 10, 4, 6
7,-3:6, -4, -4, 4, -10, -12, 0, -8
7,-3:6, -4, -4, 4, -10, -12, 0, -6
7,-3:6, -4, -4, 4, -10, -12, 0, -4
7,-3:6, -4, -4, 4, -10, 2, -6, -12
7,-3:6, -4, -4, 4, -10, 2, -6, -10
7,-3:6, -4, -4, 4, -10, 2, -6, -8
7,-3:6, -4, -4, 4, -8, -14, 0, -16
7,-3:6, -4, -4, 4, -8, -12, 0, -12
7,-3:6, -4, -4, 4, -8, -12, 0, -10
7,-3:6, -4, -4, 4, -8, -12, 0, -8
7,-3:6, -4, -4, 4, -8, -6, 0, -10
7,-3:6, -4, -4, 4, -8, -6, 0, -8
9,-14:6, -4, -4, 4, -4, -26, -10, -18
17,-14:6, -4, -4, 4, -4, -16, -22, -22
-7,2:6, -4, -4, 4, -2, -12, 6, -12
20,-7:6, -4, -4, 4, -2, 6, 4, 0
7,-3:6, -4, -4, 4, 4, -6, 0, 14
-1,13:6, -4, -4, 4, 4, -6, 2, 4
-1,13:6, -4, -4, 4, 4, -6, 4, 2
7,-3:6, -4, -4, 4, 4, 4, 8, -8
7,-3:6, -4, -4, 4, 4, 4, 8, -2
7,-3:6, -4, -4, 4, 4, 4, 8, 2
10,0:6, -4, 6, -4, -4, 2, 0, -12
10,0:6, -4, 6, -4, -4, 2, 0, -2
0,10:6, -4, 6, 6, -2, 4, 8, 2
4,3:6, -4, 6, 6, -2, 4, 8, 16
4,3:6, -4, 6, 6, -2, 4, 16, 8
4,3:6, -4, 6, 6, -2, 4, 16, 14
4,3:6, -4, 6, 6, -2, 14, 16, 2
4,3:6, -4, 6, 6, -2, 14, 16, 4
4,3:6, -4, 6, 6, -2, 14, 16, 6
11,-4:6, -4, 6, 6, 2, -6, -10, 10
11,-4:6, -4, 6, 6, 2, -6, -10, 12
11,-4:6, -4, 6, 6, 2, -6, -10, 14
11,-4:6, -4, 6, 6, 2, -6, 12, -10
4,3:6, -4, 6, 6, 6, -6, 16, -6
4,3:6, -4, 6, 6, 6, -4, 16, -8
4,3:6, -4, 6, 6, 6, -4, 16, 2
4,3:6, -4, 6, 6, 6, -2, 16, -4
4,3:6, -4, 6, 6, 6, -2, 16, -2
4,3:6, -4, 6, 6, 6, -2, 16, 0
4,3:6, -4, 6, 6, 6, 4, 16, 2
-4,0:6, -4, 6, 6, 8, 8, 6, -4
4,3:6, -4, 6, 6, 14, 2, 16, 2
8,14:6, -4, 6, 6, 14, 6, 0, 0
3,14:6, 6, -4, -4, -4, -10, 10, -4
3,14:6, 6, -4, -4, -4, -10, 10, -2
3,14:6, 6, -4, -4, -4, -10, 10, 0
-3,18:6, 6, -4, -4, 2, -12, 14, 20
8,-3:6, 6, -4, -4, 2, -6, -12, 6
6,-3:6, 6, -4, -4, 10, -8, 0, 0
-1,16:6, 6, -4, -4, 10, 4, 4, 18
-1,16:6, 6, -4, -4, 10, 4, 18, 4
3,5:6, 6, -4, 0, 10, 14, 12, 0
3,5:6, 6, -4, 0, 10, 14, 12, 10
3,5:6, 6, -4, 2, 10, 6, 12, 16
5,21:6, 6, -4, 2, 10, 8, 18, 10
-3,7:6, 6, -2, -4, -4, 4, 8, 4
-3,7:6, 6, -2, -4, 4, -2, -4, 8
-3,7:6, 6, -2, -4, 4, -2, -4, 14
-3,7:6, 6, -2, -4, 4, -2, 8, -4
-3,7:6, 6, -2, -4, 4, -2, 8, -2
-3,7:6, 6, -2, -4, 4, -2, 8, 0
-12,11:6, 6, -2, -4, 4, 0, 4, 6
-12,11:6, 6, -2, -4, 4, 0, 4, 8
-12,11:6, 6, -2, -4, 4, 0, 4, 10
0,-1:6, 6, -2, -4, 4, 2, 4, 22
0,-1:6, 6, -2, -4, 4, 2, 4, 26
0,-1:6, 6, -2, -4, 4, 2, 22, 4
-3,7:6, 6, -2, -4, 4, 8, 2, -10
-3,7:6, 6, -2, -4, 4, 8, 2, 0
-1,-1:6, 6, -2, -4, 10, 8, 14, -8
-1,-1:6, 6, -2, -4, 10, 8, 14, -6
-1,-1:6, 6, -2, -4, 10, 8, 14, -4
5,-5:6, 6, -2, -4, 10, 8, 14, 8
3,13:6, 6, -2, -4, 10, 14, 0, 2
3,13:6, 6, -2, -4, 10, 14, 0, 4
-6,2:6, 6, -2, -4, 12, -8, -4, 12
-6,2:6, 6, -2, -4, 12, -8, -4, 14
-6,2:6, 6, -2, -4, 12, -8, -4, 16
-6,2:6, 6, -2, -4, 12, -8, 12, -4
10,9:6, 6, -2, -4, 16, 4, 8, 16
10,9:6, 6, -2, -4, 16, 4, 8, 24
10,9:6, 6, -2, -4, 16, 4, 24, 8
10,9:6, 6, -2, -4, 16, 4, 24, 18
10,2:6, 6, -2, -2, -2, -4, 2, 6
10,2:6, 6, -2, -2, -2, -4, 2, 16
10,2:6, 6, -2, -2, -2, -4, 6, 4
10,2:6, 6, -2, -2, -2, -4, 6, 6
1,0:6, 6, -2, -2, -2, -4, 16, -12
1,0:6, 6, -2, -2, -2, -4, 16, -2
10,2:6, 6, -2, -2, -2, -4, 16, 2
10,2:6, 6, -2, -2, -2, -4, 16, 6
1,0:6, 6, -2, -2, -2, 6, 16, -12
1,0:6, 6, -2, -2, 8, -8, 16, -8
1,0:6, 6, -2, -2, 8, -8, 16, -6
1,0:6, 6, -2, -2, 8, -8, 16, -4
1,0:6, 6, -2, -2, 8, -2, 16, -18
1,0:6, 6, -2, -2, 8, -2, 16, -8
1,0:6, 6, -2, -2, 14, 8, 16, 2
1,0:6, 6, -2, -2, 14, 8, 16, 4
1,0:6, 6, -2, -2, 14, 8, 16, 6
7,6:6, 6, -2, -2, 14, 10, 10, 12
7,6:6, 6, -2, -2, 14, 10, 10, 22
-1,4:6, 6, -2, 4, 0, -12, -4, 4
-1,4:6, 6, -2, 4, 0, -12, -4, 6
-1,4:6, 6, -2, 4, 0, -12, -4, 8
-3,7:6, 6, -2, 4, 0, 8, -8, -14
-3,7:6, 6, -2, 4, 0, 8, -8, -12
-3,7:6, 6, -2, 4, 0, 8, -8, -10
7,12:6, 6, -2, 4, 0, 10, -8, 8
11,7:6, 6, -2, 4, 0, 10, -8, 18
5,8:6, 6, -2, 4, 0, 10, 18, -2
-3,7:6, 6, -2, 4, 8, 4, 4, -2
-3,7:6, 6, -2, 4, 8, 4, 4, 0
1,0:6, 6, -2, 4, 10, 2, 16, 4
1,0:6, 6, -2, 4, 10, 2, 16, 6
1,0:6, 6, -2, 4, 10, 2, 16, 8
0,21:6, 6, -2, 4, 10, 12, 0, 20
0,21:6, 6, -2, 4, 10, 12, 0, 24
-2,14:6, 6, -2, 4, 10, 14, 2, 24
-2,14:6, 6, -2, 4, 10, 14, 2, 26
1,0:6, 6, -2, 4, 10, 14, 12, 22
1,0:6, 6, -2, 4, 10, 14, 12, 24
1,0:6, 6, -2, 4, 10, 14, 12, 26
1,0:6, 6, -2, 4, 10, 14, 20, 16
1,0:6, 6, -2, 4, 10, 14, 20, 18
-2,14:6, 6, -2, 4, 10, 14, 24, 2
-2,14:6, 6, -2, 4, 10, 14, 24, 6
1,0:6, 6, -2, 4, 10, 14, 24, 12
1,0:6, 6, -2, 4, 10, 14, 24, 22
-3,14:6, 6, -2, 6, 18, 20, 26, 26
-3,14:6, 6, -2, 6, 18, 20, 26, 28
-1,18:6, 6, -2, 6, 22, 14, 14, 28
-1,18:6, 6, -2, 6, 22, 14, 28, 14
1,0:6, 6, -2, 10, 14, 16, 20, 8
1,0:6, 6, -2, 10, 14, 16, 20, 10
1,0:6, 6, -2, 10, 14, 16, 20, 12
-5,6:6, 6, -2, 10, 16, 8, -2, 18
8,11:6, 6, -2, 10, 18, 12, 6, 6
4,8:6, 6, -2, 12, 2, 10, 8, 14
-2,18:6, 6, -2, 12, 2, 16, 2, 16
-2,18:6, 6, -2, 12, 2, 16, 16, 2
1,0:6, 6, -2, 12, 8, 0, 14, 6
1,0:6, 6, -2, 12, 8, 2, 12, 0
1,0:6, 6, -2, 12, 8, 4, 8, 6
1,0:6, 6, -2, 12, 8, 4, 10, 10
1,0:6, 6, -2, 12, 8, 4, 10, 12
1,0:6, 6, -2, 12, 8, 4, 10, 14
1,0:6, 6, -2, 12, 8, 4, 16, 6
1,0:6, 6, -2, 12, 8, 4, 16, 12
1,0:6, 6, -2, 12, 8, 4, 16, 14
1,0:6, 6, -2, 12, 8, 6, 4, 6
1,0:6, 6, -2, 12, 8, 6, 4, 8
1,0:6, 6, -2, 12, 8, 6, 10, 6
1,0:6, 6, -2, 12, 8, 6, 10, 8
1,0:6, 6, -2, 12, 8, 6, 10, 10
1,0:6, 6, -2, 12, 8, 6, 12, 14
1,0:6, 6, -2, 12, 8, 6, 14, 8
1,0:6, 6, -2, 12, 8, 12, -8, -6
1,0:6, 6, -2, 12, 8, 12, 10, 2
1,0:6, 6, -2, 12, 8, 12, 12, 4
1,0:6, 6, -2, 12, 8, 12, 14, 14
1,0:6, 6, -2, 12, 8, 12, 16, 2
1,0:6, 6, -2, 12, 8, 16, 10, 12
1,0:6, 6, -2, 12, 8, 16, 16, 8
1,0:6, 6, -2, 12, 8, 16, 16, 18
0,19:6, 6, -2, 12, 8, 16, 18, 12
1,0:6, 6, -2, 12, 10, 0, 6, 28
1,0:6, 6, -2, 12, 10, 0, 6, 30
1,0:6, 6, -2, 12, 10, 0, 6, 32
1,0:6, 6, -2, 12, 10, 0, 28, 6
1,0:6, 6, -2, 12, 10, 0, 28, 8
1,0:6, 6, -2, 12, 10, 0, 28, 10
1,0:6, 6, -2, 12, 10, 8, 0, 10
1,0:6, 6, -2, 12, 10, 8, 0, 14
1,0:6, 6, -2, 12, 10, 8, 10, 10
1,0:6, 6, -2, 12, 10, 8, 10, 12
1,0:6, 6, -2, 12, 10, 8, 14, 0
1,0:6, 6, -2, 12, 10, 8, 14, 10
1,0:6, 6, -2, 12, 10, 16, 16, 2
1,0:6, 6, -2, 12, 10, 16, 16, 12
1,0:6, 6, -2, 12, 12, 14, 16, 8
1,0:6, 6, -2, 12, 12, 14, 16, 10
1,0:6, 6, -2, 12, 12, 14, 16, 12
4,14:6, 6, -2, 14, 8, -2, 2, 0
1,0:6, 6, -2, 14, 16, 8, 10, 2
7,5:6, 6, -2, 16, 0, -4, -4, 4
11,2:6, 6, -2, 16, 0, -2, -12, -2
6,-6:6, 6, -2, 16, 4, -6, -8, -2
-4,-7:6, 6, 2, -8, -6, 10, 12, 20
-9,-1:6, 6, 2, -8, 2, 10, 20, 18
-10,-4:6, 6, 2, -8, 10, 12, 8, 14
-10,-4:6, 6, 2, -8, 10, 12, 8, 18
-10,-4:6, 6, 2, -8, 10, 12, 18, 8
-4,-7:6, 6, 2, -8, 10, 12, 20, -6
-4,-7:6, 6, 2, -8, 10, 12, 20, -2
-9,-1:6, 6, 2, -8, 10, 20, 18, 2
1,4:6, 6, 2, -6, -6, -14, 6, 10
1,4:6, 6, 2, -6, -6, -14, 6, 12
1,4:6, 6, 2, -6, -6, -14, 6, 14
1,4:6, 6, 2, -6, -6, -14, 10, 6
0,11:6, 6, 2, -6, -6, -14, 10, 8
1,4:6, 6, 2, -6, -6, 6, 10, -14
0,11:6, 6, 2, -6, -6, 10, 8, -14
6,-1:6, 6, 2, -6, 4, -18, 6, 18
6,-1:6, 6, 2, -6, 4, -18, 6, 20
6,-1:6, 6, 2, -6, 4, -18, 6, 26
6,-1:6, 6, 2, -6, 4, -18, 12, 14
6,-1:6, 6, 2, -6, 4, -18, 18, 6
6,-1:6, 6, 2, -6, 4, -18, 18, 8
6,-1:6, 6, 2, -6, 4, 6, 18, -18
6,-1:6, 6, 2, -6, 4, 6, 18, -8
13,12:6, 6, 2, -6, 8, 16, 0, 10
8,9:6, 6, 2, -6, 10, 4, -8, 16
13,8:6, 6, 2, -6, 10, 6, 6, 8
13,8:6, 6, 2, -6, 10, 6, 6, 12
13,8:6, 6, 2, -6, 10, 12, 6, 6
13,8:6, 6, 2, -6, 10, 12, 6, 8
-7,4:6, 6, 2, -6, 12, 8, 2, 2
-7,4:6, 6, 2, -6, 12, 8, 2, 6
7,6:6, 6, 2, -6, 12, 8, 2, 14
7,6:6, 6, 2, -6, 12, 8, 2, 18
4,-1:6, 6, 2, -4, -8, 10, 2, -2
3,6:6, 6, 2, -4, -8, 10, 2, 0
6,0:6, 6, 2, -4, -2, 4, 16, 20
6,0:6, 6, 2, -4, -2, 4, 16, 22
6,0:6, 6, 2, -4, -2, 4, 16, 24
6,0:6, 6, 2, -4, -2, 4, 22, 16
