-3,-3:-4, -6, -4, -10, 0
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 18
-3,-2:-4, -6, -6, 2, 8, 8
5,-6:-4, -6, 6, -2, 22, 16
5,-6:-4, -6, 6, -2, 22, 18
5,-6:-4, -6, 6, -2, 22, 20
2,-3:-4, 0, -12, 8, 8, 16
-3,0:-4, 0, -8, 6, 10, 0
0,-8:-4, 0, 4, 6, -18, -8
2,-3:-4, 0, 8, 8, 16, -12
2,-3:-4, 0, 8, 8, 16, -10
2,-3:-4, 0, 8, 8, 16, -8
5,-1:-4, 4, -8, -16, 2, -6
-4,6:6, 6, 8, -4, 4, -16
-4,6:6, 6, 8, -4, 4, -14
-4,6:6, 6, 8, -4, 4, -12
-1,-2:6, 6, 8, 6, 12, 2
10,5:-4, -12, -14, -4, -4, -6, 6
5,-6:-4, -12, 4, 6, 4, -2, 0
5,-6:-4, -12, 4, 6, 4, -2, 2
5,-14:-4, -6, -14, 6, -2, -16, -4
5,-14:-4, -6, -14, 6, -2, -16, 0
5,-14:-4, -6, -14, 6, -2, -4, -16
5,-14:-4, -6, -14, 6, -2, -4, -6
4,2:-4, -6, -8, -10, -20, -2, -8
4,2:-4, -6, -8, -10, -20, -2, -6
4,2:-4, -6, -8, -10, -20, -2, -4
4,2:-4, -6, -8, -10, -2, -8, -20
4,2:-4, -6, -8, -10, -2, -8, -10
-2,-2:-4, -6, -6, 0, -6, -6, 0
0,-3:-4, -6, 6, -8, -20, -6, 0
0,-3:-4, -6, 6, -8, -8, 0, -18
0,-3:-4, -6, 6, -8, -8, 0, -12
5,-6:-4, -6, 6, -2, 12, 10, 18
5,-6:-4, -6, 6, -2, 22, 12, 14
5,-6:-4, -6, 6, -2, 22, 12, 16
5,-6:-4, -6, 6, -2, 22, 12, 18
6,13:-4, 0, -16, 0, 10, 8, 0
2,-3:-4, 0, -12, 8, 8, 12, 14
2,-3:-4, 0, -12, 8, 8, 12, 16
2,-3:-4, 0, -12, 8, 8, 12, 18
2,-3:-4, 0, -12, 8, 8, 14, 18
4,12:-4, 0, 6, 2, -2, -10, -2
4,12:-4, 0, 6, 2, -2, -2, -10
4,12:-4, 0, 6, 2, -2, -2, -6
16,13:-4, 0, 8, -6, -12, -14, 6
2,-3:-4, 0, 8, 8, 16, -16, -14
2,-3:-4, 0, 8, 8, 16, -16, -12
2,-3:-4, 0, 8, 8, 16, -16, -10
2,14:-4, 2, 6, 0, 4, -10, 2
2,14:-4, 2, 6, 0, 4, -2, -2
2,14:-4, 2, 6, 0, 4, 0, -2
2,14:-4, 2, 6, 0, 4, 6, -4
4,-2:-4, 2, 6, 0, 14, -4, -6
-14,-4:-4, 2, 6, 10, 0, 14, 10
36,-8:-4, 4, -10, 2, -16, -26, -8
36,-8:-4, 4, -10, 2, -16, -26, -6
36,-8:-4, 4, -10, 2, -16, -26, -4
5,-6:-4, 4, -8, 6, -2, 14, -10
5,-6:-4, 4, -8, 6, -2, 14, -8
19,-12:-4, 4, -4, -10, -18, -28, -20
9,0:-4, 4, -2, -14, 6, 2, 6
0,0:6, -4, -4, -6, -4, -10, 0
8,-3:6, -4, -4, -6, 6, -2, 14
8,-3:6, -4, -4, -6, 6, -2, 16
8,-3:6, -4, -4, -6, 6, -2, 18
1,6:6, 6, -2, 10, 0, 18, 8
-1,3:6, 6, 2, -6, -6, -14, 10
-1,3:6, 6, 2, -6, -6, -14, 12
-1,3:6, 6, 2, -6, -6, -14, 14
-1,3:6, 6, 2, -6, -6, 10, -14
2,-2:6, 6, 2, -4, -8, 10, 2
-6,1:6, 6, 2, -2, -4, 20, 10
-4,6:6, 6, 8, -4, 4, -20, -18
-4,6:6, 6, 8, -4, 4, -20, -16
-4,6:6, 6, 8, -4, 4, -20, -14
0,-2:6, 6, 8, 8, 0, -6, -6
15,8:-4, -14, 14, -2, 0, 2, 4, -4, 14, -2
15,8:-4, -14, 14, -2, 0, 2, 4, -4, 14, 0
15,8:-4, -14, 14, -2, 0, 2, 4, -4, 14, 2
18,14:-4, -14, 14, -2, 6, -2, -2, -2, 8, -12
23,3:-4, -12, -14, -4, -6, -22, -18, -16, -16, -26
18,-2:-4, -12, -14, -4, -6, -20, -12, -6, 6, -10
10,-8:-4, -12, -14, -4, -6, -2, -14, -6, -10, -12
17,-4:-4, -12, -14, -4, -6, -2, -14, 0, -20, -26
5,-14:-4, -12, -14, -4, -4, -10, -16, -4, 6, -2
2,5:-4, -12, -14, -4, 2, 2, 2, -12, -14, -22
2,5:-4, -12, -14, -4, 2, 2, 2, -12, -14, -12
2,5:-4, -12, -14, -4, 2, 2, 2, -12, -4, -22
2,5:-4, -12, -14, -4, 2, 2, 2, -10, -8, -6
2,5:-4, -12, -14, -4, 2, 2, 2, -10, -8, -4
2,5:-4, -12, -14, -4, 2, 2, 2, -10, -8, -2
2,5:-4, -12, -14, -4, 2, 2, 2, -2, -2, 2
6,-9:-4, -12, -14, -4, 2, 2, 6, 12, -12, -12
8,7:-4, -12, -14, -4, 2, 2, 12, 2, 8, 6
8,7:-4, -12, -14, -4, 2, 2, 12, 2, 10, 12
8,7:-4, -12, -14, -4, 2, 2, 12, 2, 10, 14
8,7:-4, -12, -14, -4, 2, 2, 12, 2, 16, 12
8,7:-4, -12, -14, -4, 2, 2, 12, 2, 16, 14
0,26:-4, -12, -14, -4, 2, 6, -12, 18, 16, 26
-9,9:-4, -12, -14, -4, 4, 2, -4, 12, 16, 8
-9,9:-4, -12, -14, -4, 4, 2, -2, -2, 8, 0
-9,9:-4, -12, -14, -4, 4, 2, -2, -2, 8, 2
-9,9:-4, -12, -14, -4, 4, 2, -2, -2, 8, 4
-9,9:-4, -12, -14, -4, 4, 2, 2, 8, 10, 12
-9,9:-4, -12, -14, -4, 4, 2, 2, 8, 10, 14
-3,1:-4, -12, -14, -4, 4, 2, 4, -6, 4, 8
-3,1:-4, -12, -14, -4, 4, 2, 4, -6, 4, 18
-3,1:-4, -12, -14, -4, 4, 2, 4, -6, 8, 4
-9,9:-4, -12, -14, -4, 4, 2, 8, 6, 0, 2
-9,9:-4, -12, -14, -4, 4, 2, 8, 6, 0, 12
-9,9:-4, -12, -14, -4, 4, 2, 8, 6, 4, 2
-9,9:-4, -12, -14, -4, 4, 2, 8, 6, 4, 4
-9,9:-4, -12, -14, -4, 4, 2, 8, 6, 4, 6
-9,9:-4, -12, -14, -4, 4, 2, 8, 6, 6, -2
-7,7:-4, -12, -14, -4, 4, 2, 8, 6, 6, 10
-4,11:-4, -12, -14, -4, 6, -10, -6, 18, 4, 6
-4,11:-4, -12, -14, -4, 6, -10, -2, 18, 4, 6
-7,17:-4, -12, -14, -4, 6, -10, 2, -2, 6, 10
-2,12:-4, -12, -14, -4, 6, -10, 2, 6, 2, 4
-4,11:-4, -12, -14, -4, 6, -10, 18, 4, 0, -2
-4,11:-4, -12, -14, -4, 6, -10, 18, 4, 0, 0
-4,11:-4, -12, -14, -4, 6, -10, 18, 4, 0, 2
-4,11:-4, -12, -14, -4, 6, -10, 18, 4, 6, -14
-4,11:-4, -12, -14, -4, 6, -10, 18, 4, 6, -12
-4,11:-4, -12, -14, -4, 6, -10, 18, 4, 8, 2
-4,11:-4, -12, -14, -4, 6, -8, 18, 4, 0, -2
-4,11:-4, -12, -14, -4, 6, -8, 18, 4, 0, 0
-4,11:-4, -12, -14, -4, 6, -8, 18, 4, 0, 2
-4,11:-4, -12, -14, -4, 6, -8, 18, 4, 4, 0
-4,11:-4, -12, -14, -4, 6, -8, 18, 4, 4, 2
14,12:-4, -12, -14, -4, 6, -4, -6, 4, -4, 10
14,12:-4, -12, -14, -4, 6, -4, -6, 4, -4, 12
14,12:-4, -12, -14, -4, 6, -4, -6, 4, 10, -4
-6,-3:-4, -12, -14, -4, 6, 0, -2, -14, -4, -20
-6,-3:-4, -12, -14, -4, 6, 0, -2, -14, -4, -16
-6,-3:-4, -12, -14, -4, 6, 0, -2, -8, -4, -20
-6,-3:-4, -12, -14, -4, 6, 0, -2, -8, -4, -10
-2,12:-4, -12, -14, -4, 6, 2, -12, 6, 2, -4
-2,12:-4, -12, -14, -4, 6, 2, 6, 2, -2, 4
-2,12:-4, -12, -14, -4, 6, 2, 6, 6, -4, 8
5,-2:-4, -12, -14, -4, 6, 16, 12, 0, -2, -12
-4,11:-4, -12, -14, -4, 6, 18, 4, 2, 2, 4
-4,11:-4, -12, -14, -4, 6, 18, 4, 2, 2, 6
-4,11:-4, -12, -14, -4, 6, 18, 4, 2, 2, 8
-4,11:-4, -12, -14, -4, 6, 18, 4, 6, -12, -6
-3,13:-4, -12, -14, -4, 6, 18, 10, -4, -12, 2
-3,13:-4, -12, -14, -4, 6, 18, 10, -4, 6, -2
-3,13:-4, -12, -14, -4, 6, 18, 10, -4, 6, 0
-3,13:-4, -12, -14, -4, 6, 18, 10, -4, 6, 2
-3,13:-4, -12, -14, -4, 6, 18, 10, -4, 8, 6
-3,12:-4, -12, -14, -4, 6, 22, -2, 2, 12, 2
-3,12:-4, -12, -14, -4, 6, 22, -2, 2, 12, 6
16,-1:-4, -12, -14, 0, -10, -16, -4, -4, -2, -4
16,-1:-4, -12, -14, 0, -10, -16, -4, -4, -2, 0
16,-7:-4, -12, -14, 0, -8, -16, -18, -2, -6, -14
5,-14:-4, -12, -14, 0, -8, -6, -16, 6, -2, -6
5,-14:-4, -12, -14, 0, -8, -6, -16, 6, -2, -4
5,-14:-4, -12, -14, 0, -8, -6, -16, 6, -2, -2
14,-19:-4, -12, -14, 0, -8, -2, 0, -26, -24, -22
14,-19:-4, -12, -14, 0, -8, -2, 0, -26, -24, -20
8,3:-4, -12, -14, 0, -4, -12, -6, 2, 2, 4
10,13:-4, -12, -14, 0, -4, -12, -2, -6, -10, -2
10,13:-4, -12, -14, 0, -4, -12, -2, -6, -2, -10
1,7:-4, -12, -14, 0, -4, -10, -4, 4, 6, -4
1,7:-4, -12, -14, 0, -4, -10, -4, 4, 6, 0
11,0:-4, -12, -14, 0, -4, -2, -6, 2, -8, 0
19,2:-4, -12, -14, 0, -2, -6, -4, -14, -8, -6
19,2:-4, -12, -14, 0, -2, -6, -4, -14, -8, -4
19,2:-4, -12, -14, 0, -2, -6, -4, -14, -2, -6
19,2:-4, -12, -14, 0, -2, -6, -4, -14, -2, -4
9,-8:-4, -12, -14, 0, -2, 2, 6, 2, -4, -14
-4,-4:-4, -12, -14, 0, -2, 4, 6, 4, -2, 0
10,-3:-4, -12, -14, 4, -6, -8, 4, -4, -2, 2
10,-3:-4, -12, -14, 4, -6, -8, 4, -4, -2, 6
-6,-6:-4, -12, -14, 4, -6, -2, -14, 8, -8, 0
23,9:-4, -12, -14, 4, -6, 0, 4, 2, -16, -20
23,9:-4, -12, -14, 4, -6, 0, 4, 2, -16, -18
23,9:-4, -12, -14, 4, -6, 0, 4, 2, -16, -16
1,9:-4, -12, -14, 4, 4, 4, 0, -4, -10, 2
1,9:-4, -12, -14, 4, 4, 4, 0, 2, 2, -8
23,11:-4, -12, -14, 4, 6, 2, -2, -2, -8, -18
16,12:-4, -12, -14, 4, 6, 2, 10, 8, 2, -4
6,0:-4, -12, -8, -18, -14, -20, -34, -16, -6, 4
6,0:-4, -12, -8, -18, -14, -20, -34, -16, -6, 6
6,0:-4, -12, -8, -18, -14, -20, -34, -16, 4, -6
-2,6:-4, -12, -8, -18, -14, -20, -34, -10, -2, 8
-2,6:-4, -12, -8, -18, -14, -20, -34, -2, 8, -10
-2,6:-4, -12, -8, -18, -14, -20, -34, -2, 8, -8
23,-19:-4, -12, -8, -18, -14, -20, -26, -2, -2, -14
6,0:-4, -12, -8, -18, -14, -20, -16, -6, 4, -34
6,0:-4, -12, -8, -18, -14, -20, -16, -6, 4, -30
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, -4, 2
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, -2, -4
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 0, 0
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 0, 2
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 0, 4
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 6, -4
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 6, 2
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 6, 4
9,-14:-4, -12, -8, -18, -14, -18, -6, 2, -14, -8
9,-14:-4, -12, -8, -18, -14, -18, -6, 2, -14, -6
9,-14:-4, -12, -8, -18, -14, -18, -6, 2, -14, -4
6,-2:-4, -12, -8, -18, -14, -12, -24, -18, -2, 0
6,-2:-4, -12, -8, -18, -14, -12, -24, -18, -2, 10
9,-14:-4, -12, -8, -18, -14, -8, -8, -6, -18, -14
9,-7:-4, -12, -8, -14, -22, -22, 2, 4, -16, 4
9,-7:-4, -12, -8, -14, -22, -22, 2, 4, -16, 6
9,-7:-4, -12, -8, -14, -22, -22, 2, 4, -16, 8
9,-7:-4, -12, -8, -14, -22, -22, 2, 4, 4, -16
5,-12:-4, -12, -8, -14, -22, -6, -4, 0, -10, -18
5,-12:-4, -12, -8, -14, -22, -6, -4, 0, -10, -16
5,-12:-4, -12, -8, -14, -22, -6, -4, 0, -10, -14
9,-7:-4, -12, -8, -14, -20, -22, 0, -10, -16, 0
9,-7:-4, -12, -8, -14, -20, -22, 0, -10, -16, 10
15,-13:-4, -12, -8, -14, -20, -14, -10, -6, -10, 0
15,-13:-4, -12, -8, -14, -20, -14, -10, -6, -10, 2
15,-13:-4, -12, -8, -14, -20, -14, -10, -6, 0, -10
15,-13:-4, -12, -8, -14, -20, -14, -10, -6, 0, -8
15,-13:-4, -12, -8, -14, -20, -14, -10, -6, 0, -6
17,-1:-4, -12, -8, -14, -14, -20, -2, 0, -4, 2
2,-14:-4, -12, -8, -14, -14, -2, -12, -2, 4, -2
2,-14:-4, -12, -8, -14, -14, -2, -12, -2, 4, 2
17,-1:-4, -12, -8, -14, -14, -2, 0, -4, 2, -10
-1,-11:-4, -12, -8, -14, -10, -16, -14, -14, -2, -10
23,-6:-4, -12, -8, -14, -10, -16, -10, -8, -8, -12
14,-4:-4, -12, -8, -14, -10, -12, -20, -16, -8, -2
14,-4:-4, -12, -8, -14, -10, -12, -20, -16, -8, 2
14,-4:-4, -12, -8, -14, -10, -12, -16, -8, -2, -10
-2,3:-4, -12, -8, -14, -10, -12, -6, 2, 4, -2
-2,3:-4, -12, -8, -14, -10, -12, -6, 2, 4, 0
-2,3:-4, -12, -8, -14, -10, -12, -6, 2, 4, 2
-4,13:-4, -12, -8, -14, -10, -12, -2, -2, -10, -4
7,-3:-4, -12, -8, -14, -8, -14, -20, -10, -20, -2
7,-3:-4, -12, -8, -14, -8, -14, -20, -10, -20, 2
7,-3:-4, -12, -8, -14, -8, -14, -20, -10, -2, -20
7,-3:-4, -12, -8, -14, -8, -14, -20, -10, -2, -18
13,1:-4, -12, -8, -14, -8, 2, -4, -20, -4, -2
13,1:-4, -12, -8, -14, -8, 2, -4, -20, -4, 2
6,-7:-4, -12, -8, -14, -6, -24, -2, -4, -6, -6
-5,-7:-4, -12, -8, -14, -6, -22, -10, 8, -6, -16
-20,-4:-4, -12, -8, -14, -6, -16, -18, -4, 6, 16
-5,-7:-4, -12, -8, -14, -6, -10, 8, -6, -24, -20
-5,-7:-4, -12, -8, -14, -6, -10, 8, -6, -24, -18
-5,-7:-4, -12, -8, -14, -6, -10, 8, -6, -20, -26
-5,-7:-4, -12, -8, -14, -6, -10, 8, -6, -20, -24
-5,-7:-4, -12, -8, -14, -6, -10, 8, -6, -20, -22
-6,-12:-4, -12, -8, -14, -6, -2, -8, -16, -6, 0
-6,-12:-4, -12, -8, -14, -6, -2, -8, -16, -6, 4
-6,-12:-4, -12, -8, -14, -6, -2, -8, -16, 0, -6
2,12:-4, -12, -8, -14, 0, -4, -12, 0, -14, 6
19,-12:-4, -12, -8, -14, 2, 4, -24, -28, -20, -14
19,-12:-4, -12, -8, -14, 2, 4, -24, -28, -14, -10
19,-12:-4, -12, -8, -14, 2, 4, -24, -28, -10, -16
19,-12:-4, -12, -8, -14, 2, 4, -24, -28, -10, -14
19,-12:-4, -12, -8, -14, 2, 4, -24, -28, -10, -12
19,-12:-4, -12, -8, -14, 2, 4, -24, -10, -14, -28
2,-4:-4, -12, -8, -4, -14, -20, -14, 0, -2, -6
13,1:-4, -12, -8, -4, -14, -8, 2, -4, -20, 4
9,-14:-4, -12, -8, -4, -14, -6, -24, -8, -20, -2
9,-14:-4, -12, -8, -4, -14, -6, -24, -8, -20, 0
9,-14:-4, -12, -8, -4, -14, -6, -24, -8, -20, 2
9,-14:-4, -12, -8, -4, -14, -6, -24, -8, -2, -20
-4,1:-4, -12, -8, -4, -14, -6, -16, -18, -2, -14
-4,1:-4, -12, -8, -4, -14, -6, -16, -18, -2, -12
-4,1:-4, -12, -8, -4, -14, -6, -16, -18, -2, -10
4,-13:-4, -12, -8, -4, -14, -6, -14, -2, -18, -8
4,-13:-4, -12, -8, -4, -14, -6, -14, -2, -18, -4
4,-13:-4, -12, -8, -4, -14, -6, -14, -2, -8, -18
4,-13:-4, -12, -8, -4, -14, -6, -14, -2, -8, -16
4,-13:-4, -12, -8, -4, -14, -6, -14, -2, -8, -14
-4,1:-4, -12, -8, -4, -14, -6, -10, -16, -18, -2
5,-1:-4, -12, -8, -4, -14, 0, -20, -16, -20, 2
5,-1:-4, -12, -8, -4, -14, 0, -20, -16, 2, -20
5,-1:-4, -12, -8, -4, -14, 0, -20, -14, 2, -20
6,-4:-4, -12, -8, -4, -4, -2, -4, -16, -20, -10
4,10:-4, -12, -8, -4, -4, 2, 6, -2, -16, -4
4,10:-4, -12, -8, -4, -4, 2, 6, -2, -8, -8
4,10:-4, -12, -8, -4, -4, 2, 6, -2, -6, -8
4,10:-4, -12, -8, -4, -4, 2, 6, -2, 0, -10
5,-7:-4, -12, -8, -4, -2, 8, -12, -22, -4, -12
-4,-5:-4, -12, -8, -2, -14, -22, 8, -6, -24, 4
7,-4:-4, -12, -8, -2, -2, 6, -12, -14, -14, -10
7,-4:-4, -12, -8, -2, -2, 6, -12, -14, -14, -8
7,-4:-4, -12, -8, -2, -2, 6, -12, -14, -14, -6
4,-6:-4, -12, -8, 2, 0, -34, -12, -32, -10, -16
17,-14:-4, -12, -8, 2, 0, -30, -18, -24, -28, -16
17,-14:-4, -12, -8, 2, 0, -18, -16, -30, -24, -28
7,-4:-4, -12, -6, -16, -6, -12, -14, -20, 2, -8
7,-4:-4, -12, -6, -16, -6, -12, -14, 2, -8, -20
7,-4:-4, -12, -6, -16, -6, -12, -14, 2, -8, -18
7,-4:-4, -12, -6, -16, -6, -12, -14, 2, -8, -16
7,-6:-4, -12, -6, -16, -6, -10, 8, -10, -2, -4
7,-6:-4, -12, -6, -16, -6, -10, 8, -10, -2, -2
7,-6:-4, -12, -6, -16, -6, -10, 8, -10, 2, 4
7,-6:-4, -12, -6, -16, -6, -10, 8, -10, 4, 0
7,-6:-4, -12, -6, -16, -6, -10, 8, -10, 4, 2
1,6:-4, -12, -6, -16, -2, -6, -2, 6, 4, 0
1,-11:-4, -12, -6, -16, -2, -4, -6, -10, -14, -6
1,-11:-4, -12, -6, -16, -2, -4, -6, -10, -6, -14
1,-11:-4, -12, -6, -16, -2, -4, -6, -10, -6, -8
1,-11:-4, -12, -6, -16, -2, -4, -6, -10, -4, -16
1,-11:-4, -12, -6, -16, -2, -4, -6, -10, -4, -14
-11,19:-4, -12, -6, -16, 0, 6, 10, 14, -6, 12
-11,19:-4, -12, -6, -16, 0, 6, 10, 14, -6, 14
-11,19:-4, -12, -6, -16, 0, 6, 10, 14, -6, 16
-11,19:-4, -12, -6, -16, 0, 6, 10, 14, 12, -6
-11,19:-4, -12, -6, -16, 0, 6, 10, 14, 12, -4
-11,19:-4, -12, -6, -16, 0, 6, 10, 14, 12, -2
-8,-13:-4, -12, -6, -14, -14, -2, -4, 6, 8, 8
-20,-2:-4, -12, -6, -14, -8, 4, 12, 0, 8, 18
-20,-2:-4, -12, -6, -14, -8, 4, 12, 8, 18, 0
-20,-2:-4, -12, -6, -14, -8, 4, 12, 8, 18, 2
-20,-2:-4, -12, -6, -14, -8, 4, 12, 8, 18, 4
10,1:-4, -12, -6, -14, -2, -6, -2, -8, -2, 0
10,1:-4, -12, -6, -14, -2, -6, -2, -8, 0, -2
-1,-4:-4, -12, -6, -14, -2, -4, -4, -6, 10, 0
11,5:-4, -12, -6, -14, 0, 2, -16, -6, 12, 12
11,5:-4, -12, -6, -14, 0, 2, -16, -6, 12, 16
3,1:-4, -12, -6, -14, 4, -6, -8, -6, -12, -2
11,-2:-4, -12, -6, -14, 4, -6, -8, 4, -4, 12
11,-2:-4, -12, -6, -14, 4, -6, -8, 4, -4, 14
11,-2:-4, -12, -6, -14, 4, -6, -8, 4, -4, 16
10,10:-4, -12, -6, -14, 8, -2, 8, 10, 4, 2
-3,-2:-4, -12, -6, -4, -4, 0, 2, 8, 8, -6
-3,-2:-4, -12, -6, -4, -4, 0, 2, 8, 8, -4
-3,-2:-4, -12, -6, -4, -4, 0, 2, 8, 8, -2
-1,3:-4, -12, -6, -4, -4, 8, -12, 0, -2, -8
4,6:-4, -12, -6, -4, -2, 4, -10, -16, -8, 2
4,6:-4, -12, -6, -4, -2, 4, -10, -8, 2, -16
4,6:-4, -12, -6, -4, -2, 4, -10, -8, 2, -14
4,6:-4, -12, -6, -4, -2, 4, -10, -8, 2, -12
11,-5:-4, -12, -6, -4, 2, 2, 4, 8, -8, 0
8,-9:-4, -12, -6, -2, -10, -8, -4, -14, -8, 2
8,-9:-4, -12, -6, -2, -10, -8, -4, -14, -4, 4
8,-9:-4, -12, -6, -2, -10, -8, -4, -14, -4, 6
8,-9:-4, -12, -6, -2, -10, -8, -4, -14, -2, -2
8,-9:-4, -12, -6, -2, -10, -8, -4, -14, -2, 0
8,-9:-4, -12, -6, -2, -10, -8, -4, -14, 6, -4
1,6:-4, -12, -6, -2, -6, -2, 6, 4, -2, -12
1,6:-4, -12, -6, -2, -6, -2, 6, 4, -2, -10
1,6:-4, -12, -6, -2, -6, -2, 6, 4, 0, -16
1,6:-4, -12, -6, -2, -6, -2, 6, 4, 0, -12
-8,-8:-4, -12, -6, -2, -4, 8, -8, -4, -10, 0
-9,-1:-4, -12, -6, -2, 4, -10, -12, -2, 8, -8
5,-7:-4, -12, -6, -2, 8, 6, -12, 16, 2, 10
5,-7:-4, -12, -6, -2, 8, 6, -12, 16, 10, 2
5,-7:-4, -12, -6, -2, 8, 6, -12, 16, 10, 6
-3,-2:-4, -12, -6, 0, -12, -8, -6, 2, 8, 8
-3,-2:-4, -12, -6, 0, -8, -6, 2, 8, 8, -12
-3,-2:-4, -12, -6, 0, -8, -6, 2, 8, 8, -10
-3,-2:-4, -12, -6, 0, -8, -6, 2, 8, 8, -8
2,-7:-4, -12, -6, 0, -4, 8, -16, 8, -10, 16
10,19:-4, -12, -6, 0, -2, 4, 4, -2, 12, 18
10,19:-4, -12, -6, 0, -2, 4, 4, -2, 12, 20
10,19:-4, -12, -6, 0, -2, 4, 4, -2, 12, 22
-3,-2:-4, -12, -6, 0, 6, -8, 4, 8, 8, -8
-6,3:-4, -12, -6, 0, 6, 10, -2, 12, 18, -2
-3,-2:-4, -12, -6, 0, 6, 10, 8, 8, 8, -2
4,-8:-4, -12, -4, -8, -16, -16, -18, -16, -22, -12
12,-11:-4, -12, -4, -8, -16, -16, -18, -6, -14, 2
12,-11:-4, -12, -4, -8, -16, -16, -18, -6, -14, 4
12,-11:-4, -12, -4, -8, -16, -16, -18, -6, -14, 6
5,-2:-4, -12, -4, -8, -6, -14, -2, -12, 6, -4
3,-5:-4, -12, -4, -8, -6, -10, -18, -18, -26, -2
3,-5:-4, -12, -4, -8, -6, -10, -18, -18, -26, 0
3,-5:-4, -12, -4, -8, -6, -10, -18, -18, -26, 2
3,-5:-4, -12, -4, -8, -6, -10, -18, -18, -2, -26
6,-10:-4, -12, -4, -8, -6, -10, -16, -20, -2, -10
-2,-7:-4, -12, -4, -8, -6, -10, -14, -16, 8, -2
0,-2:-4, -12, -4, -8, -6, -4, -16, -8, -32, -30
0,-2:-4, -12, -4, -8, -6, -4, -16, -8, -32, -28
0,-2:-4, -12, -4, -8, -6, -4, -16, -8, -32, -26
4,-10:-4, -12, -4, -8, -6, -4, -4, -12, -18, -18
15,-8:-4, -12, -4, -4, -10, -6, -20, -12, -24, -12
13,3:-4, -12, -4, -4, -10, 0, -10, -20, -10, 2
13,3:-4, -12, -4, -4, -10, 0, -10, -20, 2, -10
-7,1:-4, -12, -4, -4, -6, 6, -14, -2, 10, 8
-7,1:-4, -12, -4, -4, -6, 6, -2, 10, 8, -14
-7,1:-4, -12, -4, -4, -6, 6, -2, 10, 8, -10
3,9:-4, -12, -4, -2, 2, 4, -8, 0, -20, -4
3,9:-4, -12, -4, -2, 2, 4, -8, 0, -20, 0
3,9:-4, -12, -4, -2, 2, 4, -8, 0, -4, -20
3,9:-4, -12, -4, -2, 2, 4, -8, 0, -4, -18
3,9:-4, -12, -4, -2, 2, 4, -8, 0, -4, -16
14,3:-4, -12, -4, -2, 2, 12, 2, -10, -22, -24
14,3:-4, -12, -4, -2, 2, 12, 2, -10, -22, -22
14,3:-4, -12, -4, -2, 2, 12, 2, -10, -22, -20
9,-2:-4, -12, -4, 2, -6, -2, -4, 2, -8, 2
6,6:-4, -12, -4, 2, 2, -6, -2, -14, -6, -26
6,6:-4, -12, -4, 2, 2, -6, -2, -14, -6, -24
6,6:-4, -12, -4, 2, 2, -6, -2, -14, -6, -22
9,-2:-4, -12, -4, 2, 2, -6, -2, -4, 2, -8
6,1:-4, -12, -4, 6, -12, -18, -16, -4, -16, -20
6,1:-4, -12, -4, 6, -12, -18, -16, -4, -16, -18
12,-4:-4, -12, -4, 6, -12, -8, -4, 22, -14, -10
-4,11:-4, -12, -4, 6, -10, -8, 18, 4, 6, -8
-4,11:-4, -12, -4, 6, -10, -8, 18, 4, 6, -4
17,0:-4, -12, -4, 6, -10, -6, -4, 2, -2, 4
13,-12:-4, -12, -4, 6, -10, -6, 18, -12, -12, -22
-4,11:-4, -12, -4, 6, -10, -6, 18, 4, 0, 6
-4,11:-4, -12, -4, 6, -10, -6, 18, 4, 0, 8
-5,9:-4, -12, -4, 6, -10, 16, 12, 4, 14, -14
-5,9:-4, -12, -4, 6, -10, 16, 12, 4, 14, -12
-3,4:-4, -12, -4, 6, -8, -6, 16, 12, 8, -2
-3,-3:-4, -12, -4, 6, -8, -4, -10, 0, 8, 10
-3,-3:-4, -12, -4, 6, -8, -4, -10, 0, 8, 12
-3,-3:-4, -12, -4, 6, -8, -4, -10, 0, 14, 20
-3,-3:-4, -12, -4, 6, -8, -4, -10, 0, 16, 8
-3,-3:-4, -12, -4, 6, -8, -4, -10, 0, 16, 14
-3,-3:-4, -12, -4, 6, -8, -4, -10, 0, 18, 16
-4,11:-4, -12, -4, 6, -8, 18, 4, -2, 8, -2
-4,11:-4, -12, -4, 6, -8, 18, 4, 2, -4, -20
-4,11:-4, -12, -4, 6, -8, 18, 4, 2, -4, -18
-4,11:-4, -12, -4, 6, -8, 18, 4, 2, -4, -16
9,-7:-4, -12, -4, 6, -4, -6, 4, -6, -8, 10
9,-7:-4, -12, -4, 6, -4, -6, 4, -6, -8, 12
16,7:-4, -12, -4, 6, -4, 16, 10, -4, 12, 2
-7,5:-4, -12, -4, 6, 0, -4, -2, 16, -2, 12
1,7:-4, -12, -4, 6, 0, 14, 2, 2, -6, 18
1,7:-4, -12, -4, 6, 0, 14, 2, 2, 18, -6
-5,9:-4, -12, -4, 6, 2, 0, -12, 8, 2, 10
