-2,3:-4, -6, 6, -8, -12, -14, 6
-2,3:-4, -6, 6, -8, -12, 6, -14
-2,3:-4, -6, 6, -8, -8, 6, -18
-2,3:-4, -6, 6, -8, -8, 6, -12
4,-8:-4, -6, 6, 10, -4, -6, 6
4,-8:-4, -6, 6, 10, -4, -6, 8
4,-8:-4, -6, 6, 10, -4, -6, 10
4,-8:-4, -6, 6, 10, -4, 6, -6
4,-8:-4, -6, 6, 10, -4, 6, -4
4,-8:-4, -6, 6, 10, -4, 6, -2
10,-4:-4, 2, 6, 0, 14, -12, -4
10,-4:-4, 2, 6, 0, 14, -4, -12
-6,5:6, 6, 8, -4, -8, 6, 4
-2,3:-4, -12, 4, 6, -8, -18, 6, -20
-2,3:-4, -12, 4, 6, -8, -18, 6, -10
-2,3:-4, -6, 6, -8, -18, -20, 6, -8
-2,3:-4, -6, 6, -8, -18, -20, 6, -6
-2,3:-4, -6, 6, -8, -18, -20, 6, -4
-2,3:-4, -6, 6, -8, -10, -20, 6, -12
-2,3:-4, -6, 6, -8, -10, -20, 6, -10
-2,3:-4, -6, 6, -8, -10, -20, 6, -8
-2,3:-4, -6, 6, -8, -8, -16, 6, -20
-2,3:-4, -6, 6, -8, -8, -16, 6, -18
-2,3:-4, -6, 6, -8, -8, -16, 6, -16
4,-8:-4, -6, 6, 10, -4, -6, 2, 4
4,-8:-4, -6, 6, 10, -4, -6, 2, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 8
-2,3:-4, 2, 6, -14, -18, -18, 6, 2
-2,3:-4, 2, 6, -14, -18, -6, 6, -18
-2,3:-4, 2, 6, -14, -18, -6, 6, -8
-2,3:-4, 2, 6, -14, -18, 2, 6, -18
-2,3:-4, 2, 6, -14, -18, 2, 6, -16
-2,3:-4, 2, 6, -14, -18, 2, 6, -14
-2,3:-4, 2, 6, -8, 6, 4, -36, -20
-2,3:-4, 4, -10, -12, 6, -14, 6, -6
-2,3:-4, 4, -10, -12, 6, -14, 6, -4
7,-5:6, -4, -4, -6, 6, 10, -4, -2
-2,11:6, 6, -4, -4, 2, -12, 6, 14
-2,11:6, 6, -4, -4, 2, -12, 14, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 4
-6,5:6, 6, 8, -4, -8, -8, 6, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 8
-6,5:6, 6, 8, -4, -8, 6, 6, -8
-6,5:6, 6, 8, -4, -8, 6, 6, -6
-6,5:6, 6, 8, -4, -8, 6, 6, -4
5,-1:6, 6, 8, -4, -4, 10, 10, 14
5,-1:6, 6, 8, -4, -4, 10, 10, 20
5,-1:6, 6, 8, -4, -4, 10, 14, 16
5,-1:6, 6, 8, -4, 10, 10, 14, -4
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 18, 26
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 22, 14
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 22, 16
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 22, 18
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 30, 16, 16
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 30, 16, 18
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 30, 16, 20
5,-1:6, 6, 8, -4, -4, 10, 14, 24, 22, 14, 8
5,-1:6, 6, 8, -4, -4, 10, 14, 24, 22, 14, 10
5,-1:6, 6, 8, -4, -4, 10, 14, 24, 22, 14, 12
-8,13:6, 6, 8, -4, -4, 10, 14, 30, 6, 8, 22
5,-1:6, 6, 8, -4, -4, 10, 20, 16, 14, 16, 18
5,-1:6, 6, 8, -4, -4, 10, 20, 16, 14, 16, 28
5,-1:6, 6, 8, -4, -4, 10, 20, 16, 16, 28, 14
5,-1:6, 6, 8, -4, -4, 10, 20, 16, 16, 28, 18
5,-1:6, 6, 8, -4, -4, 10, 20, 22, 12, 14, 6
12,-4:6, 6, 8, -4, 2, -6, -2, -14, -14, 2, -2
12,-4:6, 6, 8, -4, 2, -6, -2, -14, 2, -2, -14
11,5:6, 6, 8, -4, 2, 10, -8, -4, -4, 18, 4
11,5:6, 6, 8, -4, 2, 10, -8, -4, 18, 4, -4
-2,4:6, 6, 8, -4, 2, 10, 4, -8, 8, 10, 22
-2,4:6, 6, 8, -4, 2, 10, 4, -8, 20, 22, 8
0,20:6, 6, 8, -4, 2, 10, 4, 18, 4, 22, 32
0,11:6, 6, 8, -4, 2, 10, 20, 12, -4, 12, 22
0,11:6, 6, 8, -4, 2, 10, 20, 12, -4, 22, 12
0,11:6, 6, 8, -4, 2, 10, 20, 12, 12, 22, -4
3,1:6, 6, 8, -4, 10, -2, 14, 4, 22, 10, 18
3,1:6, 6, 8, -4, 10, -2, 14, 4, 22, 10, 22
3,1:6, 6, 8, -4, 10, -2, 14, 4, 22, 18, 10
3,1:6, 6, 8, -4, 10, -2, 14, 4, 22, 18, 12
-6,13:6, 6, 8, 2, 10, 2, 2, 8, -6, 12, 20
-6,13:6, 6, 8, 2, 10, 2, 2, 8, -6, 20, 12
-10,7:6, 6, 8, 2, 10, 14, 2, -2, -2, 12, 10
-10,7:6, 6, 8, 2, 10, 14, 2, -2, -2, 12, 12
-10,7:6, 6, 8, 2, 10, 14, 2, -2, -2, 12, 14
-10,7:6, 6, 8, 2, 10, 14, 2, -2, 12, 12, -2
-10,7:6, 6, 8, 2, 10, 14, 2, -2, 12, 12, 0
-10,7:6, 6, 8, 2, 10, 14, 2, -2, 12, 12, 2
1,1:6, 6, 8, 2, 10, 14, 2, 2, 16, 16, 20
1,1:6, 6, 8, 2, 10, 14, 2, 2, 16, 16, 26
1,1:6, 6, 8, 2, 10, 14, 2, 2, 16, 20, 22
1,1:6, 6, 8, 2, 10, 14, 2, 16, 16, 20, 2
0,3:6, 6, 8, 10, 2, 16, 6, 22, 10, 0, 4
-7,16:6, 6, 8, 10, 2, 16, 12, 24, 10, 6, 24
-7,16:6, 6, 8, 10, 2, 16, 12, 24, 10, 24, 6
-8,10:6, 6, 8, 10, 2, 16, 22, 16, 6, 6, 20
-4,5:6, 6, 8, 10, 4, 20, 16, -2, 26, 10, 18
-4,5:6, 6, 8, 10, 4, 20, 16, -2, 26, 10, 26
-4,5:6, 6, 8, 10, 4, 20, 16, -2, 26, 18, 10
-12,0:6, 6, 8, 10, 18, -2, 18, 30, 34, 20, 22
-18,11:6, 6, 8, 10, 18, 18, 30, 16, 16, 30, 0
-12,0:6, 6, 8, 10, 18, 18, 30, 34, 20, 22, -2
-12,0:6, 6, 8, 10, 18, 18, 30, 34, 20, 22, 8
-18,11:6, 6, 8, 10, 18, 26, 30, 10, 16, 30, 12
-18,11:6, 6, 8, 10, 18, 26, 30, 10, 16, 30, 14
-18,11:6, 6, 8, 10, 18, 26, 30, 10, 16, 30, 16
-1,-1:6, 6, 14, 6, 10, 8, 6, 18, 22, 8, 10
-4,18:6, 6, 14, 10, -4, 16, -2, 10, 12, 26, 24
-4,18:6, 6, 14, 10, -4, 16, -2, 10, 26, 24, 12
-4,18:6, 6, 14, 10, -4, 16, -2, 12, 26, 24, 14
-4,18:6, 6, 14, 10, -4, 16, -2, 12, 26, 24, 16
-7,16:6, 6, 14, 10, -4, 16, 20, 24, -2, 24, -6
-7,16:6, 6, 14, 10, -4, 16, 20, 24, -2, 24, -4
-7,16:6, 6, 14, 10, -4, 16, 20, 24, -2, 24, -2
11,3:6, 6, 14, 10, 4, 4, 6, -6, -6, 12, 2
11,3:6, 6, 14, 10, 4, 4, 6, -6, 12, 2, -6
-11,6:6, 6, 14, 10, 16, 12, 18, 16, 16, 4, 18
-11,6:6, 6, 14, 10, 16, 12, 18, 16, 16, 18, 4
-7,16:6, 6, 14, 10, 16, 22, 2, -8, 24, 24, 12
-7,16:6, 6, 14, 10, 16, 22, 2, 24, 12, 24, -8
-7,16:6, 6, 14, 10, 16, 22, 2, 24, 12, 24, 2
4,17:6, 6, 16, -16, 4, 2, 14, 0, -4, -6, 14
4,17:6, 6, 16, -16, 4, 2, 14, 0, -4, 14, -6
4,17:6, 6, 16, -16, 4, 2, 14, 0, 0, 14, -10
4,17:6, 6, 16, -16, 4, 2, 14, 0, 0, 14, -4
10,6:6, 6, 16, -16, 4, 2, 14, 18, 4, 2, 14
10,6:6, 6, 16, -16, 4, 2, 14, 18, 4, 2, 16
10,6:6, 6, 16, -16, 4, 2, 14, 18, 4, 2, 18
10,6:6, 6, 16, -16, 4, 2, 14, 18, 4, 14, 2
10,6:6, 6, 16, -16, 4, 2, 14, 18, 4, 14, 4
10,6:6, 6, 16, -16, 4, 2, 14, 18, 4, 14, 6
16,10:6, 6, 16, -16, 4, 10, 14, 8, 22, -4, 4
16,10:6, 6, 16, -16, 4, 10, 14, 8, 22, 4, -4
0,19:6, 6, 16, -16, 14, 14, 16, 4, 0, 14, 12
9,9:6, 6, 16, -8, -18, -8, 4, -10, 10, -2, 2
13,-7:6, 6, 16, -8, -8, -18, -18, -18, 2, -12, -6
13,-7:6, 6, 16, -8, -8, -18, -18, -18, 2, -12, 4
13,-7:6, 6, 16, -8, -8, -18, -18, -18, 2, -6, -2
13,-7:6, 6, 16, -8, -8, -18, -18, -18, 2, -6, 2
13,-7:6, 6, 16, -8, -8, -18, -18, -18, 2, 4, -12
13,-7:6, 6, 16, -8, -8, -18, -18, -18, 2, 4, -10
13,-7:6, 6, 16, -8, -8, -18, -18, -18, 2, 4, -8
7,13:6, 6, 16, -8, -8, -18, -12, -4, -14, 4, -4
2,-1:6, 6, 16, -8, -8, -6, -18, -22, -8, -10, 6
2,-1:6, 6, 16, -8, -8, -6, -18, -22, -8, -10, 8
2,-1:6, 6, 16, -8, -8, -6, -18, -22, -8, -10, 10
2,-1:6, 6, 16, -8, -8, -6, -18, -22, -8, 6, -10
