8,-10:-4, -12, 4, -6, -14, -8, -12
-2,-4:-4, -6, 6, 6, 12, 16, 0
3,-2:-4, 4, -2, -12, -2, -2, -12
7,8:-4, 4, 4, 4, 6, 8, 16
7,3:6, 6, 8, -4, -8, 10, 4
2,-13:-4, -12, -8, -14, -22, 2, 4, -20
2,-9:-4, -12, -8, -14, -22, 2, 4, -14
2,-9:-4, -12, -8, -14, -22, 2, 4, -8
2,-9:-4, -12, -8, -14, 2, 4, -14, -18
2,-9:-4, -12, -8, -14, 2, 4, -14, -16
2,-9:-4, -12, -8, -14, 2, 4, -14, -14
2,-9:-4, -12, -8, -14, 2, 4, -8, -22
2,-9:-4, -12, -8, -14, 2, 4, -8, -20
2,-9:-4, -12, -8, -14, 2, 4, -8, -18
14,1:-4, -12, -8, -2, -14, -8, -20, -10
3,-12:-4, -12, -8, -2, -14, -8, -18, -12
14,1:-4, -12, -8, -2, -14, -8, -10, -20
14,1:-4, -12, -8, -2, -14, -8, -10, -18
-2,-4:-4, -6, -14, 6, 6, 12, 16, 0
12,-19:-4, 2, 0, -8, 4, -28, -22, -20
12,-19:-4, 2, 0, -8, 4, -22, -22, -28
15,4:-4, 2, 6, -14, -8, -12, -18, 4
15,4:-4, 2, 6, -14, -8, -12, 4, -18
15,4:-4, 2, 6, -14, -8, -12, 4, -16
1,-8:-4, 2, 6, -8, 6, -2, -14, -6
21,7:-4, 2, 6, 0, -4, -22, -22, 4
21,7:-4, 2, 6, 0, -4, -22, -22, 6
21,7:-4, 2, 6, 0, -4, -22, -22, 8
21,7:-4, 2, 6, 0, -4, -22, 4, -22
21,7:-4, 2, 6, 0, -4, -22, 4, -20
12,-8:-4, 2, 6, 0, -4, -10, 4, -18
-2,-4:-4, 2, 6, 6, 12, 16, 0, -12
-2,-4:-4, 2, 6, 6, 12, 16, 0, -2
0,-6:-4, 4, -2, -12, 6, 4, -12, -4
-1,-1:-4, 4, -2, -8, 6, 4, 2, -8
-1,-1:-4, 4, -2, -8, 6, 4, 2, -6
6,7:6, -4, -4, -6, 6, 10, -10, -2
11,7:6, 6, -2, -2, -2, -4, -6, -14
1,3:6, 6, -2, 4, 8, 4, 4, 14
-7,8:6, 6, -2, 14, 8, 16, 10, 14
-1,-2:6, 6, 8, -4, -4, -10, -18, 2
-1,-2:6, 6, -2, -4, -4, -10, -18, 12, 2, 8, 14
-1,-2:6, 6, -2, -4, -4, -10, -16, -16, 0, 2, 8
-1,-2:6, 6, -2, -4, -4, -10, -16, -16, 0, 2, 10
-1,-2:6, 6, -2, -4, -4, -10, -16, -16, 0, 2, 12
-1,-2:6, 6, -2, -4, -4, -10, -2, -2, -8, 2, -8
-1,-2:6, 6, -2, -4, -4, -10, -2, -2, -8, 2, -4
-1,-2:6, 6, -2, -4, -4, -10, -2, -2, 0, 2, -12
-1,-2:6, 6, -2, -4, -4, -10, -2, -2, 0, 2, -10
-1,-2:6, 6, -2, -4, -4, -10, -2, -2, 0, 2, -8
-1,-2:6, 6, -2, -4, -4, -10, -2, -2, 4, 2, -10
-1,-2:6, 6, -2, -4, -4, -10, -2, -2, 4, 2, 0
-4,4:6, 6, -2, -4, -4, -10, 12, 0, 4, 10, -18
-4,4:6, 6, -2, -4, -4, -10, 12, 0, 4, 10, -14
5,8:6, 6, -2, -4, -4, -2, -2, -6, 0, 6, 16
5,8:6, 6, -2, -4, -4, -2, -2, -6, 0, 16, 6
14,3:6, 6, -2, -4, -4, -2, -2, -6, 8, -6, 6
14,3:6, 6, -2, -4, -4, -2, -2, -6, 8, -6, 16
14,3:6, 6, -2, -4, -4, -2, -2, -6, 8, 16, -6
9,1:6, 6, -2, -4, -4, 4, 0, 10, 18, -2, 6
9,1:6, 6, -2, -4, -4, 4, 0, 10, 18, -2, 8
9,1:6, 6, -2, -4, -4, 4, 0, 10, 18, 4, -2
-6,-2:6, 6, -2, -4, -4, 4, 8, -8, -10, -4, -8
-6,-2:6, 6, -2, -4, -4, 4, 8, -8, -10, -4, -6
-6,-2:6, 6, -2, -4, -4, 4, 8, -8, -10, -4, -4
-6,-2:6, 6, -2, -4, -4, 4, 8, -8, -8, 4, -2
-6,-2:6, 6, -2, -4, -4, 4, 8, -8, -8, 4, 0
-6,-2:6, 6, -2, -4, -4, 4, 8, -8, -8, 4, 2
-6,-2:6, 6, -2, -4, -4, 4, 10, 2, -8, 0, 4
-6,-2:6, 6, -2, -4, -4, 4, 10, 2, -8, 0, 6
-6,-2:6, 6, -2, -4, -4, 4, 10, 2, -8, 0, 8
-6,-2:6, 6, -2, -4, -4, 4, 10, 2, -8, 6, 0
-6,-2:6, 6, -2, -4, -4, 4, 10, 2, -8, 6, 10
2,0:6, 6, -2, -4, -4, 12, 12, 16, 2, -12, -8
2,0:6, 6, -2, -4, -4, 12, 12, 16, 2, -12, -6
-2,6:6, 6, -2, -4, -4, 14, 16, 8, 16, -8, -8
-2,6:6, 6, -2, -4, -4, 14, 16, 8, 16, -8, -4
1,6:6, 6, -2, -4, -2, 4, 4, 6, 4, 0, 8
-16,12:6, 6, -2, -4, -2, 10, -2, 14, 22, 30, 0
-16,12:6, 6, -2, -4, -2, 10, -2, 14, 22, 30, 2
-16,12:6, 6, -2, -4, -2, 10, -2, 14, 22, 30, 4
2,-1:6, 6, -2, -4, 4, -2, 10, 0, 14, 4, 6
2,-1:6, 6, -2, -4, 4, -2, 10, 0, 14, 4, 8
2,-1:6, 6, -2, -4, 4, -2, 10, 0, 14, 4, 10
4,-5:6, 6, -2, -4, 12, 12, 6, 6, 4, -8, -22
2,-5:6, 6, -2, -4, 12, 12, 6, 6, 4, 6, -8
8,5:6, 6, -2, -4, 12, 12, 14, 4, 14, 14, 0
9,7:6, 6, -2, -4, 16, 4, 12, 20, -2, 0, 16
9,7:6, 6, -2, -4, 16, 4, 12, 20, -2, 0, 24
9,7:6, 6, -2, -4, 16, 4, 12, 20, -2, 16, 0
11,5:6, 6, -2, -4, 16, 4, 20, 12, 22, 0, 20
11,5:6, 6, -2, -4, 16, 4, 20, 12, 22, 0, 24
11,5:6, 6, -2, -4, 16, 4, 22, 12, 22, 0, 28
11,5:6, 6, -2, -4, 16, 4, 22, 12, 22, 0, 32
8,-1:6, 6, -2, -2, 8, -2, 2, 10, 22, -16, 12
8,-1:6, 6, -2, -2, 8, -2, 2, 10, 22, -16, 14
8,-1:6, 6, -2, -2, 8, -2, 2, 10, 22, -16, 16
8,-1:6, 6, -2, -2, 8, -2, 2, 10, 22, 12, -16
-4,17:6, 6, -2, 4, 8, 4, 4, 4, 10, -6, 24
-4,17:6, 6, -2, 4, 8, 4, 4, 4, 10, 24, -6
2,2:6, 6, -2, 4, 8, 4, 4, 12, 2, 10, 6
6,21:6, 6, -2, 4, 8, 4, 12, 2, 8, 6, 4
-1,6:6, 6, -2, 4, 10, 12, 14, 2, 10, 18, 24
-1,6:6, 6, -2, 4, 10, 12, 14, 2, 10, 18, 26
-1,6:6, 6, -2, 4, 10, 12, 14, 2, 10, 18, 28
3,7:6, 6, -2, 12, 0, 18, 10, 8, 8, 4, 6
3,18:6, 6, -2, 12, 2, 10, 8, 20, 24, 4, 12
3,18:6, 6, -2, 12, 10, 8, 20, 24, 4, 12, 2
3,18:6, 6, -2, 12, 10, 8, 20, 24, 4, 12, 6
7,1:6, 6, -2, 14, 8, 0, -2, 6, -6, -2, 2
-7,8:6, 6, -2, 14, 8, 10, 10, -2, 6, 14, 0
-7,8:6, 6, -2, 14, 8, 10, 10, -2, 6, 14, 2
-7,8:6, 6, -2, 14, 8, 10, 10, -2, 6, 14, 4
5,4:6, 6, -2, 16, 4, -6, -8, 4, 8, -12, -4
-3,-3:6, 6, 8, -4, -8, -10, -4, 16, 4, 4, -8
1,3:6, 6, 8, -4, -8, -8, -4, -4, -6, -14, 2
8,6:6, 6, 8, -4, -8, 0, 10, 0, -10, 10, 10
8,6:6, 6, 8, -4, -8, 0, 10, 0, -10, 10, 12
-4,5:6, 6, 8, -4, -8, 2, 10, 6, 0, 6, 10
-4,5:6, 6, 8, -4, -8, 2, 10, 6, 0, 6, 12
-4,5:6, 6, 8, -4, -8, 2, 10, 6, 0, 6, 14
-4,5:6, 6, 8, -4, -8, 2, 10, 6, 0, 12, 6
-4,5:6, 6, 8, -4, -8, 2, 10, 6, 0, 12, 10
11,-3:6, 6, 8, -4, -8, 16, 6, 4, -12, 4, -2
11,-3:6, 6, 8, -4, -8, 16, 6, 4, -12, 4, 0
11,-3:6, 6, 8, -4, -8, 16, 6, 14, 4, -12, 0
-1,-2:6, 6, 8, -4, -4, -10, -16, -16, -6, 2, -12
-1,-2:6, 6, 8, -4, -4, -10, -16, -16, -6, 2, -10
-1,-2:6, 6, 8, -4, -4, -10, -16, -16, -6, 2, -8
-1,-2:6, 6, 8, -4, -4, -10, -8, -10, -4, 2, -10
-1,-2:6, 6, 8, -4, -4, -10, -8, -10, -4, 2, -8
-1,-2:6, 6, 8, -4, -4, -10, -8, -10, -4, 2, -6
-1,-2:6, 6, 8, -4, -4, -10, -8, -8, -8, 2, -16
-1,-2:6, 6, 8, -4, -4, -10, -8, -8, -8, 2, -14
-1,-2:6, 6, 8, -4, -4, -10, -8, -8, -8, 2, -12
-1,-2:6, 6, 8, -4, -4, -10, -8, -8, -2, 2, 2
8,3:6, 6, 8, -4, -4, 10, 14, 20, 30, 10, 0
0,1:6, 6, 8, -4, -2, -8, -8, -2, -14, -2, -12
-1,14:6, 6, 8, -4, 2, -6, -14, -8, 0, -12, 14
6,6:6, 6, 8, -4, 2, 10, -12, 12, 4, 12, 12
6,6:6, 6, 8, -4, 2, 10, -12, 12, 4, 12, 22
6,6:6, 6, 8, -4, 2, 10, -12, 12, 4, 22, 12
-3,4:6, 6, 8, -4, 2, 10, -8, -4, 18, -2, 10
-3,0:6, 6, 8, -4, 2, 10, 2, -8, 8, 6, 12
-3,0:6, 6, 8, -4, 2, 10, 2, -8, 8, 6, 14
-3,0:6, 6, 8, -4, 2, 10, 2, -8, 8, 6, 16
-8,13:6, 6, 8, -4, 10, -8, 14, 20, 16, -2, 28
-8,13:6, 6, 8, -4, 10, -8, 14, 20, 16, -2, 32
-8,13:6, 6, 8, -4, 10, -8, 14, 20, 16, 28, -2
-8,13:6, 6, 8, -4, 10, -2, 14, 20, 6, 28, 10
-8,13:6, 6, 8, -4, 10, -2, 14, 20, 6, 28, 12
-8,13:6, 6, 8, -4, 10, -2, 14, 20, 10, 28, 6
-7,9:6, 6, 8, -4, 10, 14, 8, 2, 4, 20, 6
-7,9:6, 6, 8, -4, 10, 14, 8, 2, 4, 20, 10
-8,13:6, 6, 8, -4, 10, 14, 20, 6, 10, 28, 0
7,9:6, 6, 8, 2, 10, 4, 4, 4, 2, 0, -8
-3,5:6, 6, 8, 2, 10, 4, 10, 14, 10, 10, 20
-11,10:6, 6, 8, 2, 10, 4, 20, 14, 22, 16, 20
-5,0:6, 6, 8, 2, 10, 14, 2, 2, -4, -12, 8
-20,14:6, 6, 8, 10, 2, 16, 4, 20, 24, 36, 28
-10,9:6, 6, 8, 10, 4, 20, 16, 0, 8, 6, 6
-10,9:6, 6, 8, 10, 4, 20, 16, 0, 8, 6, 10
-6,10:6, 6, 8, 10, 4, 20, 16, 28, 16, 6, 30
-6,10:6, 6, 8, 10, 4, 20, 16, 28, 16, 30, 6
13,4:6, 6, 8, 10, 12, 4, 0, 10, 12, -10, -22
13,4:6, 6, 8, 10, 12, 4, 0, 10, 12, -10, -18
-6,4:6, 6, 8, 10, 12, 4, 6, 8, 16, 24, 12
-13,12:6, 6, 8, 10, 18, -2, 18, 30, 34, 14, 22
-15,10:6, 6, 8, 10, 18, 12, 20, 26, 30, 28, 16
-13,12:6, 6, 8, 10, 18, 18, 30, 34, 14, 22, -2
-13,12:6, 6, 8, 10, 18, 18, 30, 34, 14, 22, 8
4,15:6, 6, 8, 10, 18, 26, 24, 2, 6, 14, 16
1,5:6, 6, 8, 10, 20, 12, 12, 18, 22, 22, 6
7,-12:6, 6, 14, 6, 4, -4, -8, -10, 16, -16, -4
7,-12:6, 6, 14, 6, 4, -4, -8, -10, 16, -16, 0
-2,11:6, 6, 14, 6, 10, 8, 6, 18, 22, 2, 10
6,9:6, 6, 14, 10, -4, 6, 6, 12, 6, 2, 22
6,9:6, 6, 14, 10, -4, 6, 6, 12, 6, 22, 2
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 20, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 20, 22
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 20, 24
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 24, 22
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 24, 24
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 24, 30
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 30, 28
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 26, 30, 36
-6,2:6, 6, 14, 10, -4, 16, -2, 14, 20, 22, 16
-6,2:6, 6, 14, 10, -4, 16, -2, 14, 20, 22, 18
-6,2:6, 6, 14, 10, -4, 16, -2, 14, 20, 22, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 14, 26, 26, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 14, 26, 26, 22
-6,2:6, 6, 14, 10, -4, 16, -2, 14, 26, 26, 24
-6,2:6, 6, 14, 10, -4, 16, -2, 16, 14, 12, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 16, 24, 14, 16
-6,2:6, 6, 14, 10, -4, 16, -2, 16, 24, 14, 18
-6,2:6, 6, 14, 10, -4, 16, -2, 16, 24, 14, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 26, 20, 16, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 26, 24, 22, 12
-6,2:6, 6, 14, 10, -4, 16, -2, 26, 24, 22, 14
-6,2:6, 6, 14, 10, -4, 16, -2, 26, 24, 22, 16
-10,2:6, 6, 14, 10, -4, 16, -2, 26, 30, 22, 28
-10,2:6, 6, 14, 10, -4, 16, -2, 26, 30, 22, 36
-20,14:6, 6, 14, 10, -4, 16, 4, 20, 28, 36, 0
-20,14:6, 6, 14, 10, -4, 16, 4, 20, 28, 36, 4
0,10:6, 6, 14, 10, -4, 16, 6, 4, 14, 14, 2
-6,2:6, 6, 14, 10, -4, 16, 22, 22, -2, 10, 16
-6,2:6, 6, 14, 10, -4, 16, 22, 22, -2, 10, 18
-6,2:6, 6, 14, 10, -4, 16, 22, 22, -2, 10, 20
0,5:6, 6, 14, 10, 6, 16, 2, 6, 0, 16, 24
0,5:6, 6, 14, 10, 6, 16, 2, 6, 16, 24, 0
0,5:6, 6, 14, 10, 6, 16, 2, 6, 16, 24, 10
-1,0:6, 6, 14, 10, 6, 16, 22, 8, 16, 12, 4
-1,0:6, 6, 14, 10, 6, 16, 22, 8, 16, 12, 6
-1,0:6, 6, 14, 10, 6, 16, 22, 8, 16, 12, 8
-2,8:6, 6, 14, 10, 16, 2, -2, 16, 14, 8, 12
1,15:6, 6, 14, 10, 16, 2, 12, 12, 0, 18, 16
1,15:6, 6, 14, 10, 16, 2, 12, 12, 18, 16, 0
1,15:6, 6, 14, 10, 16, 2, 12, 12, 18, 16, 4
7,14:6, 6, 14, 10, 16, 2, 16, 24, 18, 8, 20
-5,16:6, 6, 14, 10, 16, 6, 14, 16, 8, 0, 2
-5,16:6, 6, 14, 10, 16, 6, 14, 16, 8, 0, 4
-5,16:6, 6, 14, 10, 16, 6, 14, 16, 8, 0, 6
-5,16:6, 6, 14, 10, 16, 6, 14, 16, 8, 2, 6
14,4:6, 6, 16, -16, 4, -4, 12, 2, -6, 0, -4
4,10:6, 6, 16, -16, 4, 2, 14, 14, 20, 24, 8
9,12:6, 6, 16, -16, 4, 12, 6, -4, 6, 6, -4
13,22:6, 6, 16, -16, 4, 12, 12, 12, 14, 16, 24
13,17:6, 6, 16, -16, 14, 14, 16, 4, 0, 18, 12
19,9:6, 6, 16, -8, -18, -18, -28, -26, 4, -4, -2
19,9:6, 6, 16, -8, -18, -18, -28, -26, 4, 2, -2
21,13:6, 6, 16, -8, -18, -8, -18, 4, -4, -4, -6
9,-2:6, 6, 16, -8, -8, -16, -10, -12, 4, -2, 6
15,-3:6, 6, 16, -8, -8, -6, -18, -22, -4, -10, 6
15,-3:6, 6, 16, -8, -8, -6, -18, -22, -4, -10, 8
15,-3:6, 6, 16, -8, -8, -6, -18, -22, -4, -10, 10
15,-3:6, 6, 16, -8, -8, -6, -18, -22, -4, 6, -10
11,10:6, 6, 16, -8, -8, 0, -4, -18, 2, -10, -14
11,10:6, 6, 16, -8, -8, 0, -4, -18, 2, -10, -10
20,-18:6, 6, 16, -8, -8, 0, -4, 0, -38, -36, -30
20,-18:6, 6, 16, -8, -8, 0, -4, 0, -38, -36, -20
20,-18:6, 6, 16, -8, -8, 0, -4, 0, -30, -36, -24
20,-18:6, 6, 16, -8, -8, 0, -4, 0, -30, -36, -22
20,-18:6, 6, 16, -8, -8, 0, -4, 0, -30, -36, -20
