10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
24,1:-4, -14, -12, 14, -12, -14, -16, -28
4,3:-4, -14, -8, 10, 10, 8, 6, -6
-9,5:-4, -14, -8, 20, 12, 26, 26, 30
11,3:-4, -14, 14, -2, -10, 4, 4, 8
10,6:-4, -12, -14, -4, -4, -6, 6, 2
10,-5:-4, -12, 4, 4, -6, -8, -20, -4
10,-5:-4, -12, 4, 4, -6, -8, -20, -2
10,-5:-4, -12, 4, 4, -6, -8, -20, 0
5,-13:-4, -6, -14, 6, -2, -16, -12, -4
5,-13:-4, -6, -14, 6, -2, -16, -12, 0
5,-13:-4, -6, -14, 6, -2, -16, -4, -12
18,-11:-4, -6, -8, -20, -20, -20, -22, -34
3,-7:-4, -6, -8, -10, -2, -8, -2, -8
-3,-5:-4, -6, 0, -2, -30, -4, -12, -4
-3,-5:-4, -6, 0, -2, -30, -4, -12, 2
17,-1:-4, -6, 0, -2, -14, -20, -28, -20
17,-1:-4, -6, 0, -2, -14, -20, -28, -14
0,-2:-4, -6, 6, -8, -12, -14, 0, 4
0,-2:-4, -6, 6, -8, -8, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, 0, 4, -12
5,-5:-4, -6, 6, -2, -4, 12, 10, 18
5,-5:-4, -6, 6, -2, -4, 22, 12, 14
5,-5:-4, -6, 6, -2, -4, 22, 12, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 18
-4,5:-4, -6, 6, 0, -8, -4, 0, 14
8,-4:-4, 2, 2, -8, -14, 0, 0, 4
4,-6:-4, 2, 6, 0, 14, -16, -8, -14
4,-6:-4, 2, 6, 0, 14, -16, -8, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -10
4,-6:-4, 2, 6, 0, 14, -12, -16, -14
4,-6:-4, 2, 6, 0, 14, -12, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -10
10,-5:-4, 4, 4, -6, 4, -8, -20, 10
10,-5:-4, 4, 4, -6, 4, -8, -20, 20
10,-5:-4, 4, 4, 4, 6, -8, -20, 4
10,-5:-4, 4, 4, 4, 6, -8, -20, 14
8,-2:-4, 4, 6, 6, -4, -16, -2, -2
8,-2:-4, 4, 6, 6, -4, -2, -2, -16
8,-2:6, -4, -4, -6, 6, -2, -4, 14
8,-2:6, -4, -4, -6, 6, -2, -4, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 18
8,-2:6, -4, -4, -6, 6, -2, 14, -4
10,6:6, -4, -4, 4, 4, 4, -14, 8
10,6:6, -4, -4, 4, 4, 4, 8, -14
16,1:6, -4, 6, -4, -4, -6, -8, -20
3,3:6, -4, 6, 6, -2, 12, 12, 16
9,6:6, 6, -4, 0, 10, 6, 4, -8
6,6:6, 6, -2, -4, 12, 12, 16, 0
16,9:6, 6, 16, -16, 4, 2, 0, -12
0,-2:-4, 2, 6, -14, -8, -12, -22, -12, 0, 4, -14
0,-2:-4, 2, 6, -14, -8, -12, -22, -12, 0, 4, -12
0,-2:-4, 2, 6, -14, -8, -12, -18, -8, 0, 4, -14
0,-2:-4, 2, 6, -14, -8, -12, -18, -8, 0, 4, -8
0,-2:-4, 2, 6, -14, -8, -12, -12, -16, 0, 4, -22
0,-2:-4, 2, 6, -14, -8, -12, -12, -16, 0, 4, -20
0,-2:-4, 2, 6, -14, -8, -12, -12, -16, 0, 4, -18
0,-2:-4, 2, 6, -14, -8, -12, -8, -10, 0, 4, -14
0,-2:-4, 2, 6, -14, -8, -4, -14, -18, 0, 4, -12
0,-2:-4, 2, 6, -14, -8, -4, -14, -18, 0, 4, -10
0,-2:-4, 2, 6, -14, -8, -4, -14, -18, 0, 4, -8
0,-2:-4, 2, 6, -14, -8, -4, 0, -4, 0, 4, -2
-2,-7:-4, 2, 6, -14, 2, -12, -8, 12, -12, -6, -12
-2,-7:-4, 2, 6, -14, 2, -12, -8, 12, -12, -6, -10
-2,-7:-4, 2, 6, -14, 2, -12, -8, 12, -12, -6, -8
6,0:-4, 2, 6, -14, 2, -12, -8, 12, -6, -14, -6
3,1:-4, 2, 6, -14, 6, 10, 10, 6, 10, 14, 14
3,1:-4, 2, 6, -14, 6, 10, 10, 6, 10, 14, 16
3,1:-4, 2, 6, -14, 6, 10, 10, 6, 10, 14, 18
8,5:-4, 2, 6, -14, 10, 4, -4, 4, -14, -18, 0
8,5:-4, 2, 6, -14, 10, 4, -4, 4, -14, 0, -18
8,5:-4, 2, 6, -14, 10, 4, -4, 4, -14, 0, -16
8,5:-4, 2, 6, -14, 10, 4, -4, 4, -14, 0, -14
17,0:-4, 2, 6, -8, -14, -16, -16, -6, -14, 6, 0
17,0:-4, 2, 6, -8, -14, -16, -16, -6, -14, 6, 2
17,0:-4, 2, 6, -8, -14, -16, -16, -6, -14, 6, 4
11,-3:-4, 2, 6, -8, -14, -16, -14, -2, -14, -8, 6
11,-3:-4, 2, 6, -8, -14, -16, -14, -2, -14, -8, 8
11,-3:-4, 2, 6, -8, -14, -16, -14, -2, -14, -8, 10
-3,-4:-4, 2, 6, -8, -14, -16, -8, -14, -2, -12, -38
-3,-4:-4, 2, 6, -8, -14, -16, -8, -14, -2, -12, -36
-3,-4:-4, 2, 6, -8, -14, -16, -8, -14, -2, -12, -34
0,-2:-4, 2, 6, -8, -14, 4, -8, -6, 0, 4, -12
0,-2:-4, 2, 6, -8, -14, 4, -8, -6, 0, 4, -10
6,-2:-4, 2, 6, -8, -14, 4, -8, 0, 4, -8, 2
3,1:-4, 2, 6, -8, -4, -16, -14, 6, -10, -20, 0
3,1:-4, 2, 6, -8, -4, -16, -14, 6, -10, -18, 0
3,1:-4, 2, 6, -8, -4, -16, -14, 6, -10, 0, -20
3,1:-4, 2, 6, -8, -4, -16, -14, 6, -10, 0, -16
9,-12:-4, 2, 6, -8, -4, -16, 4, 0, -2, -12, 6
9,-12:-4, 2, 6, -8, -4, -16, 4, 0, -2, -12, 8
9,-12:-4, 2, 6, -8, -4, -16, 4, 0, -2, 6, -12
9,-12:-4, 2, 6, -8, -4, -16, 4, 0, -2, 6, -2
2,-4:-4, 2, 6, -8, -4, -10, 6, -2, -16, -10, 2
2,-4:-4, 2, 6, -8, -4, -10, 6, -2, -16, 2, -10
2,-4:-4, 2, 6, -8, -4, -10, 6, -2, -16, 2, -6
2,-4:-4, 2, 6, -8, -4, -10, 6, -2, -10, 2, -16
2,-4:-4, 2, 6, -8, -4, -10, 6, -2, -10, 2, -14
2,-4:-4, 2, 6, -8, -4, -10, 6, -2, -10, 2, -12
0,1:-4, 2, 6, -8, 2, -6, -6, 6, 0, 6, -12
23,-4:-4, 2, 6, -8, 6, -2, -16, -18, -20, -32, -14
23,-4:-4, 2, 6, -8, 6, -2, -16, -18, -20, -32, -12
11,-14:-4, 2, 6, -8, 6, -2, -14, -10, -16, -18, -30
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -20, -6
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -20, -4
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -20, -2
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -12, -8
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -10, -8
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -6, -20
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -6, -18
-4,13:-4, 2, 6, 0, -8, -14, -16, -16, -6, -6, -16
17,-7:-4, 2, 6, 0, -8, -14, 10, -26, -12, -12, -8
20,11:-4, 2, 6, 0, -4, -10, -12, 2, 0, -2, -14
20,-7:-4, 2, 6, 0, -4, -6, -36, -4, -2, -16, -18
11,9:-4, 2, 6, 0, 8, -2, -10, 14, 16, 4, 6
11,9:-4, 2, 6, 0, 8, -2, -10, 14, 16, 4, 8
1,-1:-4, 2, 6, 0, 8, 12, 10, 2, 8, -2, 10
1,-1:-4, 2, 6, 0, 8, 12, 10, 2, 8, -2, 12
1,-1:-4, 2, 6, 0, 8, 12, 10, 2, 8, -2, 14
1,-1:-4, 2, 6, 0, 8, 12, 10, 2, 8, 10, -2
4,4:-4, 2, 6, 0, 8, 14, 8, -2, 10, -6, -6
13,-12:-4, 2, 6, 0, 14, -16, -16, -12, -16, -18, -30
4,-6:-4, 2, 6, 0, 14, -16, -8, -18, -18, -20, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -18, -8, -18, -16
4,-6:-4, 2, 6, 0, 14, -16, -8, -18, -8, -18, -14
4,-6:-4, 2, 6, 0, 14, -16, -8, -18, -8, -18, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -8, -18, -14, -10
4,-6:-4, 2, 6, 0, 14, -16, -8, -8, -18, -14, 0
4,-6:-4, 2, 6, 0, 14, -16, -8, -8, -16, 2, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -8, -16, 2, -8
4,-6:-4, 2, 6, 0, 14, -16, -8, -8, -6, -12, -8
4,-6:-4, 2, 6, 0, 14, -16, -8, -8, -6, -12, 2
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -26, -20, 2
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -26, -20, 4
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -26, -20, 6
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -26, 2, -20
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -26, 2, -18
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -26, 2, -16
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -18, -26, -16
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -18, -26, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -18, -12, -26
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -18, -12, -16
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -10, -10, -24
4,-6:-4, 2, 6, 0, 14, -12, -16, -16, -10, -10, -14
4,-6:-4, 2, 6, 0, 14, -12, -16, -6, -16, -6, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -6, -16, -6, -10
4,-6:-4, 2, 6, 0, 14, -12, -16, -6, -16, -6, -8
4,-6:-4, 2, 6, 0, 14, -12, -16, -6, -6, -4, -12
-6,8:-4, 2, 6, 4, 10, -8, -4, -10, -14, 10, 20
6,-5:-4, 2, 6, 6, 2, 2, -14, -6, -14, 0, -12
8,10:-4, 2, 6, 6, 2, 2, -4, -12, 0, 12, 8
8,10:-4, 2, 6, 6, 2, 2, -4, 0, 12, 8, -12
8,10:-4, 2, 6, 6, 2, 2, -4, 0, 12, 8, -10
8,10:-4, 2, 6, 6, 2, 2, -4, 0, 12, 8, -8
26,-3:-4, 2, 6, 6, 12, -14, -8, 2, -12, -2, 2
2,4:-4, 2, 6, 6, 12, -14, 18, 8, -6, 10, 8
2,4:-4, 2, 6, 6, 12, -14, 18, 8, -6, 10, 12
21,3:-4, 2, 6, 6, 12, -8, 0, -12, 0, -8, 8
21,3:-4, 2, 6, 6, 12, -8, 0, -12, 0, -8, 10
21,3:-4, 2, 6, 6, 12, -8, 0, -12, 0, -8, 12
21,3:-4, 2, 6, 6, 12, -8, 0, -12, 0, 8, -8
16,-14:-4, 2, 6, 6, 12, 2, 10, 8, -6, -24, -28
16,-14:-4, 2, 6, 6, 12, 2, 10, 8, -6, -24, -24
18,-5:-4, 4, -10, -12, -12, -14, -12, -14, -16, -28, -4
18,-5:-4, 4, -10, -12, -12, -14, -12, -14, -16, -28, 0
18,-5:-4, 4, -10, -12, -12, -12, -14, -16, -28, 0, -14
18,-5:-4, 4, -10, -12, -12, -12, -14, -16, -28, 0, -4
9,0:-4, 4, -10, -12, -12, -2, 6, 10, -14, 0, 6
9,0:-4, 4, -10, -12, -12, -2, 6, 10, -14, 0, 8
9,0:-4, 4, -10, -12, -12, -2, 6, 10, -14, 0, 10
9,0:-4, 4, -10, -12, -12, -2, 6, 10, -14, 6, 0
9,0:-4, 4, -10, -12, -12, -2, 6, 10, -14, 6, 2
9,0:-4, 4, -10, -12, -12, -2, 6, 10, 0, 6, -14
3,-3:-4, 4, -10, -12, 0, -14, 0, -8, 6, 6, 10
-5,-1:-4, 4, -10, -12, 6, -4, 10, -2, 10, -6, 10
-5,-1:-4, 4, -10, -12, 6, -4, 10, -2, 10, 10, -6
34,10:-4, 4, -10, -12, 6, 6, 2, 12, 4, -24, -24
20,3:-4, 4, -10, -8, -18, -14, -4, -8, -10, -22, -4
20,3:-4, 4, -10, -8, -18, -14, -4, -8, -10, -22, 0
-3,0:-4, 4, -10, -8, -18, -12, -4, -8, -16, -10, -2
-3,0:-4, 4, -10, -8, -18, -12, -4, -8, -16, -10, 0
-3,0:-4, 4, -10, -8, -18, -12, -4, -8, -16, -10, 2
17,3:-4, 4, -10, -8, -16, -18, -2, -2, 2, -14, -4
17,3:-4, 4, -10, -8, -16, -18, -2, -2, 2, -14, 0
17,3:-4, 4, -10, -8, -16, -18, -2, -2, 2, 0, -14
1,9:-4, 4, -10, -8, -16, -10, -6, -2, -14, 14, 0
1,9:-4, 4, -10, -8, -16, -10, -6, -2, 14, 0, -14
1,9:-4, 4, -10, -8, -16, -10, -6, -2, 14, 0, -12
1,9:-4, 4, -10, -8, -16, -10, -6, -2, 14, 0, -10
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, -2, -2, 0
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, -2, -2, 2
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, -2, -2, 4
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, 6, 0, 2
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, 6, 0, 12
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, 6, 4, 2
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, 6, 4, 4
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, 6, 4, 6
11,-3:-4, 4, -10, -8, -16, -2, -2, 2, 6, 6, -2
10,10:-4, 4, -10, -8, 0, -4, 2, -12, -16, -4, 2
29,-14:-4, 4, -10, -8, 2, -8, -4, -32, -34, -36, -48
27,6:-4, 4, -10, 0, -8, 2, -30, -10, -12, -14, -26
20,-7:-4, 4, -10, 2, -16, -18, -20, -32, -8, -12, -4
15,-7:-4, 4, -10, 2, -16, -18, -6, -14, -16, -10, -6
15,-7:-4, 4, -10, 2, -16, -18, -6, -14, -16, -10, -4
15,-7:-4, 4, -10, 2, -16, -18, -6, -14, -16, -10, -2
15,-7:-4, 4, -10, 2, -16, -18, -4, -6, -14, -16, 2
15,-7:-4, 4, -10, 2, -16, -18, -4, -6, -14, -16, 4
15,-7:-4, 4, -10, 2, -16, -18, -4, -6, -14, -16, 6
17,1:-4, 4, -10, 2, -16, -8, -8, -4, -8, -26, -4
17,1:-4, 4, -10, 2, -16, -8, -8, -4, -8, -4, -26
23,-4:-4, 4, -10, 2, -6, -16, -16, -18, -20, -32, -14
23,-4:-4, 4, -10, 2, -6, -16, -16, -18, -20, -32, -4
23,-4:-4, 4, -10, 2, -6, -16, -16, -18, -20, -4, -32
10,-2:-4, 4, -10, 2, -6, -6, -14, 0, 0, 4, -4
10,-2:-4, 4, -10, 2, -6, -4, -6, -14, 0, 0, 4
20,-7:-4, 4, -10, 6, 0, -16, -18, -20, -32, -14, 2
20,-7:-4, 4, -10, 6, 0, -16, -18, -20, -32, -14, 12
7,-1:-4, 4, -10, 6, 4, 0, 16, 8, -6, -2, 6
7,-1:-4, 4, -10, 6, 4, 0, 16, 8, -6, -2, 10
7,-1:-4, 4, -10, 6, 4, 0, 16, 8, -6, 6, -2
18,-3:-4, 4, -2, -14, -8, -10, -12, -14, -26, -2, 2
18,-3:-4, 4, -2, -14, -8, -10, -12, -14, -26, -2, 4
18,-3:-4, 4, -2, -14, -8, -10, -12, -14, -26, -2, 6
14,-3:-4, 4, -2, -14, 6, 4, 4, -2, -8, -10, -22
9,3:-4, 4, -2, -12, -6, 2, -2, 10, 2, 0, 18
9,3:-4, 4, -2, -12, -6, 2, -2, 10, 2, 0, 20
9,3:-4, 4, -2, -12, -6, 2, -2, 10, 2, 0, 22
9,3:-4, 4, -2, -12, -6, 2, -2, 10, 2, 18, 0
11,11:-4, 4, -2, -12, -6, 2, 8, 8, 8, -10, 12
11,11:-4, 4, -2, -12, -6, 2, 8, 8, 8, 12, -10
-2,-4:-4, 4, -2, -12, -2, -10, 0, -2, -8, 2, -6
11,-8:-4, 4, -2, -12, -2, -2, -16, -8, -10, -12, -24
-1,-4:-4, 4, -2, -12, -2, -2, 8, -12, -6, -4, -8
2,4:-4, 4, -2, -12, -2, 8, -10, -12, 18, -6, 8
-3,-1:-4, 4, -2, -12, -2, 8, 0, 14, 14, 18, -14
-3,-1:-4, 4, -2, -12, -2, 8, 0, 14, 14, 18, -4
11,-4:-4, 4, -2, -12, -2, 8, 12, -6, -2, 24, 16
11,-4:-4, 4, -2, -12, -2, 8, 12, -6, -2, 24, 18
11,-4:-4, 4, -2, -12, -2, 8, 12, -6, -2, 24, 20
11,-4:-4, 4, -2, -12, -2, 8, 12, -6, 6, 22, 0
11,-4:-4, 4, -2, -12, -2, 8, 12, -6, 6, 22, 2
11,-4:-4, 4, -2, -12, -2, 8, 12, -6, 6, 22, 4
11,-4:-4, 4, -2, -12, -2, 8, 12, 0, 2, 22, -6
11,-4:-4, 4, -2, -12, -2, 8, 12, 0, 2, 22, -4
11,-4:-4, 4, -2, -12, -2, 8, 12, 0, 2, 22, -2
11,-4:-4, 4, -2, -12, -2, 8, 12, 6, 0, 22, -4
11,-4:-4, 4, -2, -12, -2, 8, 12, 6, 0, 22, -2
11,-4:-4, 4, -2, -12, -2, 8, 12, 6, 0, 22, 0
11,-4:-4, 4, -2, -12, -2, 8, 12, 6, 6, 22, 8
1,-6:-4, 4, -2, -12, 6, -12, 14, 4, 2, 0, -12
12,4:-4, 4, -2, -12, 6, 0, -10, 0, -8, 10, 0
12,4:-4, 4, -2, -12, 6, 0, -10, 0, -8, 10, 10
0,-2:-4, 4, -2, -12, 6, 0, 8, 8, -16, 4, -4
17,-5:-4, 4, -2, -12, 6, 0, 10, -24, -10, -10, -6
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -10, -8, 6
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -10, 6, -8
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -10, 6, -6
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -10, 6, -4
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -4, -6, 10
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -4, -2, 18
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -4, 18, -2
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -4, 18, 0
3,4:-4, 4, -2, -12, 6, 2, -10, 0, -4, 18, 2
3,4:-4, 4, -2, -12, 6, 2, -10, 0, 2, -8, 6
3,4:-4, 4, -2, -12, 6, 2, -10, 0, 2, -8, 16
7,12:-4, 4, -2, -12, 6, 2, -2, -4, 12, 8, 4
15,14:-4, 4, -2, -12, 6, 2, 2, 12, 8, 6, -6
7,-11:-4, 4, -2, -12, 6, 4, -10, -2, -6, 2, -12
-5,-7:-4, 4, -2, -8, -12, -2, -14, -16, -10, -22, -6
-5,-7:-4, 4, -2, -8, -12, -2, -14, -16, -10, -22, -4
7,2:-4, 4, -2, -8, -12, -2, -14, -16, -10, -22, 4
-5,-7:-4, 4, -2, -8, -12, -2, -14, -16, -10, -6, -22
-5,-7:-4, 4, -2, -8, -12, -2, -14, -16, -10, -6, -18
7,2:-4, 4, -2, -8, -12, -2, -14, -16, -10, 4, -22
7,2:-4, 4, -2, -8, -12, -2, -14, -16, -10, 4, -18
5,-1:-4, 4, -2, -8, -10, -2, -10, 6, -6, 6, 6
5,-1:-4, 4, -2, -8, -10, -2, -10, 6, -6, 6, 8
5,-1:-4, 4, -2, -8, -10, -2, -10, 6, -6, 10, 6
5,-1:-4, 4, -2, -8, -10, -2, -10, 6, -6, 10, 8
5,-1:-4, 4, -2, -8, -10, -2, -10, 6, -6, 10, 10
5,-1:-4, 4, -2, -8, -10, -2, -10, 6, 6, 6, -6
14,4:-4, 4, -2, -8, -10, -2, -8, -18, -6, -6, -2
15,5:-4, 4, -2, -8, -10, -2, -2, -2, -20, 2, -16
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -42, -34, -28
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -42, -32, -24
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -42, -32, -18
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -42, -32, -14
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -42, -30, -36
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -42, -24, -32
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -42, -24, -28
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -32, -24, -42
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -32, -24, -40
24,1:-4, 4, -2, -8, -10, 2, -28, -30, -32, -24, -38
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -30, -38, -32
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -30, -38, -30
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -30, -38, -28
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -30, -30, -30
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -26, -34, -40
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -26, -34, -38
33,13:-4, 4, -2, -8, -10, 2, -28, -30, -26, -34, -36
21,0:-4, 4, -2, -8, 0, -16, -10, -10, -12, -14, -26
8,2:-4, 4, -2, -8, 0, -16, 0, -8, 6, 6, 10
17,5:-4, 4, -2, -8, 0, 0, 10, -16, -12, 0, -2
2,-3:-4, 4, -2, -8, 6, 6, 2, 4, 6, -10, -14
2,-3:-4, 4, -2, -8, 6, 6, 2, 4, 6, -10, -12
2,-3:-4, 4, -2, -8, 6, 6, 2, 4, 6, -10, -10
12,5:-4, 4, -2, 6, 0, -24, 6, 4, 2, 0, -12
6,-9:-4, 4, -2, 6, 0, -24, 8, -6, -8, -20, 4
6,-9:-4, 4, -2, 6, 0, -24, 8, -6, -8, -20, 8
3,-7:-4, 4, -2, 6, 0, -24, 8, -6, -8, -6, -18
3,-7:-4, 4, -2, 6, 0, -24, 8, -6, -8, -6, -16
6,-9:-4, 4, -2, 6, 0, -24, 8, -6, -8, 4, -20
3,-5:-4, 4, -2, 6, 0, -24, 8, 6, -10, -2, 12
3,-5:-4, 4, -2, 6, 0, -24, 8, 6, -10, 12, -2
28,-15:-4, 4, -2, 6, 4, 0, -22, -32, -34, -36, -48
-2,2:-4, 4, -2, 6, 4, 10, 10, 18, 10, 20, 14
3,-8:-4, 4, -2, 6, 6, 12, 18, -4, -4, 4, 2
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -16, -10, -18
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -16, -10, -14
12,5:-4, 4, 4, -6, -14, 4, 6, -4, -16, -4, 6
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -14, -18, -6
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -14, -18, -2
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -14, -8, -16
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -14, -2, -20
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -6, -20, -20
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -6, -20, -18
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -6, -20, -16
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -6, -16, -14
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -6, -14, -18
-3,4:-4, 4, 4, -6, -14, 4, 6, -4, -6, -14, -14
9,15:-4, 4, 4, -6, -14, 4, 22, 8, 4, -4, 4
9,15:-4, 4, 4, -6, -14, 4, 22, 8, 4, -4, 10
4,7:-4, 4, 4, -6, 0, 4, 16, 12, 10, -2, -14
4,7:-4, 4, 4, -6, 0, 4, 16, 12, 10, -2, -4
-3,-1:-4, 4, 4, -6, 0, 4, 22, -2, 12, 4, 22
-3,-1:-4, 4, 4, -6, 0, 4, 22, -2, 12, 22, 4
-3,-1:-4, 4, 4, -6, 0, 4, 22, -2, 12, 22, 6
-3,-1:-4, 4, 4, -6, 0, 4, 22, -2, 12, 22, 8
-11,11:-4, 4, 4, -6, 2, 4, 22, -6, 20, 12, 20
-11,11:-4, 4, 4, -6, 2, 4, 22, -6, 20, 12, 26
10,-5:-4, 4, 4, -6, 4, -8, -20, 16, 12, 4, 14
10,-5:-4, 4, 4, -6, 4, -8, -20, 16, 12, 4, 18
10,-5:-4, 4, 4, -6, 4, -8, -20, 16, 12, 18, 4
10,-5:-4, 4, 4, -6, 4, -8, -20, 16, 12, 18, 14
10,-5:-4, 4, 4, -6, 4, -8, -20, 16, 20, 20, 6
10,-5:-4, 4, 4, -6, 4, -8, -20, 16, 20, 20, 16
10,-5:-4, 4, 4, -6, 4, -8, -20, 22, -6, 14, 10
10,-5:-4, 4, 4, -6, 4, -8, -20, 22, -6, 14, 12
10,-5:-4, 4, 4, -6, 4, -8, -20, 22, -6, 14, 14
10,-5:-4, 4, 4, -6, 4, -8, -20, 22, -2, 10, -6
10,-5:-4, 4, 4, -6, 4, -8, -20, 22, -2, 10, -4
10,-5:-4, 4, 4, -6, 4, -8, -20, 22, -2, 10, -2
5,-5:-4, 4, 4, -6, 4, 6, 16, -2, 0, -4, 20
5,-5:-4, 4, 4, -6, 4, 6, 16, -2, 0, -4, 24
-6,10:-4, 4, 4, -6, 4, 16, 12, 24, 2, 18, 22
-11,11:-4, 4, 4, -6, 4, 22, -6, 20, 12, 20, 2
1,9:-4, 4, 4, 4, -14, -4, 12, 6, -2, 6, -4
1,9:-4, 4, 4, 4, -14, -4, 12, 6, -2, 6, 0
4,6:-4, 4, 4, 4, -14, 12, 4, 4, 8, 8, -4
10,-5:-4, 4, 4, 4, -4, -4, 12, -8, -20, 14, -2
10,-5:-4, 4, 4, 4, -4, -4, 12, -8, -20, 14, 0
10,-5:-4, 4, 4, 4, -4, -4, 12, -8, -20, 14, 2
10,-5:-4, 4, 4, 4, -4, 2, 8, -8, -20, 14, 4
10,-5:-4, 4, 4, 4, -4, 2, 8, -8, -20, 14, 6
10,-5:-4, 4, 4, 4, -4, 2, 8, -8, -20, 14, 8
10,-5:-4, 4, 4, 4, -4, 2, 16, -8, -20, 4, 8
10,-5:-4, 4, 4, 4, -4, 2, 16, -8, -20, 4, 12
10,-5:-4, 4, 4, 4, -4, 2, 16, -8, -20, 8, 6
10,-5:-4, 4, 4, 4, -4, 2, 16, -8, -20, 8, 12
10,-5:-4, 4, 4, 4, -4, 10, 10, -8, -20, 14, 2
10,-5:-4, 4, 4, 4, -4, 10, 10, -8, -20, 14, 4
10,-5:-4, 4, 4, 4, -4, 10, 10, -8, -20, 14, 6
