16,2:-4, -12, -8, -2, -14, -8, -20
5,-11:-4, -12, -8, -2, -14, -8, -18
5,-11:-4, -12, -8, -2, -14, -8, -16
10,-15:-4, -6, 6, -8, -12, 6, -4
14,-18:-4, 2, 0, -8, 4, -22, -22
14,-18:-4, 2, 0, -8, 4, -22, -20
3,-7:-4, 2, 6, -8, 6, -2, -14
3,-7:-4, 2, 6, -8, 6, -2, -12
3,-7:-4, 2, 6, -8, 6, -2, -10
-16,18:-4, -14, 10, 10, 2, 6, 2, 28
5,-11:-4, -12, -8, -2, -14, -8, -12, -12
5,-11:-4, -12, -8, -2, -14, -8, -12, -8
5,-11:-4, -12, -8, -2, -14, -8, -10, -12
5,-11:-4, -12, -8, -2, -14, -8, -6, -10
5,-11:-4, -12, -8, -2, -14, -8, -6, -8
5,-11:-4, -12, -8, -2, -14, -8, -6, -6
4,-7:-4, -12, -4, -4, -10, -18, -8, 6
16,-22:-4, -6, -8, -4, -14, -2, -28, -28
16,-22:-4, -6, -8, -4, -14, -2, -28, -26
4,-5:-4, -6, 0, -2, -30, -4, 2, 0
4,-5:-4, -6, 0, -2, -30, -4, 2, 2
24,-1:-4, -6, 0, -2, -14, -20, -14, -16
24,-1:-4, -6, 0, -2, -14, -20, -14, -14
10,-15:-4, -6, 6, -8, -12, -4, -12, 2
10,-15:-4, -6, 6, -8, -12, -4, 2, -12
13,-14:-4, -6, 6, -8, -12, 6, -4, -22
-1,9:-4, -6, 6, 10, -14, -4, -2, -4
-1,9:-4, -6, 6, 10, -14, -4, -2, 0
14,-18:-4, 2, 0, -8, 4, -22, -16, -22
14,-18:-4, 2, 0, -8, 4, -22, -16, -20
14,-18:-4, 2, 0, -8, 4, -22, -16, -18
14,-18:-4, 2, 0, -8, 4, -18, -12, -22
14,-18:-4, 2, 0, -8, 4, -18, -12, -20
3,-7:-4, 2, 6, -8, 6, -2, -6, -12
3,-7:-4, 2, 6, -8, 6, -2, -6, -10
3,-7:-4, 2, 6, -8, 6, -2, -6, -8
3,1:-4, 4, -10, 2, -16, -10, -6, -10
-3,13:6, 6, -4, -4, 2, 6, -6, 12
-3,13:6, 6, -4, -4, 2, 6, 12, -6
-3,13:6, 6, -4, -4, 2, 6, 12, -4
-3,13:6, 6, -4, -4, 2, 6, 12, -2
1,-1:6, 6, -2, -4, -4, -10, -18, 16
1,-1:6, 6, -2, -4, -4, -10, 16, -18
1,-1:6, 6, -2, -4, -4, -10, 16, -14
-1,1:6, 6, -2, -4, 4, -2, 8, 14
1,-1:6, 6, 8, -4, -4, -10, -18, 6
1,-1:6, 6, 8, -4, -4, -10, -18, 16
10,-15:-4, 4, -10, -12, 6, -4, -8, -12, -4, -14, -6
0,-4:-4, 4, -10, -12, 6, -4, 10, -2, 10, 10, 6
2,-2:-4, 4, -10, -12, 6, -4, 10, 10, 0, -2, -2
8,0:-4, 4, -10, -8, -18, -18, -12, 6, 6, -26, 10
12,-4:-4, 4, -10, -8, -16, -18, -18, 2, -4, -24, -32
12,-4:-4, 4, -10, -8, -16, -18, -18, 2, -4, -24, -28
10,-2:-4, 4, -10, -8, -16, -18, -10, -16, -6, 0, 0
-4,3:-4, 4, -10, -8, -16, -2, -2, 6, -8, -6, 0
-3,6:-4, 4, -10, -8, -6, -12, 6, 6, 6, 6, 4
-1,0:-4, 4, -10, -8, -6, -4, -12, -4, 2, 10, 8
1,-10:-4, 4, -10, -8, -6, -4, -12, 2, 8, 2, -12
-3,6:-4, 4, -10, -8, -6, 6, 6, 6, 6, 4, -12
-3,6:-4, 4, -10, -8, -6, 6, 6, 6, 6, 4, -8
1,-10:-4, 4, -10, -8, 0, -4, -18, 2, 8, 2, -12
15,13:-4, 4, -10, -8, 0, 6, 6, 12, 6, 18, 0
15,13:-4, 4, -10, -8, 0, 6, 6, 12, 18, 0, 8
-3,6:-4, 4, -10, -8, 6, 6, 6, 6, 4, -10, -4
-3,6:-4, 4, -10, -8, 6, 6, 6, 6, 4, -10, -2
-3,6:-4, 4, -10, -8, 6, 6, 6, 6, 4, -10, 0
8,10:-4, 4, -10, 0, -8, -18, -18, -12, -8, -20, -2
8,10:-4, 4, -10, 0, -8, -18, -18, -12, -8, -2, -20
8,10:-4, 4, -10, 0, -8, -18, -18, -12, -8, -2, -18
8,10:-4, 4, -10, 0, -8, -18, -18, -12, -8, -2, -16
12,-4:-4, 4, -10, 0, -8, -16, -18, -18, -24, -32, 2
10,-2:-4, 4, -10, 0, -8, -16, -18, -10, -16, -6, 0
12,-4:-4, 4, -10, 0, -8, -6, -18, -18, -24, -32, -8
12,-4:-4, 4, -10, 0, -8, -6, -18, -18, -24, -32, 2
38,-1:-4, 4, -10, 2, -16, -26, -40, -12, -32, -42, -10
38,-1:-4, 4, -10, 2, -16, -26, -40, -12, -32, -42, -8
38,-1:-4, 4, -10, 2, -16, -26, -40, -12, -32, -42, -6
41,0:-4, 4, -10, 2, -16, -26, -40, -8, -32, -42, -36
14,-9:-4, 4, -10, 2, -16, -24, -16, -16, -22, -30, -20
10,-1:-4, 4, -10, 2, -16, -24, -8, -2, -6, -20, -18
10,-1:-4, 4, -10, 2, -16, -24, -8, -2, -6, -20, -16
13,0:-4, 4, -10, 2, -16, -24, -8, -2, -6, -16, -8
20,-17:-4, 4, -10, 2, -16, -18, -6, -20, -24, -6, -16
13,-16:-4, 4, -10, 2, -16, -18, -2, -26, -18, -24, -10
13,-16:-4, 4, -10, 2, -16, -18, -2, -26, -18, -24, -8
13,-16:-4, 4, -10, 2, -16, -18, -2, -26, -18, -24, -6
13,-16:-4, 4, -10, 2, -16, -18, -2, -26, -18, -10, -24
3,-2:-4, 4, -10, 2, -16, -10, -6, -6, 0, -4, -26
3,-2:-4, 4, -10, 2, -16, -10, -6, -6, 0, -4, -16
-1,3:-4, 4, -10, 6, 0, -16, -10, -2, -26, 14, -16
-1,3:-4, 4, -10, 6, 0, -16, -10, -2, -26, 14, -14
-1,3:-4, 4, -10, 6, 0, -16, -10, -2, -26, 14, -12
9,1:-4, 4, -10, 6, 0, -16, -8, -6, -6, -2, 2
9,1:-4, 4, -10, 6, 0, -16, -8, -6, -6, -2, 12
12,-2:-4, 4, -10, 6, 0, -6, -4, 8, 4, 10, 8
3,-5:-4, 4, -10, 6, 0, -4, 8, 4, 10, 4, -14
3,-5:-4, 4, -10, 6, 0, -4, 8, 4, 10, 4, -12
3,-5:-4, 4, -10, 6, 0, -4, 8, 4, 10, 4, -10
16,0:-4, 4, -10, 6, 6, -14, -20, -4, -22, -14, -14
9,16:-4, 4, -10, 6, 6, 2, -8, -18, 4, -14, 12
6,15:-4, 4, -10, 6, 6, 2, -8, -18, 4, -6, -12
6,15:-4, 4, -10, 6, 6, 2, -8, -18, 4, -6, -10
6,15:-4, 4, -10, 6, 6, 2, -8, -18, 4, -6, -8
9,16:-4, 4, -10, 6, 6, 2, -8, -18, 4, 12, -14
9,16:-4, 4, -10, 6, 6, 2, -8, -18, 4, 12, -12
9,16:-4, 4, -10, 6, 6, 2, -8, -18, 4, 12, -10
-3,9:-4, 4, -10, 6, 6, 12, 6, 10, 10, 4, -8
2,20:-4, 4, -10, 6, 6, 12, 18, 4, 18, 10, -8
2,20:-4, 4, -10, 6, 6, 12, 18, 4, 18, 10, -6
2,20:-4, 4, -10, 6, 6, 12, 18, 4, 18, 10, -4
9,8:-4, 4, -2, -12, -6, 8, -20, 6, 12, 10, 4
6,7:-4, 4, -2, -12, -6, 8, -20, 6, 12, 16, 10
6,7:-4, 4, -2, -12, -6, 8, -20, 6, 12, 16, 12
6,7:-4, 4, -2, -12, -6, 8, -20, 6, 12, 16, 14
29,12:-4, 4, -2, -12, -6, 8, -4, -10, -4, -6, -12
26,11:-4, 4, -2, -12, -6, 8, -4, -10, -4, 0, -6
26,11:-4, 4, -2, -12, -6, 8, -4, -10, -4, 0, -4
26,11:-4, 4, -2, -12, -6, 8, -4, -10, -4, 0, -2
-1,-8:-4, 4, -2, -12, -2, -10, -18, -12, -4, -12, -2
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, -12, -2
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, -10, -2
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, -10, 4
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, 0, -4
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, 0, -2
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, 0, 0
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, 2, 0
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, 4, -10
-5,9:-4, 4, -2, -12, -2, 8, -10, -18, 12, 4, -6
-10,-2:-4, 4, -2, -12, 6, -12, 6, 6, 0, -6, -2
-10,-2:-4, 4, -2, -12, 6, -12, 6, 6, 0, -6, 0
-10,-2:-4, 4, -2, -12, 6, -12, 6, 6, 0, -6, 2
-3,9:-4, 4, -2, -12, 6, 0, -10, 0, -8, -14, 6
-4,1:-4, 4, -2, -12, 6, 0, 8, 4, -8, -14, 4
-1,2:-4, 4, -2, -12, 6, 0, 8, 4, -8, 4, 8
8,-5:-4, 4, -2, -12, 6, 0, 8, 14, 8, -2, -6
4,5:-4, 4, -2, -8, -10, -12, 0, 0, 6, -6, 14
8,0:-4, 4, -2, -8, -10, -4, 0, -6, 4, 0, -10
4,-3:-4, 4, -2, -8, -10, -2, -2, -20, -20, -18, -16
4,-3:-4, 4, -2, -8, -10, -2, -2, -20, -20, -18, -14
4,-3:-4, 4, -2, -8, -10, -2, -2, -20, -20, -18, -12
7,-2:-4, 4, -2, -8, -10, -2, -2, -20, -20, -14, -4
20,-7:-4, 4, -2, -8, -10, -2, 2, -20, -22, -12, 0
20,-7:-4, 4, -2, -8, -10, -2, 2, -20, -22, -12, 2
20,-7:-4, 4, -2, -8, -10, -2, 2, -20, -22, -12, 4
20,-7:-4, 4, -2, -8, -10, -2, 2, -20, -22, 0, -12
20,-7:-4, 4, -2, -8, -10, -2, 2, -20, -22, 0, -8
17,-8:-4, 4, -2, -8, -10, -2, 2, -20, -12, -4, -2
17,-8:-4, 4, -2, -8, -10, -2, 2, -20, -12, -4, 0
17,-8:-4, 4, -2, -8, -10, -2, 2, -20, -12, -4, 2
20,-7:-4, 4, -2, -8, -10, -2, 2, -20, -12, 0, -22
17,-8:-4, 4, -2, -8, -10, -2, 2, -20, -10, 0, -6
17,-8:-4, 4, -2, -8, -10, -2, 2, -20, -10, 0, -4
17,-8:-4, 4, -2, -8, -10, -2, 2, -20, -10, 0, -2
14,-9:-4, 4, -2, -8, -10, -2, 2, -12, -4, 6, 0
14,-9:-4, 4, -2, -8, -10, -2, 2, -12, -4, 6, 2
14,-9:-4, 4, -2, -8, -10, -2, 2, -12, -4, 6, 4
14,-9:-4, 4, -2, -8, -10, -2, 2, -10, -10, 0, -8
14,-9:-4, 4, -2, -8, -10, -2, 2, -10, -10, 0, -6
14,-9:-4, 4, -2, -8, -10, -2, 2, -10, -10, 0, -4
14,-9:-4, 4, -2, -8, -10, -2, 2, 0, -2, -8, -6
14,-9:-4, 4, -2, -8, -10, -2, 2, 0, -2, -8, 4
14,-9:-4, 4, -2, -8, -10, -2, 2, 0, -2, -4, -6
14,-9:-4, 4, -2, -8, -10, -2, 2, 0, -2, -4, -4
14,-9:-4, 4, -2, -8, -10, -2, 2, 0, -2, -4, -2
14,-9:-4, 4, -2, -8, -10, -2, 2, 0, -2, -2, -10
19,1:-4, 4, -2, -8, 0, -10, -10, -4, -20, 4, -2
19,1:-4, 4, -2, -8, 0, -10, -10, -4, -20, 4, 0
19,1:-4, 4, -2, -8, 0, -10, -10, -4, -20, 4, 2
17,-11:-4, 4, -2, 6, 4, 0, -30, -30, -36, -42, -38
17,-11:-4, 4, -2, 6, 4, 0, -30, -30, -36, -42, -36
17,-11:-4, 4, -2, 6, 4, 0, -30, -30, -36, -42, -34
11,7:-4, 4, -2, 6, 4, 10, 10, 2, 16, 6, -4
2,5:-4, 4, -2, 6, 6, 2, -16, -4, 2, -4, 8
-1,4:-4, 4, -2, 6, 6, 2, -16, -4, 2, 0, 0
-1,4:-4, 4, -2, 6, 6, 2, -16, -4, 2, 0, 4
1,14:-4, 4, -2, 6, 6, 12, 2, 18, -4, -2, 18
-3,9:-4, 4, -2, 6, 6, 12, 10, 10, 4, -16, -16
-3,9:-4, 4, -2, 6, 6, 12, 10, 10, 4, -16, -14
-3,9:-4, 4, -2, 6, 6, 12, 10, 10, 4, -16, -12
4,-5:-4, 4, 4, -6, -14, -2, -2, -2, 4, 10, 16
-8,4:-4, 4, 4, -6, -14, 4, 22, -6, 6, 6, 4
16,15:-4, 4, 4, -6, -14, 4, 22, 8, 4, 10, 8
16,15:-4, 4, 4, -6, -14, 4, 22, 8, 4, 10, 10
-4,11:-4, 4, 4, -6, 2, 4, 22, -6, 20, 26, 24
-4,11:-4, 4, 4, -6, 2, 4, 22, -6, 20, 26, 26
-10,5:-4, 4, 4, -6, 4, 16, 6, 22, -8, -18, -10
8,3:-4, 4, 4, -6, 4, 16, 12, 18, 16, -22, -24
9,-16:-4, 4, 4, -6, 4, 16, 12, 18, 16, -22, -4
9,-16:-4, 4, 4, -6, 4, 16, 12, 18, 16, -4, -22
9,-16:-4, 4, 4, -6, 4, 16, 12, 18, 16, -4, -18
-8,4:-4, 4, 4, -6, 4, 22, -6, 6, 6, 4, -14
-8,4:-4, 4, 4, -6, 4, 22, -6, 6, 6, 4, -4
0,10:-4, 4, 4, -6, 4, 22, -6, 12, -6, 18, 4
0,10:-4, 4, 4, -6, 4, 22, -6, 12, 18, 4, -6
0,10:-4, 4, 4, -6, 4, 22, -6, 12, 18, 4, -4
0,10:-4, 4, 4, -6, 4, 22, -6, 12, 18, 4, -2
2,10:-4, 4, 4, 4, -14, -6, 8, 14, 8, -6, -10
2,6:-4, 4, 4, 4, -14, 6, -2, 8, 12, 6, 6
-2,6:-4, 4, 4, 4, -14, 6, 8, 18, 20, -2, 0
-2,6:-4, 4, 4, 4, -14, 6, 8, 18, 20, -2, 4
-3,3:-4, 4, 4, 6, 6, 4, -14, 10, -2, 0, 10
-3,3:-4, 4, 4, 6, 6, 4, -14, 10, -2, 0, 12
10,-15:-4, 4, 4, 6, 6, 4, 6, -8, -12, -4, 2
10,-15:-4, 4, 4, 6, 6, 4, 6, -8, -12, -4, 4
10,-15:-4, 4, 4, 6, 6, 4, 6, -8, -12, -4, 6
-3,3:-4, 4, 4, 6, 6, 4, 10, 6, -8, -12, -14
-3,3:-4, 4, 4, 6, 6, 4, 10, 6, -8, -8, -18
-3,3:-4, 4, 4, 6, 6, 4, 10, 6, -8, -8, -12
5,-8:-4, 4, 4, 6, 6, 12, 10, 8, -8, -12, -24
5,-7:-4, 4, 6, 4, -8, -14, -14, 4, -14, 0, 0
5,-7:-4, 4, 6, 4, -8, -14, -14, 4, -14, 0, 2
14,-18:-4, 4, 6, 4, -8, 4, -22, -22, -4, -6, 2
14,-18:-4, 4, 6, 4, -8, 4, -22, -22, 6, -4, -2
14,-18:-4, 4, 6, 4, -8, 4, -22, -22, 6, -4, 0
14,-18:-4, 4, 6, 4, -8, 4, -22, -22, 6, -4, 2
14,-18:-4, 4, 6, 4, -8, 4, -18, -24, -18, -2, -18
14,-18:-4, 4, 6, 4, -8, 4, -18, -14, -20, -22, -8
14,-18:-4, 4, 6, 4, -8, 4, -4, -18, -20, -14, -4
14,-18:-4, 4, 6, 4, -8, 4, -4, -18, -20, -14, -2
14,-18:-4, 4, 6, 4, -8, 4, -4, -18, -20, -14, 0
14,-18:-4, 4, 6, 4, -8, 4, -4, -18, -14, -4, -20
14,-18:-4, 4, 6, 4, -8, 4, -4, -18, -14, -4, -18
14,-18:-4, 4, 6, 4, -8, 4, -4, -6, -14, -22, -4
14,-18:-4, 4, 6, 4, -8, 4, -4, -6, -14, -22, 0
16,-10:-4, 4, 6, 4, -8, 6, -8, -28, -28, -34, -42
16,-10:-4, 4, 6, 4, -8, 6, -8, -28, -28, -34, -38
8,1:-4, 4, 6, 4, 6, 6, -2, 14, 4, 8, -12
8,1:-4, 4, 6, 4, 6, 6, -2, 14, 4, 8, -10
8,1:-4, 4, 6, 4, 6, 6, -2, 14, 4, 8, -8
13,-4:-4, 4, 6, 4, 6, 6, 14, 2, -22, -12, 0
13,-4:-4, 4, 6, 4, 6, 6, 14, 2, -22, -12, 2
13,-4:-4, 4, 6, 4, 6, 6, 14, 2, -22, -12, 4
10,-5:-4, 4, 6, 4, 6, 6, 14, 2, -22, 8, 2
10,-5:-4, 4, 6, 4, 6, 6, 14, 2, -22, 8, 4
10,-5:-4, 4, 6, 4, 6, 6, 14, 2, -22, 8, 6
13,-4:-4, 4, 6, 4, 6, 6, 14, 2, -12, 0, -22
14,-17:-4, 4, 6, 6, 12, 10, 10, 6, -14, -26, -14
14,-17:-4, 4, 6, 6, 12, 10, 10, 6, -14, -26, -12
14,-17:-4, 4, 6, 6, 12, 10, 10, 6, -14, -26, -10
11,-18:-4, 4, 6, 6, 12, 10, 10, 6, -14, -18, -16
11,-18:-4, 4, 6, 6, 12, 10, 10, 6, -14, -18, -14
11,-18:-4, 4, 6, 6, 12, 10, 10, 6, -14, -18, -12
14,-17:-4, 4, 6, 6, 12, 10, 10, 6, -14, -14, -26
18,22:6, -4, -4, -14, 10, -2, 6, 20, 10, 20, 6
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 22, 36
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 22, 40
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 24, 24
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 24, 28
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 32, 22
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 32, 24
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 32, 26
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 36, 22
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 36, 32
-13,21:6, -4, -4, -14, 10, 10, 2, 6, 2, 38, 28
7,4:6, -4, -4, -12, -8, -14, -4, -12, -14, -6, -20
13,-1:6, -4, -4, -12, -8, -14, 0, 4, -14, -12, -6
19,-19:6, -4, -4, -12, -8, -14, 2, -2, -28, -28, -2
19,-19:6, -4, -4, -12, -8, -14, 2, -2, -28, -28, 2
4,9:6, -4, -4, -12, -8, -4, -14, -10, -16, -20, -10
-1,-2:6, -4, -4, -12, -8, -4, -4, -14, -6, -20, -6
-1,-2:6, -4, -4, -12, -8, -4, -4, -14, -6, -6, -20
-1,-2:6, -4, -4, -12, -8, -4, -4, -14, -6, -6, -18
-1,-2:6, -4, -4, -12, -8, -4, -4, -14, -6, -6, -16
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -14, -20, -12
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -12, -10, -18
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -12, -10, -16
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -12, -10, -14
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -10, -10, -16
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -10, -10, -10
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -6, -2, -8
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -6, -2, -6
8,-8:6, -4, -4, -12, -8, -2, -14, -8, -6, -2, -4
10,-3:6, -4, -4, -12, -4, -4, -10, -18, -8, -8, 6
7,-4:6, -4, -4, -12, -4, -4, -10, -18, -8, 2, 4
7,-4:6, -4, -4, -12, -4, -4, -10, -18, -8, 2, 6
7,-4:6, -4, -4, -12, -4, -4, -10, -18, -8, 2, 8
7,-4:6, -4, -4, -12, -4, -4, -10, -18, -8, 4, 8
10,13:6, -4, -4, -12, 4, -6, 6, -10, 16, 8, -8
12,10:6, -4, -4, -6, -14, 6, -2, -22, -10, -18, 4
12,10:6, -4, -4, -6, -14, 6, -2, -10, -18, 4, -22
12,10:6, -4, -4, -6, -14, 6, -2, -10, -18, 4, -14
10,2:6, -4, -4, -6, -8, -18, -20, -10, -10, -16, -24
10,2:6, -4, -4, -6, -8, -18, -20, -10, -10, -16, -20
10,2:6, -4, -4, -6, -8, -18, -10, -10, -16, -24, -20
9,-5:6, -4, -4, -6, -8, -10, -2, -8, -6, -14, -22
19,-19:6, -4, -4, -6, -8, -4, -14, -2, -28, -22, -28
19,-19:6, -4, -4, -6, -8, -4, -14, -2, -28, -22, -26
19,-19:6, -4, -4, -6, -8, -4, -14, -2, -28, -22, -24
19,-19:6, -4, -4, -6, -8, -4, -14, -2, -24, -18, -28
19,-19:6, -4, -4, -6, -8, -4, -14, -2, -24, -18, -26
10,-1:6, -4, -4, -6, 0, -2, -30, -4, 2, 0, -6
7,-2:6, -4, -4, -6, 0, -2, -30, -4, 2, 6, 0
7,-2:6, -4, -4, -6, 0, -2, -30, -4, 2, 6, 2
7,-2:6, -4, -4, -6, 0, -2, -30, -4, 2, 6, 4
30,3:6, -4, -4, -6, 0, -2, -14, -20, -14, -16, -22
27,2:6, -4, -4, -6, 0, -2, -14, -20, -14, -10, -16
27,2:6, -4, -4, -6, 0, -2, -14, -20, -14, -10, -14
27,2:6, -4, -4, -6, 0, -2, -14, -20, -14, -10, -12
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -14, 2, -12
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -14, 2, -2
16,-11:6, -4, -4, -6, 6, -8, -12, -4, -12, -22, 2
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -12, 6, 6
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -12, 6, 8
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -12, 6, 10
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -12, 12, -4
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -12, 12, 6
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -2, 2, -14
13,-12:6, -4, -4, -6, 6, -8, -12, -4, -2, 2, -12
13,-12:6, -4, -4, -6, 6, -8, -12, -4, 2, -4, -10
13,-12:6, -4, -4, -6, 6, -8, -12, -4, 2, -4, 0
13,-12:6, -4, -4, -6, 6, -8, -12, -4, 6, -4, -4
13,-12:6, -4, -4, -6, 6, -8, -12, -4, 6, -4, 4
13,-12:6, -4, -4, -6, 6, -8, -12, 4, -4, -12, -2
13,-12:6, -4, -4, -6, 6, -8, -12, 4, -4, -12, 0
13,-12:6, -4, -4, -6, 6, -8, -12, 4, -4, -12, 2
19,-10:6, -4, -4, -6, 6, -8, -12, 6, -4, -22, -24
13,-12:6, -4, -4, -6, 6, -8, -12, 10, -4, -12, 6
13,-12:6, -4, -4, -6, 6, -8, -12, 10, -4, -12, 10
22,13:6, -4, -4, -6, 6, 0, 14, 0, -4, 2, 0
22,13:6, -4, -4, -6, 6, 0, 14, 0, -4, 2, 2
2,12:6, -4, -4, -6, 6, 10, -14, -4, -12, -2, 2
2,12:6, -4, -4, -6, 6, 10, -14, -4, -2, -2, 2
2,12:6, -4, -4, -6, 6, 10, -14, -4, -2, -2, 4
3,0:6, -4, -4, -6, 6, 10, -14, 12, 16, 8, 22
3,0:6, -4, -4, -6, 6, 10, -14, 12, 16, 8, 26
3,0:6, -4, -4, -6, 6, 10, -14, 12, 16, 22, 8
3,0:6, -4, -4, -6, 6, 10, -14, 12, 16, 22, 10
3,0:6, -4, -4, -6, 6, 10, -14, 12, 16, 22, 12
14,1:6, -4, -4, -6, 6, 10, -6, -2, 12, 22, 12
14,1:6, -4, -4, -6, 6, 10, -6, -2, 12, 22, 14
14,1:6, -4, -4, -6, 6, 10, -6, -2, 12, 22, 16
8,-4:6, -4, -4, 2, 0, -8, -14, -14, 4, -14, 0
8,-4:6, -4, -4, 2, 0, -8, -14, -14, 4, -14, 2
8,-4:6, -4, -4, 2, 0, -8, -14, -14, 4, -14, 4
8,-4:6, -4, -4, 2, 0, -8, -14, -14, 4, 0, -14
8,-4:6, -4, -4, 2, 0, -8, -14, -14, 4, 0, -12
2,-2:6, -4, -4, 2, 0, -8, -4, -2, -14, -10, -2
2,-2:6, -4, -4, 2, 0, -8, -4, -2, -14, -10, 8
2,-2:6, -4, -4, 2, 0, -8, -4, -2, -14, -8, 4
2,-2:6, -4, -4, 2, 0, -8, -4, -2, -14, -8, 6
2,-2:6, -4, -4, 2, 0, -8, -4, -2, -14, 8, -10
2,-2:6, -4, -4, 2, 0, -8, -4, -2, -14, 8, -6
2,-2:6, -4, -4, 2, 0, -8, -4, -2, -10, -2, -14
17,-15:6, -4, -4, 2, 0, -8, 4, -18, -12, -16, -22
17,-15:6, -4, -4, 2, 0, -8, 4, -18, -12, -16, -20
17,-15:6, -4, -4, 2, 0, -8, 4, -18, -12, -16, -18
6,-4:6, -4, -4, 2, 6, -8, 6, -2, -16, -18, -10
6,-4:6, -4, -4, 2, 6, -8, 6, -2, -6, -16, -14
6,-4:6, -4, -4, 2, 6, -8, 6, -2, -6, -16, -12
6,-4:6, -4, -4, 2, 6, -8, 6, -2, -6, -16, -10
17,-15:6, -4, -4, 2, 6, -8, 6, 4, -22, -22, -2
12,-2:6, -4, -4, 2, 6, 0, 14, -16, -18, -20, -28
12,-2:6, -4, -4, 2, 6, 0, 14, -16, -18, -20, -18
11,-4:6, -4, -4, 2, 6, 4, 10, -8, -4, 0, -2
4,2:6, -4, -4, 4, -10, -12, -12, -14, 6, 0, 10
-1,8:6, -4, -4, 4, -10, -12, 6, -14, 6, 0, 0
12,4:6, -4, -4, 4, -10, 2, -16, -8, -6, -6, -2
17,-6:6, -4, -4, 4, -2, -8, -10, -2, 2, -12, 0
17,-6:6, -4, -4, 4, -2, -8, -10, -2, 2, -12, 2
17,-6:6, -4, -4, 4, -2, -8, -10, -2, 2, -12, 4
17,-6:6, -4, -4, 4, -2, -8, -10, -2, 2, 0, -12
17,-6:6, -4, -4, 4, -2, -8, -10, -2, 2, 0, -8
17,-15:6, -4, -4, 4, 6, 4, -8, 4, -22, -22, -2
17,-15:6, -4, -4, 4, 6, 4, -8, 4, -22, -22, 0
17,-15:6, -4, -4, 4, 6, 4, -8, 4, -22, -22, 2
22,8:6, -4, 6, -4, -4, -12, -8, -2, -14, -8, -20
11,-5:6, -4, 6, -4, -4, -12, -8, -2, -14, -8, -18
11,-5:6, -4, 6, -4, -4, -12, -8, -2, -14, -8, -16
16,-9:6, -4, 6, -4, -4, -6, 6, -8, -12, 6, -4
20,-12:6, -4, 6, -4, -4, 2, 0, -8, 4, -22, -22
20,-12:6, -4, 6, -4, -4, 2, 0, -8, 4, -22, -20
9,-1:6, -4, 6, -4, -4, 2, 6, -8, 6, -2, -14
9,-1:6, -4, 6, -4, -4, 2, 6, -8, 6, -2, -12
9,-1:6, -4, 6, -4, -4, 2, 6, -8, 6, -2, -10
7,12:6, -4, 6, 6, -4, -4, -4, -10, -18, 16, 18
7,12:6, -4, 6, 6, -4, -4, -4, -10, -18, 16, 22
7,12:6, -4, 6, 6, -4, -4, -4, -10, 16, 18, -18
7,12:6, -4, 6, 6, -4, -4, -4, -10, 16, 18, -14
0,16:6, -4, 6, 6, -4, -4, 2, 6, -10, 12, -8
0,16:6, -4, 6, 6, -4, -4, 2, 6, -10, 12, -6
0,16:6, -4, 6, 6, -4, -4, 2, 6, -10, 12, -4
0,16:6, -4, 6, 6, -4, -4, 2, 6, -6, 14, 8
0,16:6, -4, 6, 6, -4, -4, 2, 6, -6, 14, 14
4,13:6, -4, 6, 6, -4, 0, 16, -12, 14, 20, 18
4,13:6, -4, 6, 6, -4, 0, 16, -12, 14, 20, 20
24,17:6, -4, 6, 6, -4, 0, 16, 4, -2, 4, 2
