6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, 6, 6, -6, -2
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
6,13:-4, -14, -8, 20, 12, 12, 22, 14
26,11:-4, -14, 14, -2, -10, -10, 0, -8
8,10:-4, -6, 0, -8, -2, -2, -12, -4
-3,4:-4, -6, 6, -8, -12, -24, -20, -4
-3,4:-4, -6, 6, -8, -12, -24, -16, -4
-3,4:-4, -6, 6, -8, -12, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -12
-3,4:-4, -6, 6, -8, -12, -4, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -2, -16
5,-4:-4, -6, 6, 10, 0, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 6
-9,10:-4, -6, 6, 10, 12, 14, 4, 6
23,4:-4, 2, 0, -8, -14, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -12
6,14:-4, 4, 4, -6, -14, -2, -2, 0
6,14:-4, 4, 4, -6, -14, -2, -2, 2
6,14:-4, 4, 4, 6, -6, -14, 0, 2
6,14:-4, 4, 4, 6, -6, -2, -14, 16
6,14:-4, 4, 4, 6, -6, -2, -14, 18
6,14:-4, 4, 4, 6, -6, -2, 16, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -6
6,14:-4, 4, 4, 6, 6, -6, -14, -2
8,-1:6, -4, -4, -6, 6, 10, 0, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 10
8,-1:6, -4, -4, -6, 6, 10, 6, 0
8,-1:6, -4, -4, -6, 6, 10, 6, 2
9,17:6, -4, -4, 4, 4, -6, -14, -4
9,17:6, -4, -4, 4, 4, -6, -14, 0
9,17:6, -4, -4, 4, 4, -6, 0, -14
9,17:6, -4, -4, 4, 4, -6, 0, -4
18,11:6, -4, 6, 6, -2, -2, 8, 0
15,8:6, 6, -2, -4, -4, -2, 8, 4
15,8:6, 6, -2, -2, 8, 16, 4, 0
-3,7:6, 6, 8, -4, -8, -10, -20, -14
-3,7:6, 6, 8, -4, -8, -10, -20, -12
-3,7:6, 6, 8, -4, -8, -10, -20, -10
-3,7:6, 6, 8, -4, -8, -8, -4, -2
-3,7:6, 6, 8, -4, -8, -8, -4, 0
-3,7:6, 6, 8, -4, -8, -8, -4, 2
-3,7:6, 6, 8, -4, -8, 0, 2, -6
-3,7:6, 6, 8, -4, -8, 0, 2, -4
-3,7:6, 6, 8, -4, -8, 0, 2, -2
-9,12:-4, -14, -8, 10, 10, 8, 20, 6, 2, -2, 10, -10
-9,12:-4, -14, -8, 10, 10, 8, 20, 6, 2, -2, 10, -8
-9,12:-4, -14, -8, 10, 10, 8, 20, 6, 2, -2, 10, -6
-9,12:-4, -14, -8, 10, 10, 8, 20, 6, 2, 10, -10, 2
-9,12:-4, -14, -8, 10, 10, 8, 20, 6, 2, 10, 2, -10
-9,12:-4, -14, -8, 10, 10, 8, 20, 6, 2, 10, 12, -2
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 14, 16, 26, 20
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 14, 16, 26, 22
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 14, 16, 26, 24
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 14, 26, 28, 20
-15,18:-4, -14, -8, 10, 10, 8, 20, 24, 26, 28, 18, 20
0,22:-4, -14, -8, 10, 10, 18, 18, 8, 0, 12, 12, 14
0,22:-4, -14, -8, 10, 10, 18, 18, 8, 0, 12, 12, 16
0,22:-4, -14, -8, 10, 10, 18, 18, 20, 8, 0, 14, 16
0,22:-4, -14, -8, 10, 10, 18, 18, 20, 8, 12, 0, 30
0,22:-4, -14, -8, 10, 10, 18, 18, 20, 8, 12, 0, 32
0,22:-4, -14, -8, 10, 10, 18, 18, 20, 8, 12, 30, 0
0,22:-4, -14, -8, 10, 10, 18, 18, 20, 8, 12, 30, 8
0,22:-4, -14, -8, 10, 10, 18, 18, 20, 20, 8, 0, 12
2,7:-4, -14, -8, 10, 20, 10, 10, 8, 20, 24, 14, 20
2,7:-4, -14, -8, 10, 20, 10, 10, 8, 20, 24, 14, 22
2,7:-4, -14, -8, 10, 20, 10, 10, 8, 20, 24, 14, 24
2,7:-4, -14, -8, 10, 20, 10, 10, 8, 20, 24, 20, 14
2,7:-4, -14, -8, 10, 20, 10, 10, 8, 20, 24, 20, 16
3,25:-4, -14, -8, 10, 20, 10, 10, 18, 18, 8, 0, 10
3,25:-4, -14, -8, 10, 20, 10, 10, 18, 18, 8, 0, 14
3,25:-4, -14, -8, 10, 20, 10, 10, 18, 18, 8, 14, 0
3,25:-4, -14, -8, 10, 20, 10, 10, 18, 18, 8, 14, 10
12,19:-4, -14, -8, 10, 20, 10, 20, 20, 12, 12, 22, 14
9,16:-4, -14, -8, 10, 20, 20, 12, 10, 10, 12, 22, 18
9,16:-4, -14, -8, 10, 20, 20, 12, 12, 22, 30, 18, 14
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 4, -6, 0
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 4, -6, 2
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 4, -6, 4
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 6, 10, 12
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 6, 10, 14
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 6, 10, 16
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 14, 16, 8
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 14, 16, 10
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 14, 16, 12
-5,12:-4, -14, -8, 20, 10, 14, 24, 20, 32, 36, 26, 32
-5,12:-4, -14, -8, 20, 10, 14, 24, 20, 32, 36, 26, 34
-5,12:-4, -14, -8, 20, 10, 14, 24, 20, 32, 36, 26, 36
-5,12:-4, -14, -8, 20, 10, 14, 24, 20, 32, 36, 32, 26
-5,12:-4, -14, -8, 20, 10, 14, 24, 20, 32, 36, 32, 28
-4,30:-4, -14, -8, 20, 10, 14, 24, 30, 30, 20, 12, 22
-4,30:-4, -14, -8, 20, 10, 14, 24, 30, 30, 20, 12, 26
-4,30:-4, -14, -8, 20, 10, 14, 24, 30, 30, 20, 26, 12
-4,30:-4, -14, -8, 20, 10, 14, 24, 30, 30, 20, 26, 22
-4,30:-4, -14, -8, 20, 10, 16, 24, 30, 30, 20, 28, 20
6,13:-4, -14, -8, 20, 12, 10, 10, 8, 10, 12, 22, 20
6,13:-4, -14, -8, 20, 12, 10, 10, 8, 12, 22, 18, 18
6,13:-4, -14, -8, 20, 12, 10, 10, 8, 12, 22, 20, 14
6,13:-4, -14, -8, 20, 12, 10, 10, 8, 12, 22, 20, 16
6,13:-4, -14, -8, 20, 12, 10, 10, 8, 12, 22, 20, 18
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -6, 22, -4
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -6, 22, -2
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -6, 22, 0
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 20, 20
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 20, 24
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 20, 30
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 26, 26
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 26, 30
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 28, 34
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 28, 38
-12,12:-4, -14, -8, 20, 12, 12, 10, 28, 6, 4, -2, 0
-12,12:-4, -14, -8, 20, 12, 12, 10, 28, 6, 4, -2, 2
-12,12:-4, -14, -8, 20, 12, 12, 10, 28, 6, 4, -2, 4
3,27:-4, -14, -8, 20, 12, 12, 12, 20, 20, 10, 2, 14
-12,12:-4, -14, -8, 20, 12, 12, 22, 12, -6, 10, 6, 14
-12,12:-4, -14, -8, 20, 12, 12, 22, 12, -6, 10, 6, 22
-12,12:-4, -14, -8, 20, 12, 12, 22, 12, -6, 10, 14, 6
-10,8:-4, -14, -8, 20, 12, 18, 22, 18, 26, 22, 18, 28
-10,8:-4, -14, -8, 20, 12, 18, 22, 18, 26, 22, 28, 18
-3,33:-4, -14, -8, 20, 12, 26, 16, 24, 32, 32, 22, 30
-15,13:-4, -14, -8, 20, 12, 28, 22, 24, 18, 16, 24, 26
-15,13:-4, -14, -8, 20, 12, 28, 22, 24, 18, 16, 24, 28
-15,13:-4, -14, -8, 20, 12, 28, 22, 24, 18, 16, 24, 30
-15,13:-4, -14, -8, 20, 12, 28, 22, 24, 18, 24, 26, 16
-15,13:-4, -14, -8, 20, 12, 28, 22, 24, 18, 24, 26, 20
9,18:-4, -14, -8, 20, 12, 28, 30, 22, 14, 14, 24, 24
-1,19:-4, -14, -8, 20, 12, 30, 18, 8, 16, 16, 6, 14
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, -6, 6, 14
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, -6, 16, 4
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, -6, 16, 8
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, 8, 14, -6
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, 8, 14, 4
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, 14, 6, -6
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, 14, 6, 2
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 2, 14, 14, 6
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 10, 10, 14, -4
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 10, 10, 14, 6
-12,12:-4, -14, -8, 20, 22, 10, 6, 4, 12, 6, -4, -8
-12,12:-4, -14, -8, 20, 22, 10, 6, 6, 10, 10, 8, 16
-12,12:-4, -14, -8, 20, 22, 10, 6, 14, 4, 14, 16, 8
-12,12:-4, -14, -8, 20, 22, 10, 6, 14, 4, 14, 16, 10
-12,12:-4, -14, -8, 20, 22, 10, 6, 14, 4, 14, 16, 12
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 18, 36, 38
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 18, 40, 28
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 18, 40, 30
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 18, 40, 32
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 28, 36, 38
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 28, 36, 40
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 28, 36, 42
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 28, 38, 42
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 30, 40, 18
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 30, 40, 28
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 20, 36, 46, 24
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 32, 20, 44, 38
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 32, 20, 44, 40
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 32, 20, 44, 42
-4,4:-4, -14, -8, 20, 22, 10, 24, 28, 34, 20, 36, 44
2,15:-4, -14, -8, 20, 22, 16, 24, 18, 18, 28, 22, 26
2,15:-4, -14, -8, 20, 22, 16, 24, 18, 18, 28, 22, 36
2,15:-4, -14, -8, 20, 22, 16, 24, 18, 18, 28, 36, 22
2,15:-4, -14, -8, 20, 22, 16, 24, 18, 18, 28, 36, 26
-16,14:-4, -14, -8, 20, 22, 16, 24, 28, 16, 12, 12, 20
-16,14:-4, -14, -8, 20, 22, 16, 24, 28, 16, 12, 12, 22
-16,14:-4, -14, -8, 20, 22, 16, 24, 28, 16, 12, 22, 12
-16,14:-4, -14, -8, 20, 22, 16, 24, 28, 16, 12, 22, 14
-16,14:-4, -14, -8, 20, 22, 16, 24, 28, 16, 12, 22, 16
-8,32:-4, -14, -8, 20, 22, 24, 16, 30, 36, 36, 26, 30
-19,27:-4, -14, -8, 20, 22, 24, 32, 12, 42, 42, 32, 40
-19,27:-4, -14, -8, 20, 22, 24, 32, 42, 42, 32, 40, 12
-19,27:-4, -14, -8, 20, 22, 24, 32, 42, 42, 32, 40, 22
-12,12:-4, -14, -8, 20, 28, 20, 14, 10, 6, 6, 14, 16
-12,12:-4, -14, -8, 20, 28, 20, 14, 10, 6, 6, 14, 26
-8,26:-4, -14, -8, 20, 28, 20, 24, 22, 30, 30, 20, 28
2,15:-4, -14, -8, 20, 30, -2, 18, 16, 28, 32, 22, 28
2,15:-4, -14, -8, 20, 30, -2, 18, 16, 28, 32, 22, 30
2,15:-4, -14, -8, 20, 30, -2, 18, 16, 28, 32, 22, 32
2,15:-4, -14, -8, 20, 30, -2, 18, 16, 28, 32, 28, 22
2,15:-4, -14, -8, 20, 30, -2, 18, 16, 28, 32, 28, 24
3,33:-4, -14, -8, 20, 30, -2, 18, 26, 26, 16, 8, 18
3,33:-4, -14, -8, 20, 30, -2, 18, 26, 26, 16, 8, 22
3,33:-4, -14, -8, 20, 30, -2, 18, 26, 26, 16, 22, 8
3,33:-4, -14, -8, 20, 30, -2, 18, 26, 26, 16, 22, 18
12,27:-4, -14, -8, 20, 30, -2, 28, 28, 20, 20, 30, 22
14,7:-4, -14, -8, 20, 30, 6, 6, -2, -2, 8, 0, 20
14,7:-4, -14, -8, 20, 30, 6, 6, -2, -2, 8, 0, 22
14,7:-4, -14, -8, 20, 30, 6, 6, -2, -2, 8, 0, 24
14,7:-4, -14, -8, 20, 30, 6, 6, -2, -2, 8, 20, 0
4,-5:-4, -14, -8, 20, 30, 20, -4, -6, 6, 10, 0, 6
4,-5:-4, -14, -8, 20, 30, 20, -4, -6, 6, 10, 0, 8
4,-5:-4, -14, -8, 20, 30, 20, -4, -6, 6, 10, 0, 10
4,-5:-4, -14, -8, 20, 30, 20, -4, -6, 6, 10, 6, 0
4,-5:-4, -14, -8, 20, 30, 20, -4, -6, 6, 10, 6, 2
5,13:-4, -14, -8, 20, 30, 20, -4, 4, 4, -6, -14, -4
5,13:-4, -14, -8, 20, 30, 20, -4, 4, 4, -6, -14, 0
5,13:-4, -14, -8, 20, 30, 20, -4, 4, 4, -6, 0, -14
5,13:-4, -14, -8, 20, 30, 20, -4, 4, 4, -6, 0, -4
4,6:-4, -14, 10, -2, -10, 8, 10, 2, 18, 6, 6, -10
0,22:-4, -14, 10, -2, -10, 8, 10, 18, 18, 8, 16, -6
0,22:-4, -14, 10, -2, -10, 8, 10, 18, 18, 8, 16, -2
8,10:-4, -14, 10, -2, 0, -12, 20, -16, -16, -8, 10, 14
8,10:-4, -14, 10, -2, 0, -12, 20, -16, -16, -8, 10, 16
9,16:-4, -14, 10, -2, 0, 20, 20, 12, 12, 22, 14, -8
3,20:-4, -14, 10, -2, 6, 2, 8, 4, 16, 0, -2, -4
-1,41:-4, -14, 10, 10, 2, 6, 2, 38, 38, 42, 40, 28
0,3:-4, -14, 10, 10, 2, 10, 4, 12, 6, 8, -8, 8
3,2:-4, -14, 10, 10, 8, 14, 6, 10, 10, 0, 0, 0
2,18:-4, -14, 10, 10, 8, 14, 6, 12, 12, 2, -6, 4
2,18:-4, -14, 10, 10, 8, 14, 6, 12, 12, 2, -6, 8
2,18:-4, -14, 10, 10, 8, 14, 6, 12, 12, 2, 8, -6
2,18:-4, -14, 10, 10, 8, 14, 6, 12, 12, 2, 8, 4
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, -10, 10, 4, -2
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, -10, 10, 4, 2
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, 0, 10, 8, 2
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, 0, 10, 8, 4
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, 0, 10, 8, 6
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, 2, 10, 0, -10
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, 2, 10, 0, -8
-9,12:-4, -14, 10, 10, 8, 20, 6, 2, 2, 10, 0, -6
-4,11:-4, -14, 10, 10, 8, 20, 24, 10, 6, -8, -8, 16
-4,11:-4, -14, 10, 10, 8, 20, 24, 10, 6, -8, 16, -8
-4,11:-4, -14, 10, 10, 8, 20, 24, 10, 6, -8, 16, -2
-4,11:-4, -14, 10, 10, 8, 20, 24, 10, 6, -8, 16, 2
-4,11:-4, -14, 10, 10, 8, 20, 24, 10, 6, 2, 16, -8
-4,11:-4, -14, 10, 10, 8, 20, 24, 10, 6, 2, 16, -6
-4,11:-4, -14, 10, 10, 8, 20, 24, 10, 6, 2, 16, -4
-1,4:-4, -14, 10, 10, 8, 20, 24, 14, 20, -2, 0, -8
17,12:-4, -14, 10, 10, 16, 14, 6, 0, 0, 10, 2, 10
17,12:-4, -14, 10, 10, 16, 16, 6, 0, 0, 10, 4, 8
17,12:-4, -14, 10, 10, 16, 16, 6, 0, 0, 10, 4, 18
17,12:-4, -14, 10, 10, 16, 16, 6, 0, 0, 10, 18, 4
17,12:-4, -14, 10, 10, 16, 16, 6, 0, 0, 10, 18, 8
-1,13:-4, -14, 10, 10, 16, 20, 0, 18, 16, 22, 18, 12
9,19:-4, -14, 10, 10, 18, 12, 10, 12, 8, 10, 18, 18
9,19:-4, -14, 10, 10, 18, 12, 10, 12, 8, 10, 18, 20
0,22:-4, -14, 10, 10, 18, 18, 8, 16, -2, -12, -8, -4
0,22:-4, -14, 10, 10, 18, 18, 8, 16, -2, -12, -8, 6
0,22:-4, -14, 10, 10, 18, 18, 8, 16, -2, 0, -6, -2
0,22:-4, -14, 10, 10, 18, 18, 8, 16, -2, 0, -6, 8
2,7:-4, -14, 10, 20, 10, 10, 8, 20, 24, 14, 20, -8
2,7:-4, -14, 10, 20, 10, 10, 8, 20, 24, 14, 20, -6
2,7:-4, -14, 10, 20, 10, 10, 8, 20, 24, 14, 20, -4
3,25:-4, -14, 10, 20, 10, 10, 18, 18, 8, 4, -8, 8
3,25:-4, -14, 10, 20, 10, 10, 18, 18, 8, 4, -8, 12
3,25:-4, -14, 10, 20, 10, 10, 18, 18, 8, 4, 8, -8
3,25:-4, -14, 10, 20, 10, 10, 18, 18, 8, 4, 8, -6
3,25:-4, -14, 10, 20, 10, 10, 18, 18, 8, 4, 8, -4
3,25:-4, -14, 10, 20, 10, 10, 18, 18, 8, 4, 10, -2
12,19:-4, -14, 10, 20, 10, 20, 20, 12, 12, 22, 14, -8
12,19:-4, -14, 10, 20, 10, 20, 20, 12, 12, 22, 14, -6
12,19:-4, -14, 10, 20, 10, 20, 20, 12, 12, 22, 14, -4
9,16:-4, -14, 10, 20, 20, 12, 12, 22, 14, -12, -2, -8
9,16:-4, -14, 10, 20, 20, 12, 12, 22, 14, -12, -2, -6
9,16:-4, -14, 10, 20, 20, 12, 12, 22, 14, -12, -2, -4
-9,15:-4, -14, 10, 20, 20, 22, 10, 6, -12, 6, 14, -10
-9,15:-4, -14, 10, 20, 20, 22, 10, 6, -12, 6, 14, -8
-9,15:-4, -14, 10, 20, 20, 22, 10, 6, -12, 6, 14, -6
15,10:-4, -14, 14, -2, -12, -8, 2, -2, 10, 14, 4, 10
15,10:-4, -14, 14, -2, -12, -8, 2, -2, 10, 14, 4, 12
15,10:-4, -14, 14, -2, -12, -8, 2, -2, 10, 14, 4, 14
15,10:-4, -14, 14, -2, -12, -8, 2, -2, 10, 14, 10, 4
15,10:-4, -14, 14, -2, -12, -8, 2, -2, 10, 14, 10, 6
16,28:-4, -14, 14, -2, -12, -8, 2, 8, 8, -2, -10, 0
16,28:-4, -14, 14, -2, -12, -8, 2, 8, 8, -2, -10, 4
16,28:-4, -14, 14, -2, -12, -8, 2, 8, 8, -2, 4, -10
16,28:-4, -14, 14, -2, -12, -8, 2, 8, 8, -2, 4, 0
16,28:-4, -14, 14, -2, -12, -6, 2, 8, 8, -2, 6, -2
26,11:-4, -14, 14, -2, -10, -12, -12, -14, -12, -10, 0, -2
26,11:-4, -14, 14, -2, -10, -12, -12, -14, -10, 0, -4, -4
26,11:-4, -14, 14, -2, -10, -12, -12, -14, -10, 0, -2, -8
26,11:-4, -14, 14, -2, -10, -12, -12, -14, -10, 0, -2, -6
26,11:-4, -14, 14, -2, -10, -12, -12, -14, -10, 0, -2, -4
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -28, 0, -26
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -28, 0, -24
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -28, 0, -22
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -24, -2, -2
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -24, -2, 2
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -24, -2, 8
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -24, 4, 4
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -24, 4, 8
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -24, 6, 12
26,11:-4, -14, 14, -2, -10, -10, -12, 0, -4, -24, 6, 16
8,10:-4, -14, 14, -2, -10, -10, -12, 6, -16, -18, -24, -22
8,10:-4, -14, 14, -2, -10, -10, -12, 6, -16, -18, -24, -20
8,10:-4, -14, 14, -2, -10, -10, -12, 6, -16, -18, -24, -18
23,25:-4, -14, 14, -2, -10, -10, -10, -2, -2, -12, -20, -8
8,10:-4, -14, 14, -2, -10, -10, 0, -10, -28, -12, -16, -8
8,10:-4, -14, 14, -2, -10, -10, 0, -10, -28, -12, -16, 0
8,10:-4, -14, 14, -2, -10, -10, 0, -10, -28, -12, -8, -16
10,6:-4, -14, 14, -2, -10, -4, 0, -4, 4, 0, -4, 6
10,6:-4, -14, 14, -2, -10, -4, 0, -4, 4, 0, 6, -4
17,31:-4, -14, 14, -2, -10, 4, -6, 2, 10, 10, 0, 8
5,11:-4, -14, 14, -2, -10, 6, 0, 2, -4, -6, 2, 4
5,11:-4, -14, 14, -2, -10, 6, 0, 2, -4, -6, 2, 6
5,11:-4, -14, 14, -2, -10, 6, 0, 2, -4, -6, 2, 8
5,11:-4, -14, 14, -2, -10, 6, 0, 2, -4, 2, 4, -6
5,11:-4, -14, 14, -2, -10, 6, 0, 2, -4, 2, 4, -2
29,16:-4, -14, 14, -2, -10, 6, 8, 0, -8, -8, 2, 2
19,17:-4, -14, 14, -2, -10, 8, -4, -14, -6, -6, -16, -8
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -28, -16, -8
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -28, -6, -18
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -28, -6, -14
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -14, -8, -28
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -14, -8, -18
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -8, -16, -28
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -8, -16, -20
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -20, -8, -8, -16
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -12, -12, -8, -26
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -12, -12, -8, -16
8,10:-4, -14, 14, -2, 0, -12, -16, -18, -10, -16, -26, -30
8,10:-4, -14, 14, -2, 0, -12, -16, -16, -12, -12, -14, -6
8,10:-4, -14, 14, -2, 0, -12, -16, -8, -18, -8, -6, -14
8,10:-4, -14, 14, -2, 0, -12, -16, -8, -18, -8, -6, -12
8,10:-4, -14, 14, -2, 0, -12, -16, -8, -18, -8, -6, -10
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, -4, 14, 16
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, -4, 18, 6
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, -4, 18, 8
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, -4, 18, 10
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, 6, 14, 16
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, 6, 14, 18
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, 6, 14, 20
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, 6, 16, 20
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, 8, 18, -4
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, 8, 18, 6
16,2:-4, -14, 14, -2, 0, -12, 2, 6, -2, 14, 24, 2
16,2:-4, -14, 14, -2, 0, -12, 2, 6, 10, -2, 22, 16
16,2:-4, -14, 14, -2, 0, -12, 2, 6, 10, -2, 22, 18
16,2:-4, -14, 14, -2, 0, -12, 2, 6, 10, -2, 22, 20
16,2:-4, -14, 14, -2, 0, -12, 2, 6, 12, -2, 14, 22
22,13:-4, -14, 14, -2, 0, -6, 2, -4, -4, 6, 0, 4
22,13:-4, -14, 14, -2, 0, -6, 2, -4, -4, 6, 0, 14
22,13:-4, -14, 14, -2, 0, -6, 2, -4, -4, 6, 14, 0
22,13:-4, -14, 14, -2, 0, -6, 2, -4, -4, 6, 14, 4
4,12:-4, -14, 14, -2, 0, -6, 2, 6, -6, -10, -10, -2
4,12:-4, -14, 14, -2, 0, -6, 2, 6, -6, -10, -10, 0
4,12:-4, -14, 14, -2, 0, -6, 2, 6, -6, -10, 0, -10
4,12:-4, -14, 14, -2, 0, -6, 2, 6, -6, -10, 0, -8
4,12:-4, -14, 14, -2, 0, -6, 2, 6, -6, -10, 0, -6
12,30:-4, -14, 14, -2, 0, 2, -6, 8, 14, 14, 4, 8
1,25:-4, -14, 14, -2, 0, 2, 10, -10, 20, 20, 10, 18
