1,2:6
4,2:-5, -6
3,3:-5, 5
3,3:6, -4
2,4:6, 7
6,3:-5, -6, -7
5,4:-5, -6, 4
5,4:-5, 5, -5
4,5:-5, 5, 6
-8,7:-4, -14, -9
-8,7:-4, -14, -8
-8,7:-4, -14, -7
-8,7:-4, -14, -6
-8,7:-4, -14, -5
-8,7:-4, -14, -4
12,5:-4, -14, 13
12,5:-4, -14, 14
12,5:-4, -14, 15
12,5:-4, -14, 16
12,5:-4, -14, 17
12,5:-4, -14, 18
9,8:-4, 7, -25
9,8:-4, 7, -24
9,8:-4, 7, -23
9,8:-4, 7, -22
9,8:-4, 7, -21
9,8:-4, 7, -20
11,-12:-4, 7, -3
11,-12:-4, 7, -2
11,-12:-4, 7, -1
11,-12:-4, 7, 0
11,-12:-4, 7, 1
11,-12:-4, 7, 2
-12,11:5, -6, -1
-12,11:5, -6, 0
-12,11:5, -6, 1
-12,11:5, -6, 2
-12,11:5, -6, 3
-12,11:5, -6, 4
8,9:5, -6, 21
8,9:5, -6, 22
8,9:5, -6, 23
8,9:5, -6, 24
8,9:5, -6, 25
8,9:5, -6, 26
5,12:5, 15, -17
5,12:5, 15, -16
5,12:5, 15, -15
5,12:5, 15, -14
5,12:5, 15, -13
5,12:5, 15, -12
7,-8:5, 15, 5
7,-8:5, 15, 6
7,-8:5, 15, 7
7,-8:5, 15, 8
7,-8:5, 15, 9
7,-8:5, 15, 10
4,5:6, 7, -3
3,6:6, 7, 8
10,-5:-5, 5, 5, 15, 13, 9
10,-5:-5, 5, 5, 15, 13, 10
10,-5:-5, 5, 5, 15, 13, 11
-4,12:-5, 5, 6, -3, -13, -8
-4,12:-5, 5, 6, -3, -13, -7
-4,12:-5, 5, 6, -3, -13, -6
-4,12:-5, 5, 6, -3, -13, -5
-4,12:-5, 5, 6, -3, -13, -4
-4,12:-5, 5, 6, -3, -13, -3
16,10:-5, 5, 6, -3, -13, 14
16,10:-5, 5, 6, -3, -13, 15
16,10:-5, 5, 6, -3, -13, 16
16,10:-5, 5, 6, -3, -13, 17
16,10:-5, 5, 6, -3, -13, 18
16,10:-5, 5, 6, -3, -13, 19
13,13:-5, 5, 6, -3, 8, -24
13,13:-5, 5, 6, -3, 8, -23
13,13:-5, 5, 6, -3, 8, -22
13,13:-5, 5, 6, -3, 8, -21
13,13:-5, 5, 6, -3, 8, -20
13,13:-5, 5, 6, -3, 8, -19
15,-7:-5, 5, 6, -3, 8, -2
15,-7:-5, 5, 6, -3, 8, -1
15,-7:-5, 5, 6, -3, 8, 0
15,-7:-5, 5, 6, -3, 8, 1
15,-7:-5, 5, 6, -3, 8, 2
15,-7:-5, 5, 6, -3, 8, 3
-8,16:-5, 5, 6, 6, -5, 0
-8,16:-5, 5, 6, 6, -5, 1
-8,16:-5, 5, 6, 6, -5, 2
-8,16:-5, 5, 6, 6, -5, 3
-8,16:-5, 5, 6, 6, -5, 4
-8,16:-5, 5, 6, 6, -5, 5
12,14:-5, 5, 6, 6, -5, 22
12,14:-5, 5, 6, 6, -5, 23
12,14:-5, 5, 6, 6, -5, 24
12,14:-5, 5, 6, 6, -5, 25
12,14:-5, 5, 6, 6, -5, 26
12,14:-5, 5, 6, 6, -5, 27
9,17:-5, 5, 6, 6, 16, -16
9,17:-5, 5, 6, 6, 16, -15
9,17:-5, 5, 6, 6, 16, -14
9,17:-5, 5, 6, 6, 16, -13
9,17:-5, 5, 6, 6, 16, -12
9,17:-5, 5, 6, 6, 16, -11
11,-3:-5, 5, 6, 6, 16, 6
11,-3:-5, 5, 6, 6, 16, 7
11,-3:-5, 5, 6, 6, 16, 8
11,-3:-5, 5, 6, 6, 16, 9
11,-3:-5, 5, 6, 6, 16, 10
11,-3:-5, 5, 6, 6, 16, 11
8,10:-5, 5, 6, 7, 8, -2
7,11:-5, 5, 6, 7, 8, 9
-8,7:-4, -14, -12, -13, -14, -12
-8,7:-4, -14, -12, -13, -14, -11
-8,7:-4, -14, -12, -13, -14, -10
-8,7:-4, -14, -12, -13, -14, -9
-8,7:-4, -14, -12, -13, -14, -8
-8,7:-4, -14, -12, -13, -14, -7
18,8:-4, -14, -12, -13, -14, 13
18,8:-4, -14, -12, -13, -14, 14
18,8:-4, -14, -12, -13, -14, 15
18,8:-4, -14, -12, -13, -14, 16
18,8:-4, -14, -12, -13, -14, 17
18,8:-4, -14, -12, -13, -14, 18
-8,7:-4, -14, -12, -13, -3, -10
-8,7:-4, -14, -12, -13, -3, -9
-8,7:-4, -14, -12, -13, -3, -8
-8,7:-4, -14, -12, -13, -3, -7
-8,7:-4, -14, -12, -13, -3, -6
-8,7:-4, -14, -12, -13, -3, -5
17,9:-4, -14, -12, -13, -3, 13
17,9:-4, -14, -12, -13, -3, 14
17,9:-4, -14, -12, -13, -3, 15
17,9:-4, -14, -12, -13, -3, 16
17,9:-4, -14, -12, -13, -3, 17
17,9:-4, -14, -12, -13, -3, 18
-7,9:-4, -14, -12, -13, 21, -11
-7,9:-4, -14, -12, -13, 21, -10
-7,9:-4, -14, -12, -13, 21, -9
-7,9:-4, -14, -12, -13, 21, -8
-7,9:-4, -14, -12, -13, 21, -7
-7,9:-4, -14, -12, -13, 21, -6
16,7:-4, -14, -12, -13, 21, 14
16,7:-4, -14, -12, -13, 21, 15
16,7:-4, -14, -12, -13, 21, 16
16,7:-4, -14, -12, -13, 21, 17
16,7:-4, -14, -12, -13, 21, 18
16,7:-4, -14, -12, -13, 21, 19
-8,7:-4, -14, -12, -12, -14, -17
-8,7:-4, -14, -12, -12, -14, -6
-8,7:-4, -14, -12, -3, -6, -9
-8,7:-4, -14, -12, -3, -6, 2
-8,7:-4, -14, -12, -2, -1, -8
-8,7:-4, -14, -12, -2, -1, -7
-8,7:-4, -14, -12, -2, -1, -6
-8,7:-4, -14, -12, -2, -1, -5
-8,7:-4, -14, -12, -2, -1, -4
-8,7:-4, -14, -12, -2, -1, -3
16,10:-4, -14, -12, -2, -1, 13
16,10:-4, -14, -12, -2, -1, 14
16,10:-4, -14, -12, -2, -1, 15
16,10:-4, -14, -12, -2, -1, 16
16,10:-4, -14, -12, -2, -1, 17
16,10:-4, -14, -12, -2, -1, 18
14,6:-4, -14, -12, 11, 9, 6
14,6:-4, -14, -12, 11, 9, 17
14,6:-4, -14, -12, 20, 17, 14
14,6:-4, -14, -12, 20, 17, 25
-6,11:-4, -14, -12, 21, 22, -10
-6,11:-4, -14, -12, 21, 22, -9
-6,11:-4, -14, -12, 21, 22, -8
-6,11:-4, -14, -12, 21, 22, -7
-6,11:-4, -14, -12, 21, 22, -6
-6,11:-4, -14, -12, 21, 22, -5
14,6:-4, -14, -12, 21, 22, 15
14,6:-4, -14, -12, 21, 22, 16
14,6:-4, -14, -12, 21, 22, 17
14,6:-4, -14, -12, 21, 22, 18
14,6:-4, -14, -12, 21, 22, 19
14,6:-4, -14, -12, 21, 22, 20
-8,7:-4, -14, -11, -21, -16, 6
-8,7:-4, -14, -11, -21, -16, 7
-8,7:-4, -14, -11, -21, -16, 8
-8,7:-4, -14, -11, -21, -16, 9
-8,7:-4, -14, -11, -21, -16, 10
-8,7:-4, -14, -11, -21, -16, 11
4,12:-4, -14, -11, -21, -16, 15
4,12:-4, -14, -11, -21, -16, 16
4,12:-4, -14, -11, -21, -16, 17
4,12:-4, -14, -11, -21, -16, 18
-8,7:-4, -14, -11, -21, 6, -16
-8,7:-4, -14, -11, -21, 6, -15
-8,7:-4, -14, -11, -21, 6, -14
-8,7:-4, -14, -11, -21, 6, -13
-8,7:-4, -14, -11, -21, 6, -12
-8,7:-4, -14, -11, -21, 6, -11
24,10:-4, -14, -11, -21, 6, 13
24,10:-4, -14, -11, -21, 6, 14
24,10:-4, -14, -11, -21, 6, 15
24,10:-4, -14, -11, -21, 6, 16
24,10:-4, -14, -11, -21, 6, 17
24,10:-4, -14, -11, -21, 6, 18
4,12:-4, -14, -11, -21, 15, -16
4,12:-4, -14, -11, -21, 15, -15
4,12:-4, -14, -11, -21, 15, -14
4,12:-4, -14, -11, -21, 15, -13
4,12:-4, -14, -11, -21, 15, -12
4,12:-4, -14, -11, -21, 15, -11
24,10:-4, -14, -11, -21, 15, 6
24,10:-4, -14, -11, -21, 15, 7
24,10:-4, -14, -11, -21, 15, 8
24,10:-4, -14, -11, -21, 15, 9
24,10:-4, -14, -11, -21, 15, 10
24,10:-4, -14, -11, -21, 15, 11
-8,7:-4, -14, -11, -20, -16, -12
-8,7:-4, -14, -11, -20, -16, -5
-8,7:-4, -14, -11, -20, -16, -2
-8,7:-4, -14, -11, -20, -16, -1
-8,7:-4, -14, -11, -18, -21, 0
-8,7:-4, -14, -11, -18, 0, -21
-8,7:-4, -14, -11, -18, 0, -14
-8,7:-4, -14, -11, -18, 0, -11
-8,7:-4, -14, -11, -18, 0, -10
-8,7:-4, -14, -11, -13, -21, -11
-8,7:-4, -14, -11, -13, -21, -10
-8,7:-4, -14, -11, -13, -21, -7
-8,7:-4, -14, -11, -13, -21, 0
-6,8:-4, -14, -11, -13, 10, -16
-6,8:-4, -14, -11, -13, 10, -5
-7,9:-4, -14, -11, -13, 21, -16
-7,9:-4, -14, -11, -13, 21, -5
-8,7:-4, -14, -11, -5, -5, -20
-8,7:-4, -14, -11, -5, -5, -19
-8,7:-4, -14, -11, -5, -5, -16
-8,7:-4, -14, -11, -5, -5, -9
-8,7:-4, -14, -11, -3, 0, -21
-8,7:-4, -14, -11, 0, -32, -10
-8,7:-4, -14, -11, 0, -32, -9
-8,7:-4, -14, -11, 0, -32, -8
-8,7:-4, -14, -11, 0, -32, -7
-8,7:-4, -14, -11, 0, -32, -6
-8,7:-4, -14, -11, 0, -32, -5
21,13:-4, -14, -11, 0, -32, 13
21,13:-4, -14, -11, 0, -32, 14
21,13:-4, -14, -11, 0, -32, 15
21,13:-4, -14, -11, 0, -32, 16
21,13:-4, -14, -11, 0, -32, 17
21,13:-4, -14, -11, 0, -32, 18
-8,7:-4, -14, -11, 0, -10, -32
-8,7:-4, -14, -11, 0, -10, -31
-8,7:-4, -14, -11, 0, -10, -30
-8,7:-4, -14, -11, 0, -10, -29
-8,7:-4, -14, -11, 0, -10, -28
-8,7:-4, -14, -11, 0, -10, -27
23,-7:-4, -14, -11, 0, -10, 13
23,-7:-4, -14, -11, 0, -10, 14
23,-7:-4, -14, -11, 0, -10, 15
23,-7:-4, -14, -11, 0, -10, 16
23,-7:-4, -14, -11, 0, -10, 17
23,-7:-4, -14, -11, 0, -10, 18
21,13:-4, -14, -11, 0, 13, -32
21,13:-4, -14, -11, 0, 13, -31
21,13:-4, -14, -11, 0, 13, -30
21,13:-4, -14, -11, 0, 13, -29
21,13:-4, -14, -11, 0, 13, -28
21,13:-4, -14, -11, 0, 13, -27
23,-7:-4, -14, -11, 0, 13, -10
23,-7:-4, -14, -11, 0, 13, -9
23,-7:-4, -14, -11, 0, 13, -8
23,-7:-4, -14, -11, 0, 13, -7
23,-7:-4, -14, -11, 0, 13, -6
23,-7:-4, -14, -11, 0, 13, -5
-16,14:-4, -14, -9, 11, 1, 6
-16,14:-4, -14, -9, 11, 1, 7
-16,14:-4, -14, -9, 11, 1, 8
-16,14:-4, -14, -9, 11, 1, 9
-16,14:-4, -14, -9, 11, 1, 10
-16,14:-4, -14, -9, 11, 1, 11
4,12:-4, -14, -9, 11, 1, 28
4,12:-4, -14, -9, 11, 1, 29
4,12:-4, -14, -9, 11, 1, 30
4,12:-4, -14, -9, 11, 1, 31
4,12:-4, -14, -9, 11, 1, 32
4,12:-4, -14, -9, 11, 1, 33
1,15:-4, -14, -9, 11, 22, -10
1,15:-4, -14, -9, 11, 22, -9
1,15:-4, -14, -9, 11, 22, -8
1,15:-4, -14, -9, 11, 22, -7
1,15:-4, -14, -9, 11, 22, -6
1,15:-4, -14, -9, 11, 22, -5
3,-5:-4, -14, -9, 11, 22, 12
3,-5:-4, -14, -9, 11, 22, 13
3,-5:-4, -14, -9, 11, 22, 14
3,-5:-4, -14, -9, 11, 22, 15
3,-5:-4, -14, -9, 11, 22, 16
3,-5:-4, -14, -9, 11, 22, 17
-20,18:-4, -14, -9, 20, 9, 14
-20,18:-4, -14, -9, 20, 9, 15
-20,18:-4, -14, -9, 20, 9, 16
-20,18:-4, -14, -9, 20, 9, 17
-20,18:-4, -14, -9, 20, 9, 18
-20,18:-4, -14, -9, 20, 9, 19
0,16:-4, -14, -9, 20, 9, 36
0,16:-4, -14, -9, 20, 9, 37
0,16:-4, -14, -9, 20, 9, 38
0,16:-4, -14, -9, 20, 9, 39
0,16:-4, -14, -9, 20, 9, 40
0,16:-4, -14, -9, 20, 9, 41
-3,19:-4, -14, -9, 20, 30, -2
-3,19:-4, -14, -9, 20, 30, -1
-3,19:-4, -14, -9, 20, 30, 0
-3,19:-4, -14, -9, 20, 30, 1
-3,19:-4, -14, -9, 20, 30, 2
-3,19:-4, -14, -9, 20, 30, 3
-1,-1:-4, -14, -9, 20, 30, 20
-1,-1:-4, -14, -9, 20, 30, 21
-1,-1:-4, -14, -9, 20, 30, 22
-1,-1:-4, -14, -9, 20, 30, 23
-1,-1:-4, -14, -9, 20, 30, 24
-1,-1:-4, -14, -9, 20, 30, 25
-4,12:-4, -14, -9, 21, 22, 12
-5,13:-4, -14, -9, 21, 22, 23
-8,7:-4, -14, -2, -13, -8, 14
-8,7:-4, -14, -2, -13, -8, 15
-8,7:-4, -14, -2, -13, -8, 16
-8,7:-4, -14, -2, -13, -8, 17
-8,7:-4, -14, -2, -13, -8, 18
-8,7:-4, -14, -2, -13, -8, 19
-8,7:-4, -14, -2, -13, 14, -8
-8,7:-4, -14, -2, -13, 14, -7
-8,7:-4, -14, -2, -13, 14, -6
-8,7:-4, -14, -2, -13, 14, -5
-8,7:-4, -14, -2, -13, 14, -4
-8,7:-4, -14, -2, -13, 14, -3
20,14:-4, -14, -2, -13, 14, 13
20,14:-4, -14, -2, -13, 14, 14
20,14:-4, -14, -2, -13, 14, 15
20,14:-4, -14, -2, -13, 14, 16
20,14:-4, -14, -2, -13, 14, 17
20,14:-4, -14, -2, -13, 14, 18
-8,7:-4, -14, -2, -12, -8, -4
-8,7:-4, -14, -2, -12, -8, 3
-8,7:-4, -14, -2, -12, -8, 6
-8,7:-4, -14, -2, -12, -8, 7
-8,7:-4, -14, -2, -10, -13, 8
-8,7:-4, -14, -2, -10, 8, -13
-8,7:-4, -14, -2, -10, 8, -6
-8,7:-4, -14, -2, -10, 8, -3
-8,7:-4, -14, -2, -10, 8, -2
-8,7:-4, -14, -2, -5, -13, -3
-8,7:-4, -14, -2, -5, -13, -2
-8,7:-4, -14, -2, -5, -13, 1
-8,7:-4, -14, -2, -5, -13, 8
-6,8:-4, -14, -2, -5, 10, -8
-6,8:-4, -14, -2, -5, 10, 3
-7,9:-4, -14, -2, -5, 21, -8
-7,9:-4, -14, -2, -5, 21, 3
-8,7:-4, -14, -2, 3, 3, -12
-8,7:-4, -14, -2, 3, 3, -11
-8,7:-4, -14, -2, 3, 3, -8
-8,7:-4, -14, -2, 3, 3, -1
-8,7:-4, -14, -2, 5, 8, -13
-8,7:-4, -14, -2, 8, -24, -2
-8,7:-4, -14, -2, 8, -24, -1
-8,7:-4, -14, -2, 8, -24, 0
-8,7:-4, -14, -2, 8, -24, 1
-8,7:-4, -14, -2, 8, -24, 2
-8,7:-4, -14, -2, 8, -24, 3
17,17:-4, -14, -2, 8, -24, 13
17,17:-4, -14, -2, 8, -24, 14
17,17:-4, -14, -2, 8, -24, 15
17,17:-4, -14, -2, 8, -24, 16
17,17:-4, -14, -2, 8, -24, 17
17,17:-4, -14, -2, 8, -24, 18
-8,7:-4, -14, -2, 8, -2, -24
-8,7:-4, -14, -2, 8, -2, -23
-8,7:-4, -14, -2, 8, -2, -22
-8,7:-4, -14, -2, 8, -2, -21
-8,7:-4, -14, -2, 8, -2, -20
-8,7:-4, -14, -2, 8, -2, -19
19,-3:-4, -14, -2, 8, -2, 13
19,-3:-4, -14, -2, 8, -2, 14
19,-3:-4, -14, -2, 8, -2, 15
19,-3:-4, -14, -2, 8, -2, 16
19,-3:-4, -14, -2, 8, -2, 17
19,-3:-4, -14, -2, 8, -2, 18
17,17:-4, -14, -2, 8, 13, -24
17,17:-4, -14, -2, 8, 13, -23
17,17:-4, -14, -2, 8, 13, -22
17,17:-4, -14, -2, 8, 13, -21
17,17:-4, -14, -2, 8, 13, -20
17,17:-4, -14, -2, 8, 13, -19
19,-3:-4, -14, -2, 8, 13, -2
19,-3:-4, -14, -2, 8, 13, -1
19,-3:-4, -14, -2, 8, 13, 0
19,-3:-4, -14, -2, 8, 13, 1
19,-3:-4, -14, -2, 8, 13, 2
19,-3:-4, -14, -2, 8, 13, 3
0,16:-4, -14, -2, 13, -13, -8
0,16:-4, -14, -2, 13, -13, -7
0,16:-4, -14, -2, 13, -13, -6
0,16:-4, -14, -2, 13, -13, -5
0,16:-4, -14, -2, 13, -13, -4
0,16:-4, -14, -2, 13, -13, -3
20,14:-4, -14, -2, 13, -13, 14
20,14:-4, -14, -2, 13, -13, 15
20,14:-4, -14, -2, 13, -13, 16
20,14:-4, -14, -2, 13, -13, 17
20,14:-4, -14, -2, 13, -13, 18
20,14:-4, -14, -2, 13, -13, 19
-8,7:-4, -14, -1, -10, -12, -15
-8,7:-4, -14, -1, -10, -12, -4
-8,7:-4, -14, -1, -1, -4, -7
-8,7:-4, -14, -1, -1, -4, 4
-8,7:-4, -14, -1, 0, 1, -6
-8,7:-4, -14, -1, 0, 1, -5
-8,7:-4, -14, -1, 0, 1, -4
-8,7:-4, -14, -1, 0, 1, -3
-8,7:-4, -14, -1, 0, 1, -2
-8,7:-4, -14, -1, 0, 1, -1
15,11:-4, -14, -1, 0, 1, 13
15,11:-4, -14, -1, 0, 1, 14
15,11:-4, -14, -1, 0, 1, 15
15,11:-4, -14, -1, 0, 1, 16
15,11:-4, -14, -1, 0, 1, 17
15,11:-4, -14, -1, 0, 1, 18
-6,8:-4, -14, -1, 0, 10, -7
-6,8:-4, -14, -1, 0, 10, -6
-6,8:-4, -14, -1, 0, 10, -5
-6,8:-4, -14, -1, 0, 10, -4
-6,8:-4, -14, -1, 0, 10, -3
-6,8:-4, -14, -1, 0, 10, -2
14,9:-4, -14, -1, 0, 10, 12
14,9:-4, -14, -1, 0, 10, 13
14,9:-4, -14, -1, 0, 10, 14
14,9:-4, -14, -1, 0, 10, 15
14,9:-4, -14, -1, 0, 10, 16
14,9:-4, -14, -1, 0, 10, 17
16,10:-4, -14, -1, 0, 13, -10
15,11:-4, -14, -1, 0, 13, 1
-4,9:-4, -14, -1, 10, 9, -8
-4,9:-4, -14, -1, 10, 9, -7
-4,9:-4, -14, -1, 10, 9, -6
-4,9:-4, -14, -1, 10, 9, -5
-4,9:-4, -14, -1, 10, 9, -4
-4,9:-4, -14, -1, 10, 9, -3
13,7:-4, -14, -1, 10, 9, 11
13,7:-4, -14, -1, 10, 9, 12
13,7:-4, -14, -1, 10, 9, 13
13,7:-4, -14, -1, 10, 9, 14
13,7:-4, -14, -1, 10, 9, 15
13,7:-4, -14, -1, 10, 9, 16
-16,14:-4, -14, -1, 11, 1, 5
-9,19:-4, -14, -1, 11, 5, 28
-9,19:-4, -14, -1, 11, 5, 32
-9,19:-4, -14, -1, 11, 5, 33
-9,19:-4, -14, -1, 11, 5, 35
-9,19:-4, -14, -1, 11, 5, 38
13,7:-4, -14, -1, 11, 9, 6
13,7:-4, -14, -1, 11, 9, 17
13,7:-4, -14, -1, 20, 17, 14
13,7:-4, -14, -1, 20, 17, 25
-2,10:-4, -14, 10, 9, 8, -9
-2,10:-4, -14, 10, 9, 8, -8
-2,10:-4, -14, 10, 9, 8, -7
-2,10:-4, -14, 10, 9, 8, -6
-2,10:-4, -14, 10, 9, 8, -5
-2,10:-4, -14, 10, 9, 8, -4
12,5:-4, -14, 10, 9, 8, 10
12,5:-4, -14, 10, 9, 8, 11
12,5:-4, -14, 10, 9, 8, 12
12,5:-4, -14, 10, 9, 8, 13
12,5:-4, -14, 10, 9, 8, 14
12,5:-4, -14, 10, 9, 8, 15
-3,11:-4, -14, 10, 9, 19, -9
-3,11:-4, -14, 10, 9, 19, -8
-3,11:-4, -14, 10, 9, 19, -7
-3,11:-4, -14, 10, 9, 19, -6
-3,11:-4, -14, 10, 9, 19, -5
-3,11:-4, -14, 10, 9, 19, -4
12,5:-4, -14, 10, 9, 19, 12
12,5:-4, -14, 10, 9, 19, 13
12,5:-4, -14, 10, 9, 19, 14
12,5:-4, -14, 10, 9, 19, 15
12,5:-4, -14, 10, 9, 19, 16
12,5:-4, -14, 10, 9, 19, 17
12,5:-4, -14, 10, 10, 8, 5
12,5:-4, -14, 10, 10, 8, 16
-4,18:-4, -14, 10, 10, 17, 2
-4,18:-4, -14, 10, 10, 17, 3
-4,18:-4, -14, 10, 10, 17, 10
-4,18:-4, -14, 10, 10, 17, 11
12,5:-4, -14, 10, 19, 16, 13
12,5:-4, -14, 10, 19, 16, 24
-4,12:-4, -14, 10, 20, 21, -9
-4,12:-4, -14, 10, 20, 21, -8
-4,12:-4, -14, 10, 20, 21, -7
-4,12:-4, -14, 10, 20, 21, -6
-4,12:-4, -14, 10, 20, 21, -5
-4,12:-4, -14, 10, 20, 21, -4
12,5:-4, -14, 10, 20, 21, 14
12,5:-4, -14, 10, 20, 21, 15
12,5:-4, -14, 10, 20, 21, 16
12,5:-4, -14, 10, 20, 21, 17
12,5:-4, -14, 10, 20, 21, 18
12,5:-4, -14, 10, 20, 21, 19
-16,14:-4, -14, 11, 1, 6, -9
-16,14:-4, -14, 11, 1, 6, -8
-16,14:-4, -14, 11, 1, 6, -7
-16,14:-4, -14, 11, 1, 6, -6
-16,14:-4, -14, 11, 1, 6, -5
-16,14:-4, -14, 11, 1, 6, -4
12,5:-4, -14, 11, 1, 6, 28
12,5:-4, -14, 11, 1, 6, 29
12,5:-4, -14, 11, 1, 6, 30
12,5:-4, -14, 11, 1, 6, 31
12,5:-4, -14, 11, 1, 6, 32
12,5:-4, -14, 11, 1, 6, 33
4,12:-4, -14, 11, 1, 28, -9
4,12:-4, -14, 11, 1, 28, -8
4,12:-4, -14, 11, 1, 28, -7
4,12:-4, -14, 11, 1, 28, -6
4,12:-4, -14, 11, 1, 28, -5
4,12:-4, -14, 11, 1, 28, -4
12,5:-4, -14, 11, 1, 28, 6
12,5:-4, -14, 11, 1, 28, 7
12,5:-4, -14, 11, 1, 28, 8
12,5:-4, -14, 11, 1, 28, 9
12,5:-4, -14, 11, 1, 28, 10
12,5:-4, -14, 11, 1, 28, 11
12,5:-4, -14, 11, 2, 6, 10
12,5:-4, -14, 11, 2, 6, 17
12,5:-4, -14, 11, 2, 6, 20
12,5:-4, -14, 11, 2, 6, 21
12,5:-4, -14, 11, 4, 1, 22
12,5:-4, -14, 11, 4, 22, 1
12,5:-4, -14, 11, 4, 22, 8
12,5:-4, -14, 11, 4, 22, 11
12,5:-4, -14, 11, 4, 22, 12
12,5:-4, -14, 11, 9, 1, 11
12,5:-4, -14, 11, 9, 1, 12
12,5:-4, -14, 11, 9, 1, 15
12,5:-4, -14, 11, 9, 1, 22
12,5:-4, -14, 11, 17, 17, 2
12,5:-4, -14, 11, 17, 17, 3
12,5:-4, -14, 11, 17, 17, 6
12,5:-4, -14, 11, 17, 17, 13
1,16:-4, -14, 11, 18, 2, 13
2,15:-4, -14, 11, 18, 2, 16
1,10:-4, -14, 11, 18, 9, 4
1,16:-4, -14, 11, 18, 13, 2
1,16:-4, -14, 11, 18, 13, 3
1,16:-4, -14, 11, 18, 13, 6
2,15:-4, -14, 11, 18, 16, 2
2,15:-4, -14, 11, 18, 16, 3
2,15:-4, -14, 11, 18, 16, 6
5,13:-4, -14, 11, 18, 16, 11
-3,6:-4, -14, 11, 18, 17, 4
12,5:-4, -14, 11, 19, 22, 1
3,-5:-4, -14, 11, 22, 12, -9
3,-5:-4, -14, 11, 22, 12, -8
3,-5:-4, -14, 11, 22, 12, -7
3,-5:-4, -14, 11, 22, 12, -6
3,-5:-4, -14, 11, 22, 12, -5
3,-5:-4, -14, 11, 22, 12, -4
-20,18:-4, -14, 20, 9, 14, -9
-20,18:-4, -14, 20, 9, 14, -8
-20,18:-4, -14, 20, 9, 14, -7
-20,18:-4, -14, 20, 9, 14, -6
-20,18:-4, -14, 20, 9, 14, -5
-20,18:-4, -14, 20, 9, 14, -4
12,5:-4, -14, 20, 9, 14, 36
12,5:-4, -14, 20, 9, 14, 37
12,5:-4, -14, 20, 9, 14, 38
12,5:-4, -14, 20, 9, 14, 39
12,5:-4, -14, 20, 9, 14, 40
12,5:-4, -14, 20, 9, 14, 41
0,16:-4, -14, 20, 9, 36, -9
0,16:-4, -14, 20, 9, 36, -8
0,16:-4, -14, 20, 9, 36, -7
0,16:-4, -14, 20, 9, 36, -6
0,16:-4, -14, 20, 9, 36, -5
0,16:-4, -14, 20, 9, 36, -4
12,5:-4, -14, 20, 9, 36, 14
12,5:-4, -14, 20, 9, 36, 15
12,5:-4, -14, 20, 9, 36, 16
12,5:-4, -14, 20, 9, 36, 17
12,5:-4, -14, 20, 9, 36, 18
12,5:-4, -14, 20, 9, 36, 19
12,5:-4, -14, 20, 10, 14, 18
12,5:-4, -14, 20, 10, 14, 25
12,5:-4, -14, 20, 10, 14, 28
12,5:-4, -14, 20, 10, 14, 29
12,5:-4, -14, 20, 12, 9, 30
12,5:-4, -14, 20, 12, 30, 9
12,5:-4, -14, 20, 12, 30, 16
12,5:-4, -14, 20, 12, 30, 19
12,5:-4, -14, 20, 12, 30, 20
12,5:-4, -14, 20, 17, 9, 19
12,5:-4, -14, 20, 17, 9, 20
12,5:-4, -14, 20, 17, 9, 23
12,5:-4, -14, 20, 17, 9, 30
12,5:-4, -14, 20, 25, 25, 10
12,5:-4, -14, 20, 25, 25, 11
12,5:-4, -14, 20, 25, 25, 14
12,5:-4, -14, 20, 25, 25, 21
12,5:-4, -14, 20, 27, 30, 9
-3,19:-4, -14, 20, 30, 0, -9
-3,19:-4, -14, 20, 30, 0, -8
-3,19:-4, -14, 20, 30, 0, -7
-3,19:-4, -14, 20, 30, 0, -6
-3,19:-4, -14, 20, 30, 0, -5
-3,19:-4, -14, 20, 30, 0, -4
12,5:-4, -14, 20, 30, 0, 20
12,5:-4, -14, 20, 30, 0, 21
12,5:-4, -14, 20, 30, 0, 22
12,5:-4, -14, 20, 30, 0, 23
12,5:-4, -14, 20, 30, 0, 24
12,5:-4, -14, 20, 30, 0, 25
-1,-1:-4, -14, 20, 30, 20, -9
-1,-1:-4, -14, 20, 30, 20, -8
-1,-1:-4, -14, 20, 30, 20, -7
-1,-1:-4, -14, 20, 30, 20, -6
-1,-1:-4, -14, 20, 30, 20, -5
-1,-1:-4, -14, 20, 30, 20, -4
12,5:-4, -14, 20, 30, 20, 0
12,5:-4, -14, 20, 30, 20, 1
12,5:-4, -14, 20, 30, 20, 2
12,5:-4, -14, 20, 30, 20, 3
12,5:-4, -14, 21, 12, 10, 7
12,5:-4, -14, 21, 12, 10, 18
12,5:-4, -14, 21, 21, 18, 15
12,5:-4, -14, 21, 21, 18, 26
-5,13:-4, -14, 21, 22, 23, -9
-5,13:-4, -14, 21, 22, 23, -8
-5,13:-4, -14, 21, 22, 23, -7
-5,13:-4, -14, 21, 22, 23, -6
-5,13:-4, -14, 21, 22, 23, -5
-5,13:-4, -14, 21, 22, 23, -4
12,5:-4, -14, 21, 22, 23, 16
12,5:-4, -14, 21, 22, 23, 17
12,5:-4, -14, 21, 22, 23, 18
12,5:-4, -14, 21, 22, 23, 19
12,5:-4, -14, 21, 22, 23, 20
12,5:-4, -14, 21, 22, 23, 21
15,-4:-4, -13, -14, -4, -3, 7
8,5:-4, -13, -14, -4, -2, 7
