-1,0:-4, -6, -13, -5, -25
-1,0:-4, -6, -13, -5, -24
-1,0:-4, -6, -13, -5, -23
-1,0:-4, -6, -13, -5, -22
-1,0:-4, -6, -13, -5, -21
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 15
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 17
5,-6:-4, -6, 6, -2, 18
5,-6:-4, -6, 6, -2, 19
-5,4:5, 2, -5, 3, -18
-5,4:5, 2, -5, 3, -17
-5,4:5, 2, -5, 3, -16
-5,4:5, 2, -5, 3, -15
-5,4:5, 2, -5, 3, -14
-5,4:5, 2, -5, 3, -13
1,-2:5, 2, 14, 6, 22
1,-2:5, 2, 14, 6, 23
1,-2:5, 2, 14, 6, 24
1,-2:5, 2, 14, 6, 25
1,-2:5, 2, 14, 6, 26
1,-2:5, 2, 14, 6, 27
7,-5:-5, -5, -7, 5, -3, 21, 22, 15
7,-5:-5, -5, -7, 5, -3, 21, 22, 16
7,-5:-5, -5, -7, 5, -3, 21, 22, 17
7,-5:-5, -5, -7, 5, -3, 21, 22, 18
7,-5:-5, -5, -7, 5, -3, 21, 22, 19
7,-5:-5, -5, -7, 5, -3, 21, 22, 20
16,1:-5, -5, -7, 5, 2, -7, -11, -13
11,-2:-5, -5, 1, -4, -15, -12, -10, 1
3,6:-5, -5, 1, -4, -15, -12, 3, -10
12,-3:-5, -5, 1, -4, -15, -2, -12, 0
12,-3:-5, -5, 1, -4, -15, -2, -12, 1
12,-3:-5, -5, 1, -4, -15, -2, -12, 2
12,-3:-5, -5, 1, -4, -15, -2, -12, 3
12,-3:-5, -5, 1, -4, -15, -2, -12, 4
12,-3:-5, -5, 1, -4, -15, -2, -12, 5
12,-3:-5, -5, 1, -4, -15, -2, 0, -12
12,-3:-5, -5, 1, -4, -15, -2, 0, -11
12,-3:-5, -5, 1, -4, -15, -2, 0, -8
12,-3:-5, -5, 1, -4, -15, -2, 0, -1
16,-13:-5, -5, 1, -4, -12, -26, -14, -10
16,-13:-5, -5, 1, -4, -12, -26, -14, 1
16,-13:-5, -5, 1, -4, -12, -26, 1, -14
16,-13:-5, -5, 1, -4, -12, -26, 1, -13
16,-13:-5, -5, 1, -4, -12, -26, 1, -10
16,-13:-5, -5, 1, -4, -12, -26, 1, -3
16,-13:-5, -5, 1, -4, -12, -14, -10, -26
16,-13:-5, -5, 1, -4, -12, -14, -10, -19
16,-13:-5, -5, 1, -4, -12, -14, -10, -16
16,-13:-5, -5, 1, -4, -12, -14, -10, -15
16,-5:-5, -5, 1, -4, -10, -9, 4, -15
12,6:-5, -5, 1, -4, -7, -6, -1, -14
4,-4:-5, -5, 1, -4, -7, 6, 0, -10
4,-4:-5, -5, 1, -4, -7, 6, 0, -9
4,-4:-5, -5, 1, -4, -7, 6, 0, -8
4,-4:-5, -5, 1, -4, -7, 6, 0, -7
4,-4:-5, -5, 1, -4, -7, 6, 0, -6
4,-4:-5, -5, 1, -4, -7, 6, 0, -5
6,-2:-5, -5, 1, 0, -17, 12, -14, 25
6,-2:-5, -5, 1, 0, -17, 12, -14, 26
6,-2:-5, -5, 1, 0, -17, 12, -14, 27
6,-2:-5, -5, 1, 0, -17, 12, -14, 28
6,-2:-5, -5, 1, 0, -17, 12, -14, 29
6,-2:-5, -5, 1, 0, -17, 12, -14, 30
6,-2:-5, -5, 1, 0, -17, 12, 25, -14
-3,1:-5, -5, 1, 0, 1, 2, 12, 3
-3,1:-5, -5, 1, 0, 1, 2, 12, 14
0,-5:-5, -5, 1, 0, 9, -2, -2, 3
11,-2:-5, -5, 1, 1, -4, -15, -12, -10
3,6:-5, -5, 1, 1, -4, -15, -12, 3
3,6:-5, -5, 1, 1, -4, -15, 3, -13
3,6:-5, -5, 1, 1, -4, -15, 3, -12
3,6:-5, -5, 1, 1, -4, -15, 3, -11
3,6:-5, -5, 1, 1, -4, -15, 3, -10
3,6:-5, -5, 1, 1, -4, -15, 3, -9
3,6:-5, -5, 1, 1, -4, -15, 3, -8
14,-9:-5, -5, 1, 5, -1, 13, -5, -20
6,-1:-5, -5, 1, 5, -1, 13, -5, -7
18,-2:-5, -5, 3, -11, -18, -10, -4, -5
18,-2:-5, -5, 3, -11, -18, -10, -4, -4
18,-2:-5, -5, 3, -11, -18, -10, -4, -1
18,-2:-5, -5, 3, -11, -18, -10, -4, 6
18,-2:-5, -5, 3, -11, -18, -10, -2, -6
18,-2:-5, -5, 3, -11, -18, -10, -2, -1
18,-2:-5, -5, 3, -11, -18, -10, -2, 0
18,-2:-5, -5, 3, -11, -18, -10, -2, 5
18,-2:-5, -5, 3, -11, -18, -10, 1, -5
18,-2:-5, -5, 3, -11, -18, -10, 1, -4
18,-2:-5, -5, 3, -11, -18, -10, 1, -3
18,-2:-5, -5, 3, -11, -18, -10, 1, -2
18,-2:-5, -5, 3, -11, -18, -10, 1, -1
18,-2:-5, -5, 3, -11, -18, -10, 1, 0
18,-2:-5, -5, 3, -11, -18, -10, 2, -6
18,-2:-5, -5, 3, -11, -18, -10, 2, -2
18,-2:-5, -5, 3, -11, -18, -10, 3, -9
18,-2:-5, -5, 3, -11, -18, -10, 3, -8
18,-2:-5, -5, 3, -11, -18, -10, 3, -5
18,-2:-5, -5, 3, -11, -18, -10, 3, 2
18,-2:-5, -5, 3, -11, -18, -10, 5, -4
18,-2:-5, -5, 3, -11, -18, -10, 5, 1
38,-7:-5, -5, 3, -11, 1, -17, -27, -10
38,-7:-5, -5, 3, -11, 1, -17, -27, -9
38,-7:-5, -5, 3, -11, 1, -17, -27, -8
38,-7:-5, -5, 3, -11, 1, -17, -27, -7
38,-7:-5, -5, 3, -11, 1, -17, -27, -6
38,-7:-5, -5, 3, -11, 1, -17, -27, -5
6,7:-5, -5, 3, -3, 5, 4, 1, -14
6,7:-5, -5, 3, -3, 5, 4, 1, -7
6,7:-5, -5, 3, -3, 5, 4, 1, -4
12,-6:-5, -5, 3, -3, 6, -17, -2, -15
4,2:-5, -5, 3, -3, 6, -17, -2, -2
-6,-2:-5, -5, 3, 2, -7, -16, 7, 6
-6,-2:-5, -5, 3, 2, -7, 7, 6, -16
-6,-2:-5, -5, 3, 2, -7, 7, 6, -15
-6,-2:-5, -5, 3, 2, -7, 7, 6, -12
-6,-2:-5, -5, 3, 2, -7, 7, 6, -5
5,15:-5, -5, 3, 2, 1, 11, 8, 2
12,6:-5, -5, 3, 3, -9, -1, -14, -30
12,6:-5, -5, 3, 3, -9, -1, -14, -29
12,6:-5, -5, 3, 3, -9, -1, -14, -28
12,6:-5, -5, 3, 3, -9, -1, -14, -27
12,6:-5, -5, 3, 3, -9, -1, -14, -26
12,6:-5, -5, 3, 3, -9, -1, -14, -25
-3,-10:-5, -5, 3, 3, -7, -15, 3, -6
9,-7:-5, -5, 3, 6, -12, -13, -21, -10
17,1:-5, -5, 6, -18, -18, -25, -36, -34
17,1:-5, -5, 6, -18, -18, -25, -36, -33
17,1:-5, -5, 6, -18, -18, -25, -36, -32
17,1:-5, -5, 6, -18, -18, -25, -36, -31
17,1:-5, -5, 6, -18, -18, -25, -36, -30
17,1:-5, -5, 6, -18, -18, -25, -36, -29
17,1:-5, -5, 6, -18, -18, -25, -25, -32
17,1:-5, -5, 6, -18, -18, -25, -25, -31
17,1:-5, -5, 6, -18, -18, -25, -25, -30
17,1:-5, -5, 6, -18, -18, -25, -25, -29
17,1:-5, -5, 6, -18, -18, -25, -25, -28
17,1:-5, -5, 6, -18, -18, -25, -25, -27
-7,7:-5, -5, 6, -18, -6, -18, -24, -17
-7,7:-5, -5, 6, -18, -6, -18, -17, -24
-7,7:-5, -5, 6, -18, -6, -18, -17, -13
10,9:-5, -5, 6, -6, -8, -15, -7, -23
10,9:-5, -5, 6, -6, -8, -15, -7, -19
6,13:-5, -5, 6, 3, 0, -7, 1, -26
6,13:-5, -5, 6, 3, 0, -7, 1, -23
15,4:-5, 4, -7, -4, -6, 6, -2, 22
15,4:-5, 4, -7, -4, -6, 6, -2, 25
11,8:-5, 4, -7, 5, 2, 14, 6, 18
11,8:-5, 4, -7, 5, 2, 14, 6, 22
9,-9:-5, 4, -7, 5, 17, 17, 16, 12
9,-9:-5, 4, -7, 5, 17, 17, 16, 23
9,-9:-5, 4, -7, 5, 17, 17, 23, 16
3,15:-5, 4, -7, 17, 17, 24, 24, 26
3,15:-5, 4, -7, 17, 17, 24, 24, 27
3,15:-5, 4, -7, 17, 17, 24, 24, 28
3,15:-5, 4, -7, 17, 17, 24, 24, 29
3,15:-5, 4, -7, 17, 17, 24, 24, 30
3,15:-5, 4, -7, 17, 17, 24, 24, 31
3,15:-5, 4, -7, 17, 17, 24, 35, 28
3,15:-5, 4, -7, 17, 17, 24, 35, 29
3,15:-5, 4, -7, 17, 17, 24, 35, 30
3,15:-5, 4, -7, 17, 17, 24, 35, 31
3,15:-5, 4, -7, 17, 17, 24, 35, 32
3,15:-5, 4, -7, 17, 17, 24, 35, 33
8,10:-5, 4, -6, -7, 3, 2, 1, 13
-2,2:-5, 4, -6, -7, 3, 6, -1, 4
-2,2:-5, 4, -6, -7, 3, 6, -1, 5
-2,2:-5, 4, -6, -7, 3, 6, -1, 6
-2,2:-5, 4, -6, -7, 3, 6, -1, 7
-2,2:-5, 4, -6, -7, 3, 6, -1, 8
-2,2:-5, 4, -6, -7, 3, 6, -1, 9
1,4:-5, 4, -6, -6, 0, -14, 4, 6
-7,12:-5, 4, -6, -6, 0, -14, 4, 19
-11,14:-5, 4, -6, -2, 3, 11, 2, 14
-11,14:-5, 4, -6, -2, 3, 11, 2, 15
-11,14:-5, 4, -6, -2, 3, 11, 2, 18
-11,14:-5, 4, -6, -2, 3, 11, 2, 25
-11,14:-5, 4, -6, -2, 3, 11, 14, 2
-11,14:-5, 4, -6, -2, 3, 11, 14, 9
-11,14:-5, 4, -6, -2, 3, 11, 14, 12
-11,14:-5, 4, -6, -2, 3, 11, 14, 13
8,1:-5, 4, -6, -2, 3, 14, -4, 7
8,1:-5, 4, -6, -2, 3, 14, -4, 8
8,1:-5, 4, -6, -2, 3, 14, -4, 9
8,1:-5, 4, -6, -2, 3, 14, -4, 10
8,1:-5, 4, -6, -2, 3, 14, -4, 11
8,1:-5, 4, -6, -2, 3, 14, -4, 12
8,1:-5, 4, -6, -2, 3, 14, 10, -4
0,9:-5, 4, -6, -2, 3, 14, 10, 9
-3,-2:-5, 4, -6, -1, -10, 1, 1, -4
3,-5:-5, 4, -6, -1, -2, -3, -13, -15
3,-5:-5, 4, -6, -1, -2, -3, -13, -4
0,4:-5, 4, -6, -1, 16, -13, -31, 13
0,4:-5, 4, -6, -1, 16, -13, 13, -31
0,4:-5, 4, -6, -1, 16, -13, 13, -30
0,4:-5, 4, -6, -1, 16, -13, 13, -29
0,4:-5, 4, -6, -1, 16, -13, 13, -28
0,4:-5, 4, -6, -1, 16, -13, 13, -27
0,4:-5, 4, -6, -1, 16, -13, 13, -26
-3,14:-5, 4, -6, 3, 9, 8, -5, 14
-11,14:-5, 4, -6, 3, 11, 2, 14, -2
-11,14:-5, 4, -6, 3, 11, 2, 14, 9
8,1:-5, 4, -6, 3, 14, -4, 7, 9
-1,10:-5, 4, -6, 3, 14, 1, -6, 0
-1,10:-5, 4, -6, 3, 14, 1, -6, 7
-1,10:-5, 4, -6, 3, 14, 1, -6, 10
-1,10:-5, 4, -6, 3, 14, 1, -6, 11
-1,10:-5, 4, -6, 3, 14, 1, 0, -6
-1,10:-5, 4, -6, 3, 14, 1, 0, -5
-1,10:-5, 4, -6, 3, 14, 1, 0, -4
-1,10:-5, 4, -6, 3, 14, 1, 0, -3
-1,10:-5, 4, -6, 3, 14, 1, 0, -2
-1,10:-5, 4, -6, 3, 14, 1, 0, -1
0,9:-5, 4, -6, 3, 14, 10, 9, -2
7,-1:-5, 4, -6, 11, 10, 7, 11, -5
-1,7:-5, 4, -6, 11, 10, 7, 11, 8
3,-1:-5, 4, -6, 11, 13, 11, 5, 6
3,-1:-5, 4, -6, 11, 13, 11, 5, 7
3,-1:-5, 4, -6, 11, 13, 11, 5, 8
3,-1:-5, 4, -6, 11, 13, 11, 5, 9
3,-1:-5, 4, -6, 11, 13, 11, 5, 10
8,10:-5, 4, -4, -7, -4, 8, 13, 24
8,10:-5, 4, -4, -7, -4, 8, 13, 25
8,10:-5, 4, -4, -7, -4, 8, 13, 26
8,10:-5, 4, -4, -7, -4, 8, 13, 27
8,10:-5, 4, -4, -7, -4, 8, 13, 28
8,10:-5, 4, -4, -7, -4, 8, 13, 29
4,2:-5, 4, -4, -7, 2, 16, 1, 1
-4,10:-5, 4, -4, -7, 2, 16, 1, 14
-5,7:-5, 4, -4, -7, 11, 12, 20, 9
9,4:-5, 4, -4, -6, -5, 2, -2, 3
9,4:-5, 4, -4, -6, -5, 2, -2, 6
9,4:-5, 4, -4, -6, -5, 2, -2, 13
-3,5:-5, 4, -4, -6, -4, 2, 2, -3
-3,5:-5, 4, -4, -6, -4, 2, 2, -2
-3,5:-5, 4, -4, -6, -4, 2, 2, -1
-3,5:-5, 4, -4, -6, -4, 2, 2, 0
-3,5:-5, 4, -4, -6, -4, 2, 2, 1
-11,5:-5, 4, -4, -6, 14, 2, -7, 5
-11,5:-5, 4, -4, -6, 14, 2, -7, 6
-11,5:-5, 4, -4, -6, 14, 2, -7, 9
-11,5:-5, 4, -4, -6, 14, 2, -7, 16
-11,5:-5, 4, -4, -6, 14, 2, 5, -7
-11,5:-5, 4, -4, -6, 14, 2, 5, 0
-11,5:-5, 4, -4, -6, 14, 2, 5, 3
-11,5:-5, 4, -4, -6, 14, 2, 5, 4
8,-8:-5, 4, -4, -6, 14, 5, -13, -2
8,-8:-5, 4, -4, -6, 14, 5, -13, -1
8,-8:-5, 4, -4, -6, 14, 5, -13, 0
8,-8:-5, 4, -4, -6, 14, 5, -13, 1
8,-8:-5, 4, -4, -6, 14, 5, -13, 2
8,-8:-5, 4, -4, -6, 14, 5, -13, 3
-8,-5:-5, 4, -4, -4, 6, -4, 7, 5
0,-8:-5, 4, -4, -3, -12, 6, -7, 4
0,-8:-5, 4, -4, -3, -12, 6, -7, 11
0,-8:-5, 4, -4, -3, -12, 6, -7, 14
0,-8:-5, 4, -4, -3, -12, 6, -7, 15
0,-8:-5, 4, -4, -3, -12, 6, 11, -7
17,3:-5, 4, -4, -3, -2, -12, -9, -3
-5,36:-5, 4, -4, 10, -2, 16, 26, 4
-5,36:-5, 4, -4, 10, -2, 16, 26, 5
-5,36:-5, 4, -4, 10, -2, 16, 26, 6
-5,36:-5, 4, -4, 10, -2, 16, 26, 7
-5,36:-5, 4, -4, 10, -2, 16, 26, 8
-5,36:-5, 4, -4, 10, -2, 16, 26, 9
0,16:-5, 4, -4, 10, 17, 9, -6, -2
0,16:-5, 4, -4, 10, 17, 9, -6, 3
0,16:-5, 4, -4, 10, 17, 9, -4, -3
0,16:-5, 4, -4, 10, 17, 9, -4, 4
0,16:-5, 4, -4, 10, 17, 9, -4, 7
0,16:-5, 4, -4, 10, 17, 9, -4, 8
0,16:-5, 4, -4, 10, 17, 9, -3, 1
0,16:-5, 4, -4, 10, 17, 9, -3, 5
0,16:-5, 4, -4, 10, 17, 9, -2, -1
0,16:-5, 4, -4, 10, 17, 9, -2, 0
0,16:-5, 4, -4, 10, 17, 9, -2, 1
0,16:-5, 4, -4, 10, 17, 9, -2, 2
0,16:-5, 4, -4, 10, 17, 9, -2, 3
0,16:-5, 4, -4, 10, 17, 9, -2, 4
0,16:-5, 4, -4, 10, 17, 9, 1, -6
0,16:-5, 4, -4, 10, 17, 9, 1, -1
0,16:-5, 4, -4, 10, 17, 9, 1, 0
0,16:-5, 4, -4, 10, 17, 9, 1, 5
0,16:-5, 4, -4, 10, 17, 9, 3, -7
0,16:-5, 4, -4, 10, 17, 9, 3, 0
0,16:-5, 4, -4, 10, 17, 9, 3, 3
0,16:-5, 4, -4, 10, 17, 9, 3, 4
-10,10:-5, 4, 1, -7, 13, 2, 20, 4
-10,10:-5, 4, 1, -7, 13, 2, 20, 5
-10,10:-5, 4, 1, -7, 13, 2, 20, 6
-10,10:-5, 4, 1, -7, 13, 2, 20, 7
-10,10:-5, 4, 1, -7, 13, 2, 20, 8
-10,10:-5, 4, 1, -7, 13, 2, 20, 9
3,-9:-5, 4, 1, -7, 13, 5, -9, 3
3,-9:-5, 4, 1, -7, 13, 5, -9, 4
3,-9:-5, 4, 1, -7, 13, 5, -9, 7
3,-9:-5, 4, 1, -7, 13, 5, -9, 14
3,-9:-5, 4, 1, -7, 13, 5, 3, -9
3,-9:-5, 4, 1, -7, 13, 5, 3, -2
3,-9:-5, 4, 1, -7, 13, 5, 3, 1
3,-9:-5, 4, 1, -7, 13, 5, 3, 2
3,14:-5, 4, 1, -6, -3, 6, 10, 12
-3,5:-5, 4, 1, -6, 2, -22, -23, -21
-3,5:-5, 4, 1, -6, 2, -22, -23, -20
-3,5:-5, 4, 1, -6, 2, -22, -23, -19
-3,5:-5, 4, 1, -6, 2, -22, -23, -18
-3,5:-5, 4, 1, -6, 2, -22, -23, -17
-3,5:-5, 4, 1, -6, 2, -22, -23, -16
-3,5:-5, 4, 1, -6, 2, -22, -12, -19
-3,5:-5, 4, 1, -6, 2, -22, -12, -18
-3,5:-5, 4, 1, -6, 2, -22, -12, -17
-3,5:-5, 4, 1, -6, 2, -22, -12, -16
-3,5:-5, 4, 1, -6, 2, -22, -12, -15
-3,5:-5, 4, 1, -6, 2, -22, -12, -14
-3,5:-5, 4, 1, -6, 2, -21, -23, -26
-3,5:-5, 4, 1, -6, 2, -21, -23, -15
-3,5:-5, 4, 1, -6, 2, -12, -15, -18
-3,5:-5, 4, 1, -6, 2, -12, -15, -7
-3,5:-5, 4, 1, -6, 2, -11, -10, -17
-3,5:-5, 4, 1, -6, 2, -11, -10, -16
-3,5:-5, 4, 1, -6, 2, -11, -10, -15
-3,5:-5, 4, 1, -6, 2, -11, -10, -14
-3,5:-5, 4, 1, -6, 2, -11, -10, -13
-3,5:-5, 4, 1, -6, 2, -11, -10, -12
8,-8:-5, 4, 1, -6, 5, -13, 5, 7
8,-8:-5, 4, 1, -6, 5, -13, 5, 8
8,-8:-5, 4, 1, -6, 5, -13, 5, 9
8,-8:-5, 4, 1, -6, 5, -13, 5, 10
8,-8:-5, 4, 1, -6, 5, -13, 5, 11
8,-8:-5, 4, 1, -6, 5, -13, 5, 12
8,-8:-5, 4, 1, -6, 5, -13, 16, 9
8,-8:-5, 4, 1, -6, 5, -13, 16, 10
8,-8:-5, 4, 1, -6, 5, -13, 16, 11
8,-8:-5, 4, 1, -6, 5, -13, 16, 12
8,-8:-5, 4, 1, -6, 5, -13, 16, 13
8,-8:-5, 4, 1, -6, 5, -13, 16, 14
0,0:-5, 4, 1, -6, 5, 0, 16, 9
0,0:-5, 4, 1, -6, 5, 0, 16, 10
0,0:-5, 4, 1, -6, 5, 0, 16, 11
0,0:-5, 4, 1, -6, 5, 0, 16, 12
0,0:-5, 4, 1, -6, 5, 0, 16, 13
0,0:-5, 4, 1, -6, 5, 0, 16, 14
0,0:-5, 4, 1, -6, 5, 5, 0, 8
0,0:-5, 4, 1, -6, 5, 5, 0, 9
0,0:-5, 4, 1, -6, 5, 5, 0, 10
0,0:-5, 4, 1, -6, 5, 5, 0, 11
0,0:-5, 4, 1, -6, 5, 5, 0, 12
8,-8:-5, 4, 1, -6, 8, -13, 8, 12
8,-8:-5, 4, 1, -6, 8, -13, 8, 17
8,-8:-5, 4, 1, -6, 8, -13, 8, 18
8,-8:-5, 4, 1, -6, 8, -13, 8, 23
8,-8:-5, 4, 1, -6, 8, -13, 9, 9
8,-8:-5, 4, 1, -6, 8, -13, 9, 10
8,-8:-5, 4, 1, -6, 8, -13, 9, 13
8,-8:-5, 4, 1, -6, 8, -13, 9, 20
8,-8:-5, 4, 1, -6, 8, -13, 12, 14
8,-8:-5, 4, 1, -6, 8, -13, 12, 15
0,0:-5, 4, 1, -6, 8, 8, 0, 12
0,0:-5, 4, 1, -6, 8, 8, 0, 17
0,0:-5, 4, 1, -6, 8, 8, 0, 18
0,0:-5, 4, 1, -6, 8, 8, 0, 23
0,0:-5, 4, 1, -6, 8, 9, 0, 9
0,0:-5, 4, 1, -6, 8, 9, 0, 10
0,0:-5, 4, 1, -6, 8, 9, 0, 13
0,0:-5, 4, 1, -6, 8, 9, 0, 20
11,-5:-5, 4, 1, -1, -10, -13, -10, -10
1,11:-5, 4, 1, -1, -9, -1, -33, 3
1,11:-5, 4, 1, -1, -9, -1, 3, -33
1,11:-5, 4, 1, -1, -9, -1, 3, -32
1,11:-5, 4, 1, -1, -9, -1, 3, -31
1,11:-5, 4, 1, -1, -9, -1, 3, -30
1,11:-5, 4, 1, -1, -9, -1, 3, -29
1,11:-5, 4, 1, -1, -9, -1, 3, -28
2,7:-5, 4, 1, -1, -3, -13, 5, -1
2,7:-5, 4, 1, -1, -3, -13, 5, 0
2,7:-5, 4, 1, -1, -3, -13, 5, 1
2,7:-5, 4, 1, -1, -3, -13, 5, 2
2,7:-5, 4, 1, -1, -3, -13, 5, 3
2,7:-5, 4, 1, -1, -3, 5, -1, -13
2,7:-5, 4, 1, -1, -3, 5, -1, -6
2,7:-5, 4, 1, -1, -3, 5, -1, -3
2,7:-5, 4, 1, -1, -3, 5, -1, -2
18,-6:-5, 4, 1, -1, -2, -4, -16, -4
10,6:-5, 4, 1, -1, 3, -2, -5, -12
15,10:-5, 4, 1, -1, 8, 1, -1, 2
8,17:-5, 4, 1, 8, -1, 6, 5, 5
4,12:-5, 4, 1, 8, 0, 9, 12, 19
-8,20:-5, 4, 1, 8, 9, 11, 23, 11
5,4:-5, 4, 1, 8, 10, 2, 4, 9
5,4:-5, 4, 1, 8, 10, 2, 4, 10
5,4:-5, 4, 1, 8, 10, 2, 4, 13
5,4:-5, 4, 1, 8, 10, 2, 4, 20
5,4:-5, 4, 1, 8, 10, 2, 13, 4
5,4:-5, 4, 1, 8, 10, 2, 13, 5
5,4:-5, 4, 1, 8, 10, 2, 13, 6
5,4:-5, 4, 1, 8, 10, 2, 13, 7
5,4:-5, 4, 1, 8, 10, 2, 13, 8
9,3:-5, 4, 1, 8, 16, 8, 4, 35
9,3:-5, 4, 1, 8, 16, 8, 4, 36
9,3:-5, 4, 1, 8, 16, 8, 4, 37
9,3:-5, 4, 1, 8, 16, 8, 4, 38
9,3:-5, 4, 1, 8, 16, 8, 4, 39
9,3:-5, 4, 1, 8, 16, 8, 4, 40
9,3:-5, 4, 1, 8, 16, 8, 35, 4
-7,13:-5, 4, 1, 8, 17, 17, 20, 17
-10,10:-5, 4, 1, 13, -1, -5, 20, -8
-10,10:-5, 4, 1, 13, -1, -5, 20, -7
-2,2:-5, 4, 1, 13, -1, -2, 7, -13
-2,2:-5, 4, 1, 13, -1, -2, 7, -6
-2,2:-5, 4, 1, 13, -1, -2, 7, -3
-2,2:-5, 4, 1, 13, -1, -2, 7, -2
-10,10:-5, 4, 1, 13, -1, -2, 20, -13
-10,10:-5, 4, 1, 13, -1, -2, 20, -6
-10,10:-5, 4, 1, 13, -1, -2, 20, -3
-10,10:-5, 4, 1, 13, -1, -2, 20, -2
-2,2:-5, 4, 1, 13, -1, -1, 7, -16
-2,2:-5, 4, 1, 13, -1, -1, 7, -11
-2,2:-5, 4, 1, 13, -1, -1, 7, -10
-2,2:-5, 4, 1, 13, -1, -1, 7, -5
-10,10:-5, 4, 1, 13, -1, -1, 20, -16
-10,10:-5, 4, 1, 13, -1, -1, 20, -11
-10,10:-5, 4, 1, 13, -1, -1, 20, -10
-10,10:-5, 4, 1, 13, -1, -1, 20, -5
-2,2:-5, 4, 1, 13, 2, -9, 7, -7
-2,2:-5, 4, 1, 13, 2, -9, 7, -6
-2,2:-5, 4, 1, 13, 2, -9, 7, -5
-2,2:-5, 4, 1, 13, 2, -9, 7, -4
-2,2:-5, 4, 1, 13, 2, -9, 7, -3
-2,2:-5, 4, 1, 13, 2, -9, 7, -2
-10,10:-5, 4, 1, 13, 2, -9, 20, -7
-10,10:-5, 4, 1, 13, 2, -9, 20, -6
-10,10:-5, 4, 1, 13, 2, -9, 20, -5
-10,10:-5, 4, 1, 13, 2, -9, 20, -4
-10,10:-5, 4, 1, 13, 2, -9, 20, -3
-10,10:-5, 4, 1, 13, 2, -9, 20, -2
-2,2:-5, 4, 1, 13, 2, 2, 7, -5
-2,2:-5, 4, 1, 13, 2, 2, 7, -4
-2,2:-5, 4, 1, 13, 2, 2, 7, -3
-2,2:-5, 4, 1, 13, 2, 2, 7, -2
-2,2:-5, 4, 1, 13, 2, 2, 7, -1
-10,10:-5, 4, 1, 13, 2, 2, 20, -5
-10,10:-5, 4, 1, 13, 2, 2, 20, -4
-10,10:-5, 4, 1, 13, 2, 2, 20, -3
-10,10:-5, 4, 1, 13, 2, 2, 20, -2
-10,10:-5, 4, 1, 13, 2, 2, 20, -1
-10,10:-5, 4, 1, 13, 2, 2, 20, 0
3,-1:-5, 4, 1, 13, 5, 18, 17, 19
3,-1:-5, 4, 1, 13, 5, 18, 17, 20
3,-1:-5, 4, 1, 13, 5, 18, 17, 21
3,-1:-5, 4, 1, 13, 5, 18, 17, 22
3,-1:-5, 4, 1, 13, 5, 18, 17, 23
3,-1:-5, 4, 1, 13, 5, 18, 17, 24
3,-1:-5, 4, 1, 13, 5, 18, 28, 21
3,-1:-5, 4, 1, 13, 5, 18, 28, 22
3,-1:-5, 4, 1, 13, 5, 18, 28, 23
3,-1:-5, 4, 1, 13, 5, 18, 28, 24
3,-1:-5, 4, 1, 13, 5, 18, 28, 25
3,-1:-5, 4, 1, 13, 5, 18, 28, 26
3,-1:-5, 4, 1, 13, 5, 19, 17, 14
3,-1:-5, 4, 1, 13, 5, 19, 17, 25
3,-1:-5, 4, 1, 13, 5, 28, 25, 22
3,-1:-5, 4, 1, 13, 5, 28, 25, 33
3,-1:-5, 4, 1, 13, 5, 29, 30, 23
3,-1:-5, 4, 1, 13, 5, 29, 30, 24
3,-1:-5, 4, 1, 13, 5, 29, 30, 25
3,-1:-5, 4, 1, 13, 5, 29, 30, 26
3,-1:-5, 4, 1, 13, 5, 29, 30, 27
3,-1:-5, 4, 1, 13, 5, 29, 30, 28
12,5:-5, 4, 1, 13, 10, 1, -3, -5
7,2:-5, 4, 9, 4, -7, -4, -2, 9
-1,10:-5, 4, 9, 4, -7, -4, 11, -2
8,1:-5, 4, 9, 4, -7, 6, -4, 8
8,1:-5, 4, 9, 4, -7, 6, -4, 9
8,1:-5, 4, 9, 4, -7, 6, -4, 10
8,1:-5, 4, 9, 4, -7, 6, -4, 11
8,1:-5, 4, 9, 4, -7, 6, -4, 12
8,1:-5, 4, 9, 4, -7, 6, -4, 13
8,1:-5, 4, 9, 4, -7, 6, 8, -4
8,1:-5, 4, 9, 4, -7, 6, 8, -3
8,1:-5, 4, 9, 4, -7, 6, 8, 0
8,1:-5, 4, 9, 4, -7, 6, 8, 7
12,-9:-5, 4, 9, 4, -4, -18, -6, -2
12,-9:-5, 4, 9, 4, -4, -18, -6, 9
12,-9:-5, 4, 9, 4, -4, -18, 9, -6
12,-9:-5, 4, 9, 4, -4, -18, 9, -5
12,-9:-5, 4, 9, 4, -4, -18, 9, -2
12,-9:-5, 4, 9, 4, -4, -18, 9, 5
12,-9:-5, 4, 9, 4, -4, -6, -2, -18
12,-9:-5, 4, 9, 4, -4, -6, -2, -11
12,-9:-5, 4, 9, 4, -4, -6, -2, -8
12,-9:-5, 4, 9, 4, -4, -6, -2, -7
12,-1:-5, 4, 9, 4, -2, -1, 12, -7
8,10:-5, 4, 9, 4, 1, 2, 7, -6
0,0:-5, 4, 9, 4, 1, 14, 8, -2
0,0:-5, 4, 9, 4, 1, 14, 8, -1
